trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-1-001E-1-5-2-R-0-WeTh-4-1,04:21:00,04:21:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-WeTh-4-1,04:35:00,04:35:00,de:09178:2860:1:1,2,,0,0,,1
mvv-1-001E-1-5-2-R-0-WeTh-4-1,04:39:00,04:39:00,de:09178:3244:0:1,3,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-4-2,21:41:00,21:41:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-4-2,21:55:00,21:55:00,de:09178:2860:1:1,2,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-4-2,21:59:00,21:59:00,de:09178:3244:0:1,3,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-1-3,22:01:00,22:01:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-1-3,22:15:00,22:15:00,de:09178:2860:1:1,2,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-1-3,22:19:00,22:19:00,de:09178:3244:0:1,3,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-2-4,22:21:00,22:21:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-2-4,22:35:00,22:35:00,de:09178:2860:1:1,2,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-2-4,22:39:00,22:39:00,de:09178:3244:0:1,3,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-3-5,22:41:00,22:41:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-3-5,22:55:00,22:55:00,de:09178:2860:1:1,2,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-3-5,22:59:00,22:59:00,de:09178:3244:0:1,3,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-5-6,23:01:00,23:01:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-5-6,23:15:00,23:15:00,de:09178:2860:1:1,2,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-5-6,23:19:00,23:19:00,de:09178:3244:0:1,3,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-6-7,23:21:00,23:21:00,de:09178:2660:1:1,1,,0,0,,1
mvv-1-001E-1-5-2-R-0-TuWe-6-7,23:35:00,23:35:00,de:09178:2860:1:1,2,,0,0,,1
