trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-19-957-1-1-9-R-1-MoWeSa-104-81,08:35:00,08:35:00,de:09188:5484:0:1,7,Fahrt endet hier,0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:44:00,08:44:00,de:09188:5380:1:1,1,"Oberpfaffenhofen, Claude-Dornier-Straße",0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:48:00,08:48:00,de:09188:5447:0:1,2,,0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:49:00,08:49:00,de:09188:5491:0:1,3,,0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:50:00,08:50:00,de:09188:5507:0:1,4,,0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:52:00,08:52:00,de:09188:5447:0:1,5,,0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:53:00,08:53:00,de:09188:5486:0:1,6,,0,0,,1
mvv-19-957-1-1-9-R-1-MoWeSa-107-82,08:55:00,08:55:00,de:09188:5484:0:1,7,Fahrt endet hier,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-11-83,06:40:00,06:40:00,de:09188:5486:0:1,1,Gilching-Argelsried (S),0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-11-83,06:44:00,06:44:00,de:09188:5485:0:1,2,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-11-83,06:46:00,06:46:00,de:09188:5370:2:2,3,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-11-83,06:48:00,06:48:00,de:09188:5371:0:1,4,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-11-83,06:52:00,06:52:00,de:09188:5360:1:2,5,Fahrt endet hier,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-14-84,07:40:00,07:40:00,de:09188:5486:0:1,1,Gilching-Argelsried (S),0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-14-84,07:44:00,07:44:00,de:09188:5485:0:1,2,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-14-84,07:46:00,07:46:00,de:09188:5370:2:2,3,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-14-84,07:48:00,07:48:00,de:09188:5371:0:1,4,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-14-84,07:52:00,07:52:00,de:09188:5360:1:2,5,Fahrt endet hier,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-36-85,08:40:00,08:40:00,de:09188:5486:0:1,1,Gilching-Argelsried (S),0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-36-85,08:44:00,08:44:00,de:09188:5485:0:1,2,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-36-85,08:46:00,08:46:00,de:09188:5370:2:2,3,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-36-85,08:48:00,08:48:00,de:09188:5371:0:1,4,,0,0,,1
mvv-19-957-1-1-15-R-2-MoWeSa-36-85,08:52:00,08:52:00,de:09188:5360:1:2,5,Fahrt endet hier,0,0,,1
mvv-19-957-1-1-12-R-3-Mo#10-12-86,06:20:00,06:20:00,de:09188:5486:0:1,1,Neugilching (S),0,0,,1
mvv-19-957-1-1-12-R-3-Mo#10-12-86,06:24:00,06:24:00,de:09188:5485:0:1,2,,0,0,,1
mvv-19-957-1-1-12-R-3-Mo#10-12-86,06:26:00,06:26:00,de:09188:5370:1:1,3,Fahrt endet hier,0,0,,1
mvv-19-957-1-1-12-R-3-MoWeSa-34-87,07:20:00,07:20:00,de:09188:5486:0:1,1,Neugilching (S),0,0,,1
