trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-12-953-1-1-10-H-18-Mo#11-23-13,13:35:00,13:35:00,de:09188:5410:1:1,29,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:35:00,07:35:00,de:09190:41571:2:3,1,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:36:00,07:36:00,de:09190:69370:0:3,2,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:37:00,07:37:00,de:09190:41572:0:1,3,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:38:00,07:38:00,de:09190:69658:0:1,4,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:39:00,07:39:00,de:09190:41604:0:1,5,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:41:00,07:41:00,de:09190:41623:0:1,6,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:42:00,07:42:00,de:09190:41625:0:1,7,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:43:00,07:43:00,de:09190:41628:0:1,8,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:44:00,07:44:00,de:09190:41632:0:1,9,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:45:00,07:45:00,de:09190:41633:0:1,10,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:46:00,07:46:00,de:09190:41634:0:1,11,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:48:00,07:48:00,de:09190:41399:0:1,12,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:49:00,07:49:00,de:09190:69697:0:1,13,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:50:00,07:50:00,de:09190:41376:0:1,14,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:51:00,07:51:00,de:09190:41385:0:1,15,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:52:00,07:52:00,de:09190:41378:0:1,16,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:53:00,07:53:00,de:09190:41377:0:1,17,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:55:00,07:55:00,de:09190:41380:0:1,18,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:56:00,07:56:00,de:09190:41401:0:1,19,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:57:00,07:57:00,de:09190:41400:0:1,20,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,07:58:00,07:58:00,de:09190:41381:0:1,21,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:00:00,08:00:00,de:09190:41382:0:1,22,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:01:00,08:01:00,de:09190:41383:0:1,23,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:03:00,08:03:00,de:09188:9397:0:1,24,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:04:00,08:04:00,de:09188:9396:0:1,25,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:06:00,08:06:00,de:09188:5409:0:1,26,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:08:00,08:08:00,de:09188:5414:0:1,27,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-1-14,08:10:00,08:10:00,de:09188:5410:1:1,28,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-2-15,11:45:00,11:45:00,de:09190:41571:2:3,1,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-2-15,11:46:00,11:46:00,de:09190:69370:0:3,2,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-2-15,11:47:00,11:47:00,de:09190:41572:0:1,3,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-2-15,11:48:00,11:48:00,de:09190:69658:0:1,4,,0,0,,1
mvv-12-953-1-1-11-H-19-Sa#6-2-15,11:49:00,11:49:00,de:09190:41604:0:1,5,,0,0,,1
