trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:16:00,06:16:00,de:09174:7026:0:2,16,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:18:00,06:18:00,de:09174:7084:0:2,17,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:19:00,06:19:00,de:09174:6850:1:1,18,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:20:00,06:20:00,de:09174:7032:0:2,19,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:21:00,06:21:00,de:09174:7034:0:1,20,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:22:00,06:22:00,de:09174:6928:0:1,21,Dachau (S) ü. Ernst-Reuter-Pl. [Ringlinie West],0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:23:00,06:23:00,de:09174:7036:0:1,22,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:24:00,06:24:00,de:09174:7038:0:1,23,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:25:00,06:25:00,de:09174:7040:0:1,24,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:26:00,06:26:00,de:09174:7042:0:2,25,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:27:00,06:27:00,de:09174:7044:0:1,26,Dachau (S) [Ringlinie West],0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:29:00,06:29:00,de:09174:7046:0:1,27,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:30:00,06:30:00,de:09174:7048:0:1,28,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:31:00,06:31:00,de:09174:7050:0:1,29,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:32:00,06:32:00,de:09174:7052:1:1,30,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:33:00,06:33:00,de:09174:6874:2:2,31,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-10-14,06:37:00,06:37:00,de:09174:6800:1:1,32,Fahrt endet hier,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:11:00,06:11:00,de:09174:6800:1:1,1,Dachau (S) ü. Landratsamt [Ringlinie West],0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:12:00,06:12:00,de:09174:7008:0:2,2,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:13:00,06:13:00,de:09174:7012:0:2,3,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:14:00,06:14:00,de:09174:7014:0:2,4,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:15:00,06:15:00,de:09174:7016:0:2,5,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:16:00,06:16:00,de:09174:7018:0:2,6,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:16:00,06:16:00,de:09174:7013:0:2,7,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:17:00,06:17:00,de:09174:6806:0:1,8,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:18:00,06:18:00,de:09174:7020:0:1,9,Dachau (S) ü. Rathaus [Ringlinie West],0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:19:00,06:19:00,de:09174:7099:0:2,10,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:19:00,06:19:00,de:09174:7097:0:2,11,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:20:00,06:20:00,de:09174:7051:0:2,12,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:22:00,06:22:00,de:09174:7095:0:2,13,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:23:00,06:23:00,de:09174:7022:0:2,14,,0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:25:00,06:25:00,de:09174:7024:0:2,15,Dachau (S) ü. J.-F.-Kennedy-Pl. [Ringlinie West],0,0,,1
mvv-65-720-1-1-2-H-1-MoWeSa-56-15,06:26:00,06:26:00,de:09174:7026:0:2,16,,0,0,,1
