trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:13:00,22:13:00,de:09179:6264:0:2,4,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:15:00,22:15:00,de:09179:6263:0:1,5,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:17:00,22:17:00,de:09179:6262:0:2,6,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:18:00,22:18:00,de:09179:6549:0:2,7,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:20:00,22:20:00,de:09179:6328:0:1,8,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:21:00,22:21:00,de:09179:6330:0:1,9,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:22:00,22:22:00,de:09179:6341:0:1,10,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:23:00,22:23:00,de:09179:6327:0:1,11,,0,0,,1
mvv-19-845-1-1-4-R-0-MoWeSa-58-29,22:25:00,22:25:00,de:09179:6190:1:1A,12,Fahrt endet hier,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:29:00,22:29:00,de:09179:6398:0:1,1,Fürstenfeldbruck (S),0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:30:00,22:30:00,de:09179:6204:0:2,2,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:31:00,22:31:00,de:09179:6265:0:2,3,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:33:00,22:33:00,de:09179:6264:0:2,4,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:35:00,22:35:00,de:09179:6263:0:1,5,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:37:00,22:37:00,de:09179:6262:0:2,6,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:38:00,22:38:00,de:09179:6549:0:2,7,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:40:00,22:40:00,de:09179:6328:0:1,8,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:41:00,22:41:00,de:09179:6330:0:1,9,,0,0,,1
mvv-19-845-1-1-4-R-0-Mo#10-77-30,22:42:00,22:42:00,de:09179:6341:0:1,10,,0,0,,1
