trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:50:00,15:50:00,de:09175:4005:0:2,5,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:51:00,15:51:00,de:09175:4031:0:1,6,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:53:00,15:53:00,de:09175:4288:0:1,7,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:54:00,15:55:00,de:09175:4025:2:3,8,Poing (S) Süd ü. Siemensallee,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:57:00,15:57:00,de:09175:4035:0:1,9,Poing (S) Süd,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:58:00,15:58:00,de:09175:5009:0:1,10,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,15:58:00,15:58:00,de:09175:4266:0:1,11,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,16:00:00,16:00:00,de:09175:5026:0:1,12,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,16:01:00,16:01:00,de:09175:4017:0:1,13,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,16:02:00,16:02:00,de:09175:4265:0:1,14,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-18-20,16:07:00,16:07:00,de:09175:3951:1:1,15,Fahrt endet hier,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:15:00,16:15:00,de:09175:3951:1:1,1,Poing (S) Süd ü. Rathaus,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:17:00,16:17:00,de:09175:5011:0:2,2,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:18:00,16:18:00,de:09175:4024:0:1,3,Poing (S) Süd ü. Poing (S) Nord,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:19:00,16:19:00,de:09175:5008:0:1,4,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:20:00,16:20:00,de:09175:4005:0:2,5,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:21:00,16:21:00,de:09175:4031:0:1,6,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:23:00,16:23:00,de:09175:4288:0:1,7,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:24:00,16:25:00,de:09175:4025:2:3,8,Poing (S) Süd ü. Siemensallee,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:27:00,16:27:00,de:09175:4035:0:1,9,Poing (S) Süd,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:28:00,16:28:00,de:09175:5009:0:1,10,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:28:00,16:28:00,de:09175:4266:0:1,11,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:30:00,16:30:00,de:09175:5026:0:1,12,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:31:00,16:31:00,de:09175:4017:0:1,13,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:32:00,16:32:00,de:09175:4265:0:1,14,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-19-21,16:37:00,16:37:00,de:09175:3951:1:1,15,Fahrt endet hier,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-20-22,16:45:00,16:45:00,de:09175:3951:1:1,1,Poing (S) Süd ü. Rathaus,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-20-22,16:47:00,16:47:00,de:09175:5011:0:2,2,,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-20-22,16:48:00,16:48:00,de:09175:4024:0:1,3,Poing (S) Süd ü. Poing (S) Nord,0,0,,1
mvv-19-468-1-1-1-H-0-Mo#10-20-22,16:49:00,16:49:00,de:09175:5008:0:1,4,,0,0,,1
