distance_km,vehicule_type,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population,ratio_origin,ratio_dest,trip_count_corridor,trip_count_origin,service_share,co2_saved_kg
597.8622934311245,11,24568668.0,293771.0,3850352.0,89916.0,83.63203992225236,42.82165576760532,24.0,4204.0,0.005708848715509,113.49324532189812
217.1135484012582,13,258728.0,0.0,0.0,0.0,0.0,0.0,7.0,168.0,0.0416666666666666,91.64008105069146
137.86763899488113,12,56169.0,2103778.0,440344.0,4164.0,0.026699109887069833,105.75024015369837,60.0,388.0,0.1546391752577319,83.70230065512358
138.90222723112987,6,11803.0,0.0,0.0,0.0,0.0,0.0,4.0,1186.0,0.0033726812816188,79.89161898846787
133.4931482328906,12,15926.0,1823.0,29406.0,1048.0,8.73614920460779,28.05916030534351,8.0,28.0,0.2857142857142857,91.90627172330495
114.5860788731181,7,25331979.0,238246.0,0.0,0.0,106.326985552748,0.0,136.0,1001.0,0.1358641358641358,75.784723493659
421.4037945100224,12,3414872.0,77637.0,1165407.0,20352.0,43.985110192305214,57.26252948113208,8.0,46.0,0.1739130434782608,106.4735776417717
172.73348696167315,4,1046427.0,40539.0,5886782.0,36301.0,25.812846888181753,162.1658356519104,1.0,103.0,0.0097087378640776,102.55719361406923
756.812601063152,12,1317309.0,14207.0,203396.0,925.0,92.72253114661787,219.88756756756757,1.0,7.0,0.1428571428571428,177.82071095119397
136.55231532300843,12,0.0,5086.0,14285.0,0.0,0.0,0.0,1.0,816.0,0.0012254901960784,82.83763442653866
142.62212440697144,12,275887.0,5072.0,200444.0,10616.0,54.394124605678236,18.88131122833459,10.0,201.0,0.0497512437810945,83.99578195995451
536.9578259819069,10,3895541.0,149695.0,4974388.0,66970.0,26.023187147199305,74.2778557563088,112.0,612.0,0.1830065359477124,141.86175744488898
684.8443707163045,10,2053794.0,121616.0,113224230.0,2103778.0,16.8875312458887,53.819476199484924,100.0,186.0,0.5376344086021505,157.1920848080638
148.45366114662124,4,405981.0,75580.0,22271.0,1027.0,5.371540089970892,21.685491723466406,1.0,377.0,0.0026525198938992,98.22416405267714
601.720717169112,12,655294.0,9765.0,0.0,4385.0,67.10640040962622,0.0,2.0,4.0,0.5,143.68308440426225
658.5701234866767,10,477862.0,7270.0,2070670.0,166687.0,65.73067400275103,12.422504454456556,2.0,350.0,0.0057142857142857,146.6539900961267
199.2091661785147,12,4922516.0,146351.0,569006.0,46125.0,33.635000785782125,12.336173441734417,27.0,1467.0,0.0184049079754601,81.32413650634012
