route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-38-H-22-Special#3-39-14,ddb-90-T88-1-1-38-H-22,"Bad Mergentheim, Bahnhof",23355,0,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-38-H-22-Special#3-40-15,ddb-90-T88-1-1-38-H-22,"Bad Mergentheim, Bahnhof",23357,0,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-39-H-23-Special#3133-41-16,ddb-90-T88-1-1-39-H-23,"Bad Mergentheim, Bahnhof",23359,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-40-H-24-Special#2548-42-17,ddb-90-T88-1-1-40-H-24,"Bad Mergentheim, Bahnhof",23359,0,,2
ddb-90-T88-1,Special#8819,ddb-90-T88-1-1-41-H-25-Special#8819-45-18,ddb-90-T88-1-1-41-H-25,Crailsheim Bahnhof,23361,0,,2
ddb-90-T88-1,Special#5472,ddb-90-T88-1-1-42-H-26-Special#5472-46-19,ddb-90-T88-1-1-42-H-26,Crailsheim Bahnhof,23361,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-43-H-27-Special#2548-47-20,ddb-90-T88-1-1-43-H-27,Crailsheim Bahnhof,23361,0,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-28-H-12-Special#8815-25-21,ddb-90-T88-1-1-28-H-12,Crailsheim Bahnhof,23363,0,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-29-H-13-Special#1125-26-22,ddb-90-T88-1-1-29-H-13,Crailsheim Bahnhof,23363,0,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-30-H-14-Special#243-27-23,ddb-90-T88-1-1-30-H-14,Crailsheim Bahnhof,23363,0,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-23-H-7-Special#3133-8-24,ddb-90-T88-1-1-23-H-7,Crailsheim Bahnhof,23365,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-24-H-8-Special#2548-9-25,ddb-90-T88-1-1-24-H-8,Crailsheim Bahnhof,23365,0,,2
ddb-90-T88-1,Special#1280,ddb-90-T88-1-1-25-H-9-Special#1280-10-26,ddb-90-T88-1-1-25-H-9,Crailsheim Bahnhof,23367,0,,2
ddb-90-T88-1,Special#8820,ddb-90-T88-1-1-26-H-10-Special#8820-11-27,ddb-90-T88-1-1-26-H-10,Crailsheim Bahnhof,23367,0,,2
ddb-90-T88-1,Special#8816,ddb-90-T88-1-1-19-H-3-Special#8816-4-28,ddb-90-T88-1-1-19-H-3,Crailsheim Bahnhof,23369,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-20-H-4-Special#2548-5-29,ddb-90-T88-1-1-20-H-4,Crailsheim Bahnhof,23369,0,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-26-H-10-Special#3133-13-30,ddb-90-T88-1-1-26-H-10,Crailsheim Bahnhof,23371,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-27-H-11-Special#2548-14-31,ddb-90-T88-1-1-27-H-11,Crailsheim Bahnhof,23371,0,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-26-H-10-Special#3133-15-32,ddb-90-T88-1-1-26-H-10,Crailsheim Bahnhof,23373,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-27-H-11-Special#2548-16-33,ddb-90-T88-1-1-27-H-11,Crailsheim Bahnhof,23373,0,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-26-H-10-Special#3133-17-34,ddb-90-T88-1-1-26-H-10,Crailsheim Bahnhof,23375,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-27-H-11-Special#2548-18-35,ddb-90-T88-1-1-27-H-11,Crailsheim Bahnhof,23375,0,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-49-H-33-Special#3-54-36,ddb-90-T88-1-1-49-H-33,"Weikersheim, Bahnhof",23377,0,,2
ddb-90-T88-1,Special#7071,ddb-90-T88-1-1-50-H-34-Special#7071-55-37,ddb-90-T88-1-1-50-H-34,"Weikersheim, Bahnhof",23379,0,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-7-H-35-Special#1125-56-38,ddb-90-T88-1-1-7-H-35,"Weikersheim, Bahnhof",23379,0,,2
ddb-90-T88-1,Special#5,ddb-90-T88-1-1-49-H-33-Special#5-57-39,ddb-90-T88-1-1-49-H-33,"Weikersheim, Bahnhof",23397,0,,2
ddb-90-T88-1,Special#8821,ddb-90-T88-1-1-44-H-28-Special#8821-48-40,ddb-90-T88-1-1-44-H-28,"Bad Mergentheim, Bahnhof",23399,0,,2
ddb-90-T88-1,Special#6011,ddb-90-T88-1-1-45-H-29-Special#6011-49-41,ddb-90-T88-1-1-45-H-29,"Bad Mergentheim, Bahnhof",23399,0,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-51-H-36-Special#8815-58-42,ddb-90-T88-1-1-51-H-36,Crailsheim Bahnhof,23421,0,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-52-H-37-Special#1125-59-43,ddb-90-T88-1-1-52-H-37,Crailsheim Bahnhof,23421,0,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-53-H-38-Special#243-60-44,ddb-90-T88-1-1-53-H-38,Crailsheim Bahnhof,23421,0,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-31-H-15-Special#8815-28-45,ddb-90-T88-1-1-31-H-15,Crailsheim Bahnhof,23423,0,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-32-H-16-Special#1125-29-46,ddb-90-T88-1-1-32-H-16,Crailsheim Bahnhof,23423,0,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-33-H-17-Special#243-30-47,ddb-90-T88-1-1-33-H-17,Crailsheim Bahnhof,23423,0,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-25-H-9-Special#1125-20-48,ddb-90-T88-1-1-25-H-9,Crailsheim Bahnhof,23425,0,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-26-H-10-Special#8815-19-49,ddb-90-T88-1-1-26-H-10,Crailsheim Bahnhof,23425,0,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-27-H-11-Special#243-21-50,ddb-90-T88-1-1-27-H-11,Crailsheim Bahnhof,23425,0,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-25-H-9-Special#1125-23-51,ddb-90-T88-1-1-25-H-9,Crailsheim Bahnhof,23427,0,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-26-H-10-Special#8815-22-52,ddb-90-T88-1-1-26-H-10,Crailsheim Bahnhof,23427,0,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-27-H-11-Special#243-24-53,ddb-90-T88-1-1-27-H-11,Crailsheim Bahnhof,23427,0,,2
ddb-90-T88-1,Special#1821,ddb-90-T88-1-1-17-H-1-Special#1821-2-54,ddb-90-T88-1-1-17-H-1,"Bad Mergentheim, Bahnhof",23429,0,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-18-H-2-Special#243-3-55,ddb-90-T88-1-1-18-H-2,"Bad Mergentheim, Bahnhof",23429,0,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-39-H-23-Special#3133-43-56,ddb-90-T88-1-1-39-H-23,"Bad Mergentheim, Bahnhof",23453,0,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-40-H-24-Special#2548-44-57,ddb-90-T88-1-1-40-H-24,"Bad Mergentheim, Bahnhof",23453,0,,2
ddb-90-T88-1,Special#8801,ddb-90-T88-1-1-21-H-5-Special#8801-6-58,ddb-90-T88-1-1-21-H-5,Crailsheim Bahnhof,26223,0,,2
ddb-90-T88-1,Special#1317,ddb-90-T88-1-1-22-H-6-Special#1317-7-59,ddb-90-T88-1-1-22-H-6,Crailsheim Bahnhof,26223,0,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-73-R-19-Special#3-91-60,ddb-90-T88-1-1-73-R-19,"Lauda, Bahnhof",23358,1,,2
ddb-90-T88-1,Special#8822,ddb-90-T88-1-1-74-R-20-Special#8822-92-61,ddb-90-T88-1-1-74-R-20,"Tauberbischofsheim, Bahnhof",23340,1,,2
ddb-90-T88-1,Special#6,ddb-90-T88-1-1-75-R-21-Special#6-93-62,ddb-90-T88-1-1-75-R-21,"Tauberbischofsheim, Bahnhof",23342,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-75-R-21-Special#3133-95-63,ddb-90-T88-1-1-75-R-21,"Tauberbischofsheim, Bahnhof",23344,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-76-R-22-Special#2548-96-64,ddb-90-T88-1-1-76-R-22,"Tauberbischofsheim, Bahnhof",23344,1,,2
ddb-90-T88-1,Special#8816,ddb-90-T88-1-1-71-R-17-Special#8816-89-65,ddb-90-T88-1-1-71-R-17,"Tauberbischofsheim, Bahnhof",23346,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-72-R-18-Special#2548-90-66,ddb-90-T88-1-1-72-R-18,"Tauberbischofsheim, Bahnhof",23346,1,,2
ddb-90-T88-1,Special#1826,ddb-90-T88-1-1-57-R-3-Special#1826-64-67,ddb-90-T88-1-1-57-R-3,"Tauberbischofsheim, Bahnhof",23348,1,,2
ddb-90-T88-1,Special#8823,ddb-90-T88-1-1-58-R-4-Special#8823-65-68,ddb-90-T88-1-1-58-R-4,"Tauberbischofsheim, Bahnhof",23348,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-75-R-21-Special#2548-98-69,ddb-90-T88-1-1-75-R-21,"Tauberbischofsheim, Bahnhof",23350,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-76-R-22-Special#3133-97-70,ddb-90-T88-1-1-76-R-22,"Tauberbischofsheim, Bahnhof",23350,1,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-75-R-21-Special#3-99-71,ddb-90-T88-1-1-75-R-21,"Tauberbischofsheim, Bahnhof",23352,1,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-75-R-21-Special#3-100-72,ddb-90-T88-1-1-75-R-21,"Tauberbischofsheim, Bahnhof",23354,1,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-75-R-21-Special#3-101-73,ddb-90-T88-1-1-75-R-21,"Tauberbischofsheim, Bahnhof",23356,1,,2
ddb-90-T88-1,Special#3,ddb-90-T88-1-1-59-R-5-Special#3-66-74,ddb-90-T88-1-1-59-R-5,"Wertheim, Bahnhof",23360,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-60-R-6-Special#3133-67-75,ddb-90-T88-1-1-60-R-6,"Wertheim, Bahnhof",23362,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-61-R-7-Special#2548-68-76,ddb-90-T88-1-1-61-R-7,"Wertheim, Bahnhof",23362,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-62-R-8-Special#3133-69-77,ddb-90-T88-1-1-62-R-8,"Wertheim, Bahnhof",23364,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-63-R-9-Special#2548-70-78,ddb-90-T88-1-1-63-R-9,"Wertheim, Bahnhof",23364,1,,2
ddb-90-T88-1,Special#8820,ddb-90-T88-1-1-62-R-8-Special#8820-72-79,ddb-90-T88-1-1-62-R-8,"Wertheim, Bahnhof",23366,1,,2
ddb-90-T88-1,Special#1280,ddb-90-T88-1-1-64-R-10-Special#1280-71-80,ddb-90-T88-1-1-64-R-10,"Wertheim, Bahnhof",23366,1,,2
ddb-90-T88-1,Special#5,ddb-90-T88-1-1-77-R-23-Special#5-102-81,ddb-90-T88-1-1-77-R-23,"Wertheim, Bahnhof",23368,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-62-R-8-Special#3133-74-82,ddb-90-T88-1-1-62-R-8,"Wertheim, Bahnhof",23370,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-63-R-9-Special#2548-75-83,ddb-90-T88-1-1-63-R-9,"Wertheim, Bahnhof",23370,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-62-R-8-Special#3133-76-84,ddb-90-T88-1-1-62-R-8,"Wertheim, Bahnhof",23372,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-63-R-9-Special#2548-77-85,ddb-90-T88-1-1-63-R-9,"Wertheim, Bahnhof",23372,1,,2
ddb-90-T88-1,Special#3133,ddb-90-T88-1-1-62-R-8-Special#3133-78-86,ddb-90-T88-1-1-62-R-8,"Wertheim, Bahnhof",23374,1,,2
ddb-90-T88-1,Special#2548,ddb-90-T88-1-1-63-R-9-Special#2548-79-87,ddb-90-T88-1-1-63-R-9,"Wertheim, Bahnhof",23374,1,,2
ddb-90-T88-1,Special#8824,ddb-90-T88-1-1-54-R-0-Special#8824-61-88,ddb-90-T88-1-1-54-R-0,"Lauda, Bahnhof",23376,1,,2
ddb-90-T88-1,Special#6404,ddb-90-T88-1-1-55-R-1-Special#6404-62-89,ddb-90-T88-1-1-55-R-1,"Lauda, Bahnhof",23376,1,,2
ddb-90-T88-1,Special#5473,ddb-90-T88-1-1-56-R-2-Special#5473-63-90,ddb-90-T88-1-1-56-R-2,"Bad Mergentheim, Bahnhof",23376,1,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-68-R-14-Special#8815-86-91,ddb-90-T88-1-1-68-R-14,"Wertheim, Bahnhof",23422,1,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-69-R-15-Special#1125-87-92,ddb-90-T88-1-1-69-R-15,"Wertheim, Bahnhof",23422,1,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-70-R-16-Special#243-88-93,ddb-90-T88-1-1-70-R-16,"Wertheim, Bahnhof",23422,1,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-62-R-8-Special#8815-80-94,ddb-90-T88-1-1-62-R-8,"Wertheim, Bahnhof",23424,1,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-63-R-9-Special#243-82-95,ddb-90-T88-1-1-63-R-9,"Wertheim, Bahnhof",23424,1,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-64-R-10-Special#1125-81-96,ddb-90-T88-1-1-64-R-10,"Wertheim, Bahnhof",23424,1,,2
ddb-90-T88-1,Special#8815,ddb-90-T88-1-1-65-R-11-Special#8815-83-97,ddb-90-T88-1-1-65-R-11,"Wertheim, Bahnhof",23426,1,,2
ddb-90-T88-1,Special#1125,ddb-90-T88-1-1-66-R-12-Special#1125-84-98,ddb-90-T88-1-1-66-R-12,"Wertheim, Bahnhof",23426,1,,2
ddb-90-T88-1,Special#243,ddb-90-T88-1-1-67-R-13-Special#243-85-99,ddb-90-T88-1-1-67-R-13,"Wertheim, Bahnhof",23426,1,,2
ddb-90-T90-1,Special#6378,ddb-90-T90-1-1-84-H-97-Special#6378-97-1,ddb-90-T90-1-1-84-H-97,Stuttgart Hauptbahnhof (oben),34258,0,,2
ddb-90-T90-1,Special#6378,ddb-90-T90-1-1-76-H-89-Special#6378-82-2,ddb-90-T90-1-1-76-H-89,Stuttgart Hauptbahnhof (oben),34260,0,,2
