route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-74-93,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-75-94,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-76-95,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-77-96,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-78-97,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-79-98,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-80-99,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-81-100,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-82-101,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-83-102,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-84-103,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-85-104,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-86-105,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-87-106,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-88-107,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-89-108,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-90-109,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-91-110,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-92-111,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-93-112,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-94-113,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-95-114,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-96-115,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-97-116,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-98-117,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-99-118,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-100-119,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-101-120,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-102-121,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-103-122,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-104-123,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-105-124,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-106-125,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-107-126,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-108-127,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-109-128,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-110-129,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-111-130,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-112-131,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-113-132,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-114-133,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-115-134,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-116-135,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-117-136,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-118-137,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-119-138,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-120-139,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-121-140,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-122-141,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-11-H-1-Special#1617-123-142,kvv-24-044E-1-2-11-H-1,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#1617,kvv-24-044E-1-2-12-H-2-Special#1617-124-143,kvv-24-044E-1-2-12-H-2,Durlach Zündhütle,,0,,1
kvv-24-044E-1,Special#2063,kvv-24-044E-1-1-5-H-4-Special#2063-109-144,kvv-24-044E-1-1-5-H-4,Karlsruhe Hauptbahnhof (Vorplatz),,0,,1
kvv-24-044E-1,Special#2063,kvv-24-044E-1-1-5-H-4-Special#2063-121-145,kvv-24-044E-1-1-5-H-4,Karlsruhe Hauptbahnhof (Vorplatz),,0,,1
