origin,destination,vehicule_type,origin_city,destination_city,station_lat,station_long,station_lat_dest,station_long_dest,distance_km,co2_kg,departure_time,arrival_time,source,provider
Gare de Dol-de-Bretagne,Gare de Caen,Avion,Gare de Dol-de-Bretagne,Gare de Caen,48.474167,-1.591111,49.17678,-0.454883,114.11361814716966,73.20790412655536,,,airports,OurAirports
Gare de Dol-de-Bretagne,Gare de Caen,EuroNight,Gare de Dol-de-Bretagne,Gare de Caen,48.5442508,-1.7505361,49.1763537,-0.347613,124.38820815543787,0.9873935963378658,11:58:00,14:46:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Dol-de-Bretagne,Gare de Le Molay-Littry,Avion,Gare de Dol-de-Bretagne,Gare de Le Molay-Littry,48.474167,-1.591111,49.30083,-0.81183,108.14580093927046,69.37933925327931,,,airports,OurAirports
Gare de Dol-de-Bretagne,Gare de Le Molay-Littry,EuroNight,Gare de Dol-de-Bretagne,Gare de Le Molay-Littry,48.5442508,-1.7505361,49.2493264,-0.8809742,100.93098970416568,0.8011901962716672,08:38:00,11:18:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Douai,Gare de Abancourt,Avion,Gare de Douai,Gare de Abancourt,50.337883,2.990714,49.693374,1.81118,110.62784070864234,70.9716551610979,,,airports,OurAirports
Gare de Douai,Gare de Abancourt,EuroNight,Gare de Douai,Gare de Abancourt,50.3716757,3.0899613,49.6856202,1.7742912,121.04214810077254,2.3487018417473906,07:26:00,09:05:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Douai,Gare de Longuerue - Vieux-Manoir,Avion,Gare de Douai,Gare de Longuerue - Vieux-Manoir,50.337883,2.990714,49.384887,1.179142,167.59665206244057,107.51915358862121,,,airports,OurAirports
Gare de Douai,Gare de Longuerue - Vieux-Manoir,EuroNight,Gare de Douai,Gare de Longuerue - Vieux-Manoir,50.3716757,3.0899613,49.5566792,1.2762275,158.24307342811116,3.070548596799069,11:14:00,13:19:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Douai,Gare de Montérolier - Buchy,Avion,Gare de Douai,Gare de Montérolier - Buchy,50.337883,2.990714,49.601111,0.9875,165.03130926924248,105.87339585781304,,,airports,OurAirports
Gare de Douai,Gare de Montérolier - Buchy,EuroNight,Gare de Douai,Gare de Montérolier - Buchy,50.3716757,3.0899613,49.6031673,1.334721,151.81480097818138,2.9458143981806315,07:26:00,09:31:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Douai,Gare de Morgny,Avion,Gare de Douai,Gare de Morgny,50.337883,2.990714,49.384887,1.179142,167.59665206244057,107.51915358862121,,,airports,OurAirports
