origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider
Aichstetten Bahnhof,Sontheim (Schwab),Train Longue Distance Nuit,47.8877939,10.0746777,48.0120814,10.3457174,05:15:00,05:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Aichstetten Bahnhof,Stetten (Schwab),Train Longue Distance Nuit,47.8877939,10.0746777,48.0280582,10.437642,05:15:00,05:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Aichstetten Bahnhof,Tannheim (Württ),Train Longue Distance Nuit,47.8877939,10.0746777,47.9948974,10.0967763,05:15:00,05:24:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Aichstetten Bahnhof,Tannheim Rehgarten,Train Longue Distance Nuit,47.8878722,10.0747137,48.0006802,10.0882153,23:21:00,23:42:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Aichstetten Bahnhof,Türkheim(Bay)Bahnhof,Train Longue Distance Nuit,47.8877939,10.0746777,48.0455134,10.6177722,05:15:00,06:04:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Aichstetten Bahnhof,Wangen Bahnhof,Train Longue Distance Nuit,47.8879204,10.0752526,47.6891415,9.8304438,05:16:00,05:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Aichstetten Bahnhof,"Wangen, Busbahnhof",Train Longue Distance Nuit,47.8878722,10.0747137,47.6890508,9.8310456,22:51:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Aichstetten Bahnhof,Train Longue Distance Nuit,47.9434916,10.0802113,47.8878722,10.0747137,22:39:00,22:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Buchloe,Train Longue Distance Nuit,47.9435397,10.0801574,48.0335849,10.7162725,05:20:00,06:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Geltendorf,Train Longue Distance Nuit,47.9435397,10.0801574,48.1060203,11.0380221,05:20:00,06:30:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Hergatz,Train Longue Distance Nuit,47.9434916,10.0802113,47.6465349,9.8275961,23:39:00,24:57:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Kaufering,Train Longue Distance Nuit,47.9435397,10.0801574,48.0811623,10.8551251,05:20:00,06:22:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Kißlegg Bahnhof,Train Longue Distance Nuit,47.9434916,10.0802113,47.793258,9.8819621,22:39:00,23:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Leutkirch Bahnhof,Train Longue Distance Nuit,47.9434916,10.0802113,47.8261984,10.0160088,22:39:00,23:05:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Lindau-Insel,Train Longue Distance Nuit,47.9434916,10.0802113,47.5450478,9.6811168,23:39:00,25:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Lindau-Reutin,Train Longue Distance Nuit,47.9435397,10.0801574,47.5523177,9.7012121,05:06:00,06:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Lindau-Reutin Bstg 1,Train Longue Distance Nuit,47.9434916,10.0802113,47.5527784,9.7024518,23:39:00,25:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Memmingen,Train Longue Distance Nuit,47.9434916,10.0802113,47.9842199,10.186509,23:33:00,24:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Mindelheim,Train Longue Distance Nuit,47.9435397,10.0801574,48.045069,10.5020333,05:20:00,05:56:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",München Hbf Gleis 24,Train Longue Distance Nuit,47.9435397,10.0801574,48.14086,11.5576615,05:20:00,07:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 3,Train Longue Distance Nuit,47.9435397,10.0801574,48.1496771,11.4616496,05:20:00,06:53:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Rammingen (Bay),Train Longue Distance Nuit,47.9435397,10.0801574,48.0524134,10.5899424,05:55:00,06:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Sontheim (Schwab),Train Longue Distance Nuit,47.9435397,10.0801574,48.0120814,10.3457174,05:20:00,05:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Stetten (Schwab),Train Longue Distance Nuit,47.9435397,10.0801574,48.0280582,10.437642,05:20:00,05:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Tannheim (Württ),Train Longue Distance Nuit,47.9435397,10.0801574,47.9948974,10.0967763,05:20:00,05:24:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Tannheim Rehgarten,Train Longue Distance Nuit,47.9434916,10.0802113,48.0006802,10.0882153,23:33:00,23:42:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Türkheim(Bay)Bahnhof,Train Longue Distance Nuit,47.9435397,10.0801574,48.0455134,10.6177722,05:20:00,06:04:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof",Wangen Bahnhof,Train Longue Distance Nuit,47.9435397,10.0801574,47.6891415,9.8304438,05:06:00,05:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
"Aitrach (Kr Ravensb), Bahnhof","Wangen, Busbahnhof",Train Longue Distance Nuit,47.9434916,10.0802113,47.6890508,9.8310456,22:39:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Bad Säckingen Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5559371,7.9487877,15:42:00,15:53:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Badischer Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5677212,7.6082453,15:42:00,16:13:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,47.5922386,8.1317835,47.7689677,9.1630584,06:12:00,07:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7305231,9.3448325,06:12:00,08:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Beuggen Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5820113,7.8109502,21:39:00,22:05:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Bietingen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7440982,8.7386673,06:12:00,07:08:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Dogern Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6091687,8.1679227,06:12:00,06:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Erzingen (Baden) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.659551,8.430096,06:12:00,06:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Friedrichshafen Hafenbahnhof,Train Longue Distance,47.5922386,8.1317835,47.6515396,9.4824544,12:20:00,14:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6533671,9.473588,06:12:00,08:28:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Gottmadingen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7373685,8.7755611,06:12:00,07:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Grenzach Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5509717,7.6595391,21:39:00,22:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Herten (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5496863,7.7406121,21:39:00,22:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Lauchringen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6289993,8.3224329,22:38:00,22:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Lauchringen Westbahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6326861,8.3085989,22:38:00,22:53:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Laufenburg (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.563157,8.0579779,21:39:00,21:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Laufenburg (Baden) Ost Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5661816,8.0734918,15:42:00,15:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.8155463,9.0531316,06:12:00,07:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7168416,9.3884457,06:12:00,08:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Murg (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5535848,8.0184071,21:39:00,21:48:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Radolfzell Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7356829,8.9691391,06:12:00,07:29:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Rheinfelden (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5569071,7.784378,15:42:00,16:04:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.5922386,8.1317835,47.7577,9.2969523,06:12:00,08:07:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Schaffhausen,Train Longue Distance Nuit,47.5922386,8.1317835,47.6982838,8.6327559,06:12:00,06:58:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Schwörstadt Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5911602,7.8718919,21:39:00,22:01:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Singen (Htw) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.758944,8.8415064,06:12:00,07:18:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Tiengen (Hochrhein) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.635513,8.2723429,06:12:00,06:30:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7369576,9.248578,06:12:00,08:01:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Waldshut Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.621292,8.2193602,06:12:00,06:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Wehr-Brennet Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5808903,7.9105823,21:39:00,21:57:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Albbruck Bahnhof,Wyhlen Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5463878,7.6908903,21:39:00,22:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Beuron Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0487083,8.9720496,06:26:00,07:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Blaubeuren,Train Longue Distance,48.3277261,9.7223495,48.4038261,9.7919599,13:17:00,13:29:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Blaustein Gleis 2,Train Longue Distance Nuit,48.3277261,9.7223495,48.4142257,9.919898,23:21:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Donaueschingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.947842,8.4989429,06:26:00,08:35:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Ehingen (Donau),Train Longue Distance Nuit,48.3277261,9.7223495,48.2858588,9.7244695,06:26:00,06:30:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Fridingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0318008,8.9358475,06:26:00,07:57:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Geisingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.9214569,8.6523841,06:26:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Gerhausen,Train Longue Distance,48.3277261,9.7223495,48.3998243,9.8057311,13:17:00,13:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Herbertingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0637372,9.4137063,06:26:00,07:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Herrlingen,Train Longue Distance,48.3277261,9.7223495,48.4176719,9.8974491,13:17:00,13:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Immendingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.9362701,8.7294236,06:26:00,08:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Mengen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0534642,9.3364782,06:26:00,07:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Munderkingen Gleis,Train Longue Distance Nuit,48.3277261,9.7223495,48.2379025,9.6455615,06:26:00,06:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Mühlheim (Donau) Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0293558,8.8857934,06:31:00,08:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Riedlingen,Train Longue Distance Nuit,48.3277261,9.7223495,48.1497011,9.4849158,06:26:00,07:04:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Rottenacker,Train Longue Distance Nuit,48.3277261,9.7223495,48.234881,9.694367,06:26:00,06:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Schelklingen,Train Longue Distance,48.3277261,9.7223495,48.37123,9.7344678,13:17:00,13:23:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Schmiechen,Train Longue Distance,48.3277261,9.7223495,48.3624331,9.720499,13:17:00,13:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Sigmaringen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0870554,9.2221945,06:26:00,07:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Sigmaringendorf Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,48.0689479,9.2607142,06:31:00,07:22:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Tuttlingen Bahnhof,Train Longue Distance Nuit,48.3277261,9.7223495,47.9807144,8.7986568,06:26:00,08:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Ulm Hbf,Train Longue Distance Nuit,48.3277261,9.7223495,48.3993472,9.9821333,06:10:00,06:37:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Allmendingen,Ulm-Söflingen,Train Longue Distance Nuit,48.3277261,9.7223495,48.4025379,9.9588579,06:09:00,06:35:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Bregenz Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.5032278,9.7411333,07:36:00,08:00:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Bregenz Hafen Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.5063894,9.7488139,07:36:00,08:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Bregenz Riedenburg Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.4934869,9.7212715,07:36:00,07:57:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Dornbirn Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.4172328,9.7378364,07:36:00,07:46:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Dornbirn Hatlerdorf Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.3981368,9.7249816,07:36:00,07:42:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Dornbirn Schoren Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.413391,9.7271824,07:36:00,07:44:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Hohenems Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.364944,9.6813683,07:36:00,07:38:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Lauterach Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.4779887,9.7242988,07:36:00,07:54:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Lindau-Insel,EuroNight,47.3521101,9.6611742,47.5453873,9.6807934,09:59:00,10:32:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Lindau-Reutin,EuroNight,47.3521101,9.6611742,47.5524814,9.7029189,09:59:00,10:28:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Lochau-Hörbranz Bahnhof,EuroNight,47.3521101,9.6611742,47.5298135,9.7420226,09:59:00,10:24:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altach Bahnhof,Wolfurt Bahnhof,Train Longue Distance,47.3519215,9.6609856,47.4575724,9.7401721,07:36:00,07:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Bad Grönenbach,Train Longue Distance Nuit,48.1611233,10.1103229,47.8823901,10.2538198,05:39:00,06:09:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Bellenberg,Train Longue Distance Nuit,48.1611233,10.1103229,48.2545688,10.0904342,06:08:00,06:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Dietmannsried,Train Longue Distance Nuit,48.1611233,10.1103229,47.813073,10.2901836,05:39:00,06:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Finninger Straße,Train Longue Distance Nuit,48.1611233,10.1103229,48.3908653,10.0261777,06:08:00,06:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Illertissen,Train Longue Distance Nuit,48.1611233,10.1103229,48.2229904,10.1003426,06:08:00,06:14:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Kellmünz,Train Longue Distance Nuit,48.1611233,10.1103229,48.1203128,10.1249025,05:39:00,05:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Altenstadt (Iller),Kempten (Allgäu) Hbf,Train Longue Distance Nuit,48.1611233,10.1103229,47.7117827,10.317699,05:39:00,06:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
