trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:48:00,15:49:00,ch:23017:55536:0:1,9,,0,0,9192.44
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:49:00,15:50:00,ch:23017:55522,10,,0,0,9683.73
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:50:00,15:50:00,ch:23017:55521,11,,0,0,10009.54
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:51:00,15:52:00,de:08335:24400,12,,0,0,11196.67
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:53:00,15:53:00,de:08335:2963,13,,0,0,11784.78
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:53:00,15:53:00,de:08335:2405,14,,0,0,12045.16
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:54:00,15:54:00,de:08335:2219,15,,0,0,12508.74
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:55:00,15:56:00,de:08335:2762,16,,0,0,13259.7
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:57:00,15:57:00,de:08335:2763,17,,0,0,14369.46
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:57:00,15:58:00,ch:23017:55512,18,,0,0,14762.18
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:58:00,15:58:00,ch:23017:55511:0:1,19,,0,0,15144.96
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:59:00,15:59:00,ch:23017:55510,20,,0,0,15522.4
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,15:59:00,16:00:00,ch:23017:50080:0:1,21,,0,0,15913.83
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,16:00:00,16:00:00,ch:23017:50106:0:1,22,,0,0,16317.97
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,16:02:00,16:02:00,ch:23017:50110:1,23,,0,0,16899.33
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,16:03:00,16:03:00,ch:23017:50007:0:1,24,,0,0,17284.19
sbb-92-025C-1-1-5-R-6-Special#4760-72-88,16:08:00,16:08:00,ch:23017:50002:2:RBZ,25,,0,0,18193.13
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:35:00,16:35:00,ch:23017:55523,1,,0,0,0.0
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:35:00,16:36:00,ch:23017:55522,2,,0,0,383.06
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:36:00,16:36:00,ch:23017:55521,3,,0,0,708.86
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:37:00,16:38:00,de:08335:24400,4,,0,0,1895.99
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:39:00,16:39:00,de:08335:2963,5,,0,0,2484.1
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:39:00,16:39:00,de:08335:2405,6,,0,0,2744.49
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:40:00,16:40:00,de:08335:2219,7,,0,0,3208.06
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:41:00,16:42:00,de:08335:2762,8,,0,0,3959.02
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:43:00,16:43:00,de:08335:2763,9,,0,0,5068.78
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:43:00,16:44:00,ch:23017:55512,10,,0,0,5461.5
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:44:00,16:44:00,ch:23017:55511:0:1,11,,0,0,5844.29
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:45:00,16:45:00,ch:23017:55510,12,,0,0,6221.73
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:45:00,16:46:00,ch:23017:50080:0:1,13,,0,0,6613.16
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:46:00,16:46:00,ch:23017:50106:0:1,14,,0,0,7017.29
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:48:00,16:48:00,ch:23017:50110:1,15,,0,0,7598.65
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:49:00,16:49:00,ch:23017:50007:0:1,16,,0,0,7983.51
sbb-92-025C-1-1-2-R-1-Special#4760-26-89,16:54:00,16:54:00,ch:23017:50002:2:RBZ,17,,0,0,8892.45
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:33:00,16:33:00,ch:23017:55542,1,,0,0,0.0
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:35:00,16:35:00,ch:23017:55545,2,,0,0,733.79
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:36:00,16:36:00,ch:23017:64712,3,,0,0,1128.5
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:38:00,16:39:00,ch:23017:55534,4,,0,0,3249.12
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:39:00,16:39:00,ch:23017:55535,5,,0,0,3523.02
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:41:00,16:42:00,de:08335:55540,6,,0,0,4778.11
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:43:00,16:44:00,de:08335:55539,7,,0,0,6155.42
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:44:00,16:44:00,de:08335:2399,8,,0,0,6385.25
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:48:00,16:49:00,ch:23017:55536:0:1,9,,0,0,9192.44
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:49:00,16:50:00,ch:23017:55522,10,,0,0,9683.73
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:50:00,16:50:00,ch:23017:55521,11,,0,0,10009.54
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:51:00,16:52:00,de:08335:24400,12,,0,0,11196.67
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:53:00,16:53:00,de:08335:2963,13,,0,0,11784.78
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:53:00,16:53:00,de:08335:2405,14,,0,0,12045.16
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:54:00,16:54:00,de:08335:2219,15,,0,0,12508.74
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:55:00,16:56:00,de:08335:2762,16,,0,0,13259.7
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:57:00,16:57:00,de:08335:2763,17,,0,0,14369.46
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:57:00,16:58:00,ch:23017:55512,18,,0,0,14762.18
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:58:00,16:58:00,ch:23017:55511:0:1,19,,0,0,15144.96
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:59:00,16:59:00,ch:23017:55510,20,,0,0,15522.4
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,16:59:00,17:00:00,ch:23017:50080:0:1,21,,0,0,15913.83
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,17:00:00,17:00:00,ch:23017:50106:0:1,22,,0,0,16317.97
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,17:02:00,17:02:00,ch:23017:50110:1,23,,0,0,16899.33
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,17:03:00,17:03:00,ch:23017:50007:0:1,24,,0,0,17284.19
sbb-92-025C-1-1-5-R-6-Special#4760-70-90,17:08:00,17:08:00,ch:23017:50002:2:RBZ,25,,0,0,18193.13
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:35:00,17:35:00,ch:23017:55523,1,,0,0,0.0
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:35:00,17:36:00,ch:23017:55522,2,,0,0,383.06
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:36:00,17:36:00,ch:23017:55521,3,,0,0,708.86
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:37:00,17:38:00,de:08335:24400,4,,0,0,1895.99
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:39:00,17:39:00,de:08335:2963,5,,0,0,2484.1
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:39:00,17:39:00,de:08335:2405,6,,0,0,2744.49
sbb-92-025C-1-1-2-R-1-Special#4760-28-91,17:40:00,17:40:00,de:08335:2219,7,,0,0,3208.06
