trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:49:00,23:49:00,de:08231:355:0:1,13,,0,0,6365.42
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:50:00,23:50:00,de:08231:354:0:1,14,,0,0,6761.48
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:51:00,23:51:00,de:08231:353:0:1,15,,0,0,7169.04
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:52:00,23:52:00,de:08231:352:0:1,16,,0,0,7453.61
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:53:00,23:53:00,de:08231:351:0:1,17,,0,0,7710.65
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:55:00,23:55:00,de:08231:350:0:1,18,,0,0,9347.44
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:56:00,23:56:00,de:08231:430:0:2,19,,0,0,9832.61
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:57:00,23:57:00,de:08231:343:0:1,20,,0,0,10259.65
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:58:00,23:58:00,de:08231:344:0:1,21,,0,0,10569.88
rvs-1-004-1-1-5-H-3-Special#3475-33-129,23:59:00,23:59:00,de:08231:345:0:1,22,,0,0,11100.27
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:00:00,24:00:00,de:08231:336:0:2,23,,0,0,11357.62
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:01:00,24:01:00,de:08231:335:0:1,24,,0,0,11646.27
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:02:00,24:02:00,de:08231:460:0:1,25,,0,0,11935.51
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:03:00,24:03:00,de:08231:459:0:1,26,,0,0,12142.02
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:03:00,24:03:00,de:08231:339:0:1,27,,0,0,12505.03
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:04:00,24:04:00,de:08231:340:0:1,28,,0,0,12882.82
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:05:00,24:05:00,de:08231:341:0:1,29,,0,0,13193.45
rvs-1-004-1-1-5-H-3-Special#3475-33-129,24:06:00,24:06:00,de:08231:342:0:1,30,,1,0,13445.34
rvs-1-004-1-1-5-H-3-Special#3469-62-130,24:35:00,24:35:00,de:08231:11:0:10,1,,0,0,0.0
rvs-1-004-1-1-5-H-3-Special#3469-62-130,24:36:00,24:36:00,de:08231:40:0:1,2,,0,0,299.41
rvs-1-004-1-1-5-H-3-Special#3469-62-130,24:38:00,24:38:00,de:08231:120:0:14,3,,0,0,558.55
rvs-1-004-1-1-5-H-3-Special#3469-62-130,24:39:00,24:39:00,de:08231:299:0:1,4,,0,0,762.45
