trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
kvv-24-047E-1-1-6-H-1-Special#2063-342-139,12:56:00,12:56:00,de:08212:4508:0:2,12,,0,0,7373.29
kvv-24-047E-1-1-6-H-1-Special#2063-342-139,12:57:00,12:57:00,de:08212:4500:11:11,13,,0,0,7733.51
kvv-24-047E-1-1-6-H-1-Special#2063-342-139,12:59:00,13:00:00,de:08212:4492:14:14,14,Hbf > 55 Kühler Krug,0,0,8402.3
kvv-24-047E-1-1-6-H-1-Special#2063-342-139,13:08:00,13:08:00,de:08212:98:11:11,15,,0,0,13667.05
kvv-24-047E-1-1-6-H-1-Special#2063-342-139,13:09:00,13:09:00,de:08212:89:1:F,16,,0,0,13957.9
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:41:00,13:41:00,de:08212:4715:0:1,1,,0,0,0.0
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:42:00,13:42:00,de:08212:2307:0:1,2,,0,0,240.81
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:43:00,13:43:00,de:08212:4717:0:1,3,,0,0,565.59
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:45:00,13:45:00,de:08212:4517:0:2,4,Hbf > 55 Kühler Krug,0,0,2175.35
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:46:00,13:46:00,de:08212:4518:0:11,5,,0,0,2531.33
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:47:00,13:47:00,de:08212:4512:0:2,6,,0,0,2832.99
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:48:00,13:48:00,de:08212:4514:0:2,7,,0,0,3120.29
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:49:00,13:49:00,de:08212:4511:0:2,8,Hbf > 55 Kühler Krug,0,0,3849.03
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:50:00,13:50:00,de:08212:4510:0:2,9,,0,0,4156.26
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:51:00,13:51:00,de:08212:4509:0:2,10,,0,0,4591.5
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:55:00,13:55:00,de:08212:4800:0:2,11,Hbf > 55 Kühler Krug,0,0,7154.97
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:56:00,13:56:00,de:08212:4508:0:2,12,,0,0,7373.29
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:57:00,13:57:00,de:08212:4500:11:11,13,,0,0,7733.51
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,13:59:00,14:00:00,de:08212:4492:14:14,14,Hbf > 55 Kühler Krug,0,0,8402.3
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,14:08:00,14:08:00,de:08212:98:11:11,15,,0,0,13667.05
kvv-24-047E-1-1-6-H-1-Special#2063-375-140,14:09:00,14:09:00,de:08212:89:1:F,16,,0,0,13957.9
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:21:00,14:21:00,de:08212:4715:0:1,1,,0,0,0.0
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:22:00,14:22:00,de:08212:2307:0:1,2,,0,0,240.81
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:23:00,14:23:00,de:08212:4717:0:1,3,,0,0,565.59
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:25:00,14:25:00,de:08212:4517:0:2,4,Hbf > 55 Kühler Krug,0,0,2175.35
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:26:00,14:26:00,de:08212:4518:0:11,5,,0,0,2531.33
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:27:00,14:27:00,de:08212:4512:0:2,6,,0,0,2832.99
kvv-24-047E-1-1-6-H-1-Special#2063-397-141,14:28:00,14:28:00,de:08212:4514:0:2,7,,0,0,3120.29
