trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:07:00,06:07:00,de:08115:6055:0:3,5,,0,0,1259.64
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:11:00,06:11:00,de:08118:5916:0:3,6,,0,0,4612.13
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:12:00,06:12:00,de:08118:4554:0:3,7,,0,0,5057.06
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:13:00,06:13:00,de:08118:7141:1:3,8,,0,0,5494.26
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:15:00,06:17:00,de:08118:7140:2:4,9,,0,0,5684.29
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:19:00,06:19:00,de:08118:2307:0:5,10,,0,0,6369.28
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:20:00,06:20:00,de:08118:149:0:3,11,,0,0,6688.95
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:22:00,06:22:00,de:08118:2299:0:1,12,,0,0,7196.3
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:23:00,06:23:00,de:08118:4552:0:3,13,,0,0,7553.97
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:24:00,06:24:00,de:08118:320:0:3,14,,0,0,8064.39
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:25:00,06:25:00,de:08118:6897:0:3,15,,0,0,8497.57
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:26:00,06:26:00,de:08118:143:2:4,16,,0,0,8831.53
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:27:00,06:27:00,de:08118:142:0:4,17,,0,0,9277.07
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:27:00,06:27:00,de:08118:141:3:4,18,,0,0,9779.93
vvs-31-635-2-1-1-H-0-Special#803-3-72,06:29:00,06:29:00,de:08118:6909:0:1,19,,0,0,10149.49
vvs-31-635-2-1-1-H-0-Special#803-39-73,06:34:00,06:34:00,de:08115:7301:3:4,1,,0,0,0.0
vvs-31-635-2-1-1-H-0-Special#803-39-73,06:35:00,06:35:00,de:08115:2329:0:4,2,,0,0,565.13
vvs-31-635-2-1-1-H-0-Special#803-39-73,06:35:00,06:35:00,de:08115:2355:0:4,3,,0,0,843.71
vvs-31-635-2-1-1-H-0-Special#803-39-73,06:36:00,06:36:00,de:08115:2352:1:4,4,,0,0,1064.0
vvs-31-635-2-1-1-H-0-Special#803-39-73,06:37:00,06:37:00,de:08115:6055:0:3,5,,0,0,1259.64
vvs-31-635-2-1-1-H-0-Special#803-39-73,06:41:00,06:41:00,de:08118:5916:0:3,6,,0,0,4612.13
