trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,15:23:00,15:27:00,de:09773:5300:1:1,15,,0,0,82722.89
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,15:31:00,15:31:00,de:09773:5200:3:2,16,,0,0,87575.62
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,15:34:00,15:35:00,de:09773:7350:3:2,17,,0,0,92330.0
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,15:44:00,15:50:00,de:09774:2600:4:4,18,,0,0,105603.51
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,15:53:00,15:54:00,de:09774:2942:3:2,19,,0,0,110663.59
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,15:59:00,15:59:00,de:09775:4801:5:3,20,,0,0,118382.4
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,16:04:00,16:05:00,de:09775:1711:2:1,21,,0,0,127842.2
ddb-90-N15-1-1-217-R-54-Special#5811-418-278,16:08:00,16:08:00,de:08421:1008:35:28,22,,0,0,130023.09
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:11:00,14:11:00,de:09161:9000:5:6,1,,0,0,0.0
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:20:00,14:20:00,de:09185:8708:1:2,2,,0,0,12760.06
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:24:00,14:24:00,de:09185:8709:1:1,3,,0,0,18044.77
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:28:00,14:29:00,de:09185:7600:1:3,4,,0,0,24164.44
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:33:00,14:33:00,de:09185:7967:1:2,5,,0,0,30460.45
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:36:00,14:37:00,de:09185:8707:1:1,6,,0,0,34264.81
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:38:00,14:39:00,de:09185:7954:1:2,7,,0,0,36317.26
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:44:00,14:44:00,de:09779:5451:1:3,8,,0,0,43747.85
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:46:00,14:47:00,de:09779:6568:1:1,9,,0,0,46846.04
ddb-90-N15-1-1-218-R-55-Special#619-419-279,14:53:00,15:02:00,de:09779:5500:14:7,10,,0,0,56317.91
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:06:00,15:07:00,de:09779:6567:1:1,11,,0,0,63877.02
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:10:00,15:10:00,de:09773:6569:1:1,12,,0,0,68465.45
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:13:00,15:13:00,de:09773:7450:2:2,13,,0,0,70846.06
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:17:00,15:17:00,de:09773:5400:1:1,14,,0,0,75445.12
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:23:00,15:27:00,de:09773:5300:1:1,15,,0,0,82722.89
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:31:00,15:31:00,de:09773:5200:3:2,16,,0,0,87575.62
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:34:00,15:35:00,de:09773:7350:3:2,17,,0,0,92330.0
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:44:00,15:50:00,de:09774:2600:4:4,18,,0,0,105603.51
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:53:00,15:54:00,de:09774:2942:3:2,19,,0,0,110663.59
ddb-90-N15-1-1-218-R-55-Special#619-419-279,15:59:00,15:59:00,de:09775:4801:5:3,20,,0,0,118382.4
ddb-90-N15-1-1-218-R-55-Special#619-419-279,16:04:00,16:04:00,de:09775:1711:2:1,21,,0,0,127842.2
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:11:00,14:11:00,de:09161:9000:5:6,1,,0,0,0.0
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:20:00,14:20:00,de:09185:8708:1:2,2,,0,0,12760.06
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:24:00,14:24:00,de:09185:8709:1:1,3,,0,0,18044.77
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:28:00,14:29:00,de:09185:7600:1:3,4,,0,0,24164.44
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:33:00,14:33:00,de:09185:7967:1:2,5,,0,0,30460.45
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:36:00,14:37:00,de:09185:8707:1:1,6,,0,0,34264.81
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:38:00,14:39:00,de:09185:7954:1:2,7,,0,0,36317.26
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:44:00,14:44:00,de:09779:5451:1:3,8,,0,0,43747.85
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:46:00,14:47:00,de:09779:6568:1:1,9,,0,0,46846.04
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,14:53:00,15:02:00,de:09779:5500:14:7,10,,0,0,56317.91
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,15:06:00,15:07:00,de:09779:6567:1:1,11,,0,0,63877.02
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,15:10:00,15:10:00,de:09773:6569:1:1,12,,0,0,68465.45
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,15:13:00,15:13:00,de:09773:7450:2:2,13,,0,0,70846.06
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,15:17:00,15:17:00,de:09773:5400:1:1,14,,0,0,75445.12
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,15:23:00,15:27:00,de:09773:5300:1:1,15,,0,0,82722.89
ddb-90-N15-1-1-219-R-56-Special#5814-420-280,15:31:00,15:31:00,de:09773:5200:3:2,16,,0,0,87575.62
