origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg
Blaustein Gleis 1,Donaueschingen Bahnhof,Train Longue Distance Nuit,48.4149353,9.9188829,47.947842,8.4989429,06:07:00,08:35:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Blaustein Gleis 1,Donaueschingen Bahnhof,117.38936892916776,1.8636736211194673
Blaustein Gleis 1,Geisingen Bahnhof,Train Longue Distance Nuit,48.4149353,9.9188829,47.9214569,8.6523841,06:07:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Blaustein Gleis 1,Geisingen Bahnhof,108.7767856272184,1.7269402486177192
Blaustein Gleis 1,Immendingen Bahnhof,Train Longue Distance Nuit,48.4149353,9.9188829,47.9362701,8.7294236,06:07:00,08:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Blaustein Gleis 1,Immendingen Bahnhof,103.0124840263309,1.6354261964020296
Bobingen,Hergatz,Train Longue Distance Nuit,48.2666434,10.8379762,47.6466862,9.82712,06:41:00,08:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Bobingen,Hergatz,102.06931394978199,1.6204524282667387
Bobingen,Lindau-Insel,Train Longue Distance Nuit,48.2666434,10.8379762,47.5451508,9.6804521,22:46:00,25:01:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Bobingen,Lindau-Insel,117.81395909938952,1.8704144146619077
Bobingen,Lindau-Reutin,Train Longue Distance Nuit,48.2666434,10.8379762,47.5523177,9.7012121,06:41:00,08:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Bobingen,Lindau-Reutin,116.13483724919115,1.8437566761681587
Buchloe,Nürnberg Hbf,Train Longue Distance,48.0335849,10.7162725,49.445545,11.0822281,10:55:00,12:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Buchloe,Nürnberg Hbf,159.27921038847057,2.528716744127359
Buchloe,Treuchtlingen,Train Longue Distance,48.0335849,10.7162725,48.9610147,10.9081975,10:55:00,12:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Buchloe,Treuchtlingen,104.09051479160762,1.6525410128315623
Donaueschingen Bahnhof,Allmendingen,Train Longue Distance,47.947842,8.4989429,48.3277261,9.7223495,11:21:00,13:17:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Allmendingen,100.12758278176761,5.7403143208787375
Donaueschingen Bahnhof,Blaubeuren,Train Longue Distance,47.947842,8.4989429,48.4038261,9.7919599,11:21:00,13:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Blaubeuren,108.45642000521117,6.217806558898757
Donaueschingen Bahnhof,Blaustein Gleis 2,Train Longue Distance,47.9478781,8.4989609,48.4142257,9.919898,21:21:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Blaustein Gleis 2,117.41964956453032,6.731668509534523
Donaueschingen Bahnhof,Gerhausen,Train Longue Distance,47.947842,8.4989429,48.3998243,9.8057311,11:21:00,13:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Gerhausen,109.15787487983289,6.25802096686082
Donaueschingen Bahnhof,Herrlingen,Train Longue Distance,47.947842,8.4989429,48.4176719,9.8974491,11:21:00,13:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Herrlingen,116.10056117368684,6.656045172087467
Donaueschingen Bahnhof,Schelklingen,Train Longue Distance,47.947842,8.4989429,48.37123,9.7344678,11:21:00,13:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Schelklingen,103.02680024371261,5.906526457972046
Donaueschingen Bahnhof,Schmiechen,Train Longue Distance,47.947842,8.4989429,48.3624331,9.720499,11:21:00,13:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Schmiechen,101.66597883186908,5.828510566431055
Donaueschingen Bahnhof,Ulm Hbf,Train Longue Distance,47.947842,8.4989429,48.3993472,9.9823129,11:21:00,13:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Ulm Hbf,120.90965713213525,6.931750643385315
Donauwörth,Heimenkirch,Train Longue Distance,48.7140191,10.7715638,47.6288722,9.9022551,08:08:00,10:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Heimenkirch,136.80127192426366,2.1718569930696097
Donauwörth,Hergatz,Train Longue Distance,48.7140191,10.7715638,47.6466862,9.82712,08:08:00,10:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Hergatz,137.79727384873746,2.187669519622556
Donauwörth,Immenstadt,Train Longue Distance,48.7140191,10.7715638,47.5590591,10.214258,08:08:00,09:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Immenstadt,134.91918085097353,2.1419769151900554
Donauwörth,Kempten (Allgäu) Hbf,Train Longue Distance,48.7140191,10.7715638,47.7118009,10.3176451,08:08:00,09:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Kempten (Allgäu) Hbf,116.40580801121766,1.8480586079860915
Donauwörth,Lindau-Reutin,Train Longue Distance,48.7140191,10.7715638,47.5523177,9.7012121,08:08:00,10:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Lindau-Reutin,151.63993166569168,2.407435555124521
Donauwörth,Oberstaufen,Train Longue Distance,48.7140191,10.7715638,47.5539364,10.0255039,08:08:00,10:07:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Oberstaufen,140.37309676558795,2.228563284250474
Donauwörth,Röthenbach (Allgäu),Train Longue Distance,48.7140191,10.7715638,47.6205715,9.9535579,08:08:00,10:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Röthenbach (Allgäu),135.8779525953176,2.157198375403262
Enzisweiler,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.5641874,9.6651987,48.7386467,9.3006623,05:36:00,08:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Esslingen (N) Gleis 3,133.36410621718568,0.11762714168355777
Enzisweiler,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.5641874,9.6651987,48.6192303,9.8417176,05:36:00,07:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Geislingen (Steige) Gleis 2,118.04560621159715,0.10411622467862869
Enzisweiler,Göppingen Gleis 4,Train Longue Distance Nuit,47.5641874,9.6651987,48.700094,9.6520653,05:36:00,07:50:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Göppingen Gleis 4,126.31081103480665,0.11140613533269948
Enzisweiler,Plochingen Gleis 1,Train Longue Distance Nuit,47.5641874,9.6651987,48.7130825,9.4116941,05:36:00,08:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Plochingen Gleis 1,129.12859241131721,0.11389141850678179
Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.5641874,9.6651987,48.7847465,9.1832166,05:36:00,08:23:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 11,140.3460764464158,0.12378523942573874
Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.5641874,9.6651987,48.7847465,9.1832166,05:36:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 13,140.3460764464158,0.12378523942573874
Eriskirch Bahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.6285453,9.5265886,48.7386467,9.3006623,05:52:00,08:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Esslingen (N) Gleis 3,124.56873208110314,0.10986962169553297
Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.6285453,9.5265886,48.6192303,9.8417176,05:52:00,07:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,112.61477023983745,0.09932622735153665
Eriskirch Bahnhof,Geislingen (Steige) Gleis 3,Train Longue Distance Nuit,47.6285332,9.5265347,48.6192481,9.8418793,06:52:00,08:37:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Geislingen (Steige) Gleis 3,112.62134663918357,0.09933202773575991
Eriskirch Bahnhof,Göppingen Gleis 4,Train Longue Distance Nuit,47.6285453,9.5265886,48.700094,9.6520653,05:52:00,07:50:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Göppingen Gleis 4,119.51360273503931,0.10541099761230467
Eriskirch Bahnhof,Plochingen Gleis 1,Train Longue Distance Nuit,47.6285453,9.5265886,48.7130825,9.4116941,05:52:00,08:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Plochingen Gleis 1,120.89560308537773,0.10662992192130316
Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.6285453,9.5265886,48.7847465,9.1832166,05:52:00,08:23:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,131.05726323264034,0.11559250617118878
Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.6285453,9.5265886,48.7847465,9.1832166,05:52:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,131.05726323264034,0.11559250617118878
Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Train Longue Distance Nuit,47.6285332,9.5265347,48.7847465,9.1832166,06:52:00,09:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,131.0578083424321,0.11559298695802513
Esslingen (N) Gleis 5,Enzisweiler,Train Longue Distance,48.7385696,9.3006174,47.5641329,9.6651717,20:48:00,23:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Enzisweiler,133.36192169966148,7.645638971041593
Esslingen (N) Gleis 5,Eriskirch Bahnhof,Train Longue Distance,48.7385696,9.3006174,47.6285332,9.5265347,20:48:00,23:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Eriskirch Bahnhof,124.5614823112438,7.141109780903608
Esslingen (N) Gleis 5,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,48.7385696,9.3006174,47.6532219,9.4735251,06:49:00,08:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Friedrichshafen Stadtbahnhof,121.36365182154809,6.957778158929352
Esslingen (N) Gleis 5,Kressbronn Bahnhof,Train Longue Distance,48.7385696,9.3006174,47.5940803,9.5989479,20:48:00,23:10:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Kressbronn Bahnhof,129.1701054862711,7.405322147527922
Esslingen (N) Gleis 5,Langenargen Bahnhof,Train Longue Distance,48.7385696,9.3006174,47.5994777,9.5445998,20:48:00,23:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Langenargen Bahnhof,127.9468644265093,7.335193737571778
Esslingen (N) Gleis 5,Lindau-Aeschach,Train Longue Distance,48.7385696,9.3006174,47.5592531,9.684746,20:48:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Lindau-Aeschach,134.19438211122863,7.693363926436739
Esslingen (N) Gleis 5,Lindau-Reutin,Train Longue Distance,48.7385696,9.3006174,47.5523177,9.7012121,20:48:00,23:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Lindau-Reutin,135.2117135104453,7.751687535553829
Esslingen (N) Gleis 5,Meckenbeuren Bahnhof,Train Longue Distance Nuit,48.7385696,9.3006174,47.6998799,9.5584339,06:49:00,08:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Meckenbeuren Bahnhof,117.06562045456239,6.711372020660063
Esslingen (N) Gleis 5,Nonnenhorn,Train Longue Distance,48.7385696,9.3006174,47.5752,9.6126293,20:48:00,23:13:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Nonnenhorn,131.41454689086078,7.53399597325305
Esslingen (N) Gleis 5,Ravensburg Bahnhof,Train Longue Distance Nuit,48.7385696,9.3006174,47.78441,9.6059638,06:49:00,08:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Ravensburg Bahnhof,108.4785150870255,6.219073269939172
Esslingen (N) Gleis 5,Wasserburg (Bodensee),Train Longue Distance,48.7385696,9.3006174,47.5718123,9.6392733,20:48:00,23:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Wasserburg (Bodensee),132.14688490925818,7.575980911847772
Friedrichshafen Stadtbahnhof,"Aalen, Hauptbahnhof",Train Longue Distance,47.6530827,9.4734982,48.8416955,10.096417,17:41:00,20:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,"Aalen, Hauptbahnhof",139.98370445856744,0.1234656273324565
Friedrichshafen Stadtbahnhof,Albbruck Bahnhof,Train Longue Distance,47.6533671,9.473588,47.5922144,8.1315858,14:45:00,16:42:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Albbruck Bahnhof,100.80647476203784,0.08891131074011738
Friedrichshafen Stadtbahnhof,Amstetten (Württ),Train Longue Distance Nuit,47.6530827,9.4734982,48.5782387,9.8730059,04:49:00,06:22:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Amstetten (Württ),107.06213929398375,0.09442880685729368
Friedrichshafen Stadtbahnhof,Bad Säckingen Bahnhof,Train Longue Distance Nuit,47.6532824,9.4735701,47.5559371,7.9487877,06:44:00,08:48:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Bad Säckingen Bahnhof,114.82601543062388,0.10127654560981027
Friedrichshafen Stadtbahnhof,Badischer Bahnhof,Train Longue Distance Nuit,47.6532824,9.4735701,47.5677212,7.6082453,06:44:00,09:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Badischer Bahnhof,140.15198418763168,0.12361405005349116
Friedrichshafen Stadtbahnhof,Ebersbach (F) Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.716218,9.526939,04:49:00,06:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Ebersbach (F) Gleis 2,118.28161592819013,0.1043243852486637
Friedrichshafen Stadtbahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.6530827,9.4734982,48.7386467,9.3006623,04:49:00,07:09:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Esslingen (N) Gleis 3,121.38700794167366,0.10706334100455617
Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.653125,9.4734982,48.6192303,9.8417176,06:03:00,07:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,110.84626446052906,0.09776640525418663
Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 3,Train Longue Distance Nuit,47.6530827,9.4734982,48.6192481,9.8418793,04:49:00,06:29:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 3,110.85570067737838,0.09777472799744774
Friedrichshafen Stadtbahnhof,Giengen (Brenz),Train Longue Distance,47.6530827,9.4734982,48.619741,10.2380274,17:41:00,19:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Giengen (Brenz),121.53951352696602,0.10719785093078403
Friedrichshafen Stadtbahnhof,Gingen (F) Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.6607998,9.7880702,04:49:00,06:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Gingen (F) Gleis 2,114.45651731616572,0.10095064827285816
Friedrichshafen Stadtbahnhof,Göppingen Gleis 4,Train Longue Distance Nuit,47.6530827,9.4734982,48.700094,9.6520653,04:49:00,06:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Göppingen Gleis 4,117.1727415081429,0.10334635801018205
Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),Train Longue Distance,47.6530827,9.4734982,48.6803766,10.1565142,17:41:00,19:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),124.95603460256758,0.11021122251946461
Friedrichshafen Stadtbahnhof,Kuchen Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.6403726,9.803683,04:49:00,06:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Kuchen Gleis 2,112.48129690822525,0.09920850387305467
Friedrichshafen Stadtbahnhof,Langenau (Württ),Train Longue Distance,47.6530827,9.4734982,48.4932982,10.1258817,17:41:00,19:04:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Langenau (Württ),105.25188629786629,0.09283216371471807
Friedrichshafen Stadtbahnhof,Laufenburg (Baden) Ost Bahnhof,Train Longue Distance,47.6533671,9.473588,47.5661816,8.0734918,14:45:00,16:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Laufenburg (Baden) Ost Bahnhof,105.40351530536083,0.09296590049932826
Friedrichshafen Stadtbahnhof,"Oberkochen, Bahnhof",Train Longue Distance,47.6530827,9.4734982,48.7824026,10.10761,17:41:00,20:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,"Oberkochen, Bahnhof",134.07403493412627,0.11825329881189939
Friedrichshafen Stadtbahnhof,Plochingen Gleis 1,Train Longue Distance Nuit,47.6530827,9.4734982,48.7130825,9.4116941,04:49:00,07:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Plochingen Gleis 1,117.95562056455489,0.10403685733793742
Friedrichshafen Stadtbahnhof,Reichenbach (F) Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.7080085,9.4644522,04:49:00,06:58:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Reichenbach (F) Gleis 2,117.30431409953151,0.1034624050357868
Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,Train Longue Distance Nuit,47.6532824,9.4735701,47.5569071,7.784378,06:44:00,09:00:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,127.09165228131144,0.1120948373121167
Friedrichshafen Stadtbahnhof,Sontheim (Brenz),Train Longue Distance,47.6530827,9.4734982,48.5591633,10.2849464,17:41:00,19:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Sontheim (Brenz),117.39090983186986,0.10353878247170922
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.6530827,9.4734982,48.7847465,9.1832166,04:49:00,07:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,127.65956358024194,0.11259573507777339
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Train Longue Distance Nuit,47.6530827,9.4734982,48.7847465,9.1832166,04:49:00,07:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,127.65956358024194,0.11259573507777339
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.653125,9.4734982,48.7847465,9.1832166,06:03:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,127.65492577625218,0.11259164453465442
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Train Longue Distance,47.6532219,9.4735251,48.7847465,9.1832166,07:04:00,09:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,127.6446373522191,0.11258257014465725
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Train Longue Distance,47.6532219,9.4735251,48.7847465,9.1832166,08:06:00,10:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,127.6446373522191,0.11258257014465725
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,Train Longue Distance,47.6532219,9.4735251,48.7847465,9.1832166,11:03:00,13:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,127.6446373522191,0.11258257014465725
Friedrichshafen Stadtbahnhof,Süßen Gleis 3,Train Longue Distance Nuit,47.6530827,9.4734982,48.6838225,9.7597733,04:49:00,06:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Süßen Gleis 3,116.56250554411737,0.10280812988991153
Friedrichshafen Stadtbahnhof,Uhingen Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.708702,9.5846737,04:49:00,06:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Uhingen Gleis 2,117.66853838969267,0.10378365085970895
Friedrichshafen Stadtbahnhof,Westerstetten,Train Longue Distance Nuit,47.6530827,9.4734982,48.5188013,9.9500455,04:49:00,06:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Westerstetten,102.56489736166857,0.09046223947299169
Geisingen Bahnhof,Blaubeuren,Train Longue Distance,47.9214268,8.6523841,48.4038261,9.7919599,11:30:00,13:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Blaubeuren,100.1039747812892,5.73896087421131
Geisingen Bahnhof,Blaustein Gleis 2,Train Longue Distance,47.9214268,8.6523841,48.4142257,9.919898,21:30:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Blaustein Gleis 2,108.80430640143308,6.237750885994159
Geisingen Bahnhof,Gerhausen,Train Longue Distance,47.9214268,8.6523841,48.3998243,9.8057311,11:30:00,13:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Gerhausen,100.73495857150245,5.775135174904236
Geisingen Bahnhof,Herrlingen,Train Longue Distance,47.9214268,8.6523841,48.4176719,9.8974491,11:30:00,13:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Herrlingen,107.56274750453576,6.166572314435036
Geisingen Bahnhof,Ulm Hbf,Train Longue Distance,47.9214268,8.6523841,48.3993472,9.9823129,11:30:00,13:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Ulm Hbf,112.04560195666244,6.423574360175459
Geislingen (Steige) Gleis 2,Enzisweiler,Train Longue Distance,48.6192303,9.8417176,47.5641329,9.6651717,21:19:00,23:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Enzisweiler,118.05185230399306,1.8741912071781937
Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.6285332,9.5265347,21:19:00,23:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,112.61691784953173,1.787906187779166
Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,Train Longue Distance,48.6192303,9.8417176,47.6532219,9.4735251,07:19:00,08:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,110.83532384147405,1.7596216013072419
Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.5940803,9.5989479,21:19:00,23:10:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,115.40771167316488,1.8322128305231657
Geislingen (Steige) Gleis 2,Langenargen Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.5994777,9.5445998,21:19:00,23:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Langenargen Bahnhof,115.51694795415392,1.8339470657201478
Geislingen (Steige) Gleis 2,Lindau-Aeschach,Train Longue Distance,48.6192303,9.8417176,47.5592531,9.684746,21:19:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Lindau-Aeschach,118.43926263348206,1.880341733569161
Geislingen (Steige) Gleis 2,Lindau-Reutin,Train Longue Distance,48.6192303,9.8417176,47.5523177,9.7012121,21:19:00,23:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Lindau-Reutin,119.0934008076147,1.8907268312216912
Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.6998799,9.5584339,07:19:00,08:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,104.36400280709643,1.6568829085654628
Geislingen (Steige) Gleis 2,Nonnenhorn,Train Longue Distance,48.6192303,9.8417176,47.5752,9.6126293,21:19:00,23:13:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Nonnenhorn,117.33069619796858,1.862742132838949
Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),Train Longue Distance,48.6192303,9.8417176,47.5718123,9.6392733,21:19:00,23:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),117.43384466870233,1.864379717960318
Geltendorf,Hergatz,Train Longue Distance Nuit,48.1060563,11.03804,47.6466862,9.82712,05:48:00,07:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geltendorf,Hergatz,103.75537461539375,1.6472203273939912
