route_id,trip_id,shape_id,route_type,route_short_name,route_long_name
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-34-6,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-38-7,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-39-8,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-32-9,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-40-10,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-63-11,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-41-12,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-16-13,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-42-14,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-59-15,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-43-16,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#65-44-17,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-58-18,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-45-19,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-18-20,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-46-21,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-43-22,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-47-23,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#65-48-24,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-44-25,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-49-26,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-20-27,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-50-28,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-45-29,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-51-30,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-21-31,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-52-32,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-46-33,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-53-34,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-22-35,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-54-36,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-47-37,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-55-38,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-23-39,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-56-40,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-48-41,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-57-42,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-24-43,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-58-44,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-49-45,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-59-46,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-25-47,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-60-48,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-50-49,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-61-50,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-26-51,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-62-52,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#66-55-53,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-63-54,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#65-64-55,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-6-R-1-Special#64-65-56,vvs-12-046-1-1-6-R-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#65-66-57,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-67-58,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#65-68-59,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-69-60,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#65-70-61,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#64-131-62,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#67-61-63,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-3-R-0-Special#68-73-64,vvs-12-046-1-1-3-R-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-78-65,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-91-66,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-92-67,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-93-68,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-94-69,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-95-70,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-96-71,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-112-72,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-113-73,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-114-74,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-97-75,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-105-76,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-115-77,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-116-78,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-98-79,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-99-80,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-100-81,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-101-82,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-102-83,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-4-R-2-Special#69-103-84,vvs-12-046-1-1-4-R-2,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#65-71-85,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-64-86,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-22-87,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-1-88,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-2-89,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-54-90,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-3-91,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-4-92,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-31-93,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-5-94,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-6-95,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-1-96,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-53-97,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-7-98,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-8-99,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-2-100,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#65-9-101,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-10-102,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-3-103,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#65-11-104,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-12-105,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-4-106,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#65-13-107,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-14-108,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-5-109,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#65-15-110,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-16-111,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-6-112,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-38-113,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-17-114,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-18-115,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-7-116,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-39-117,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-19-118,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-20-119,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-8-120,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-40-121,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-21-122,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-23-123,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-9-124,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-41-125,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-24-126,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-25-127,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-10-128,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-42-129,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-26-130,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-27-131,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-11-132,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-51-133,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-28-134,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-5-H-0-Special#64-29-135,vvs-12-046-1-1-5-H-0,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-12-136,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-57-137,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-30-138,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#66-13-139,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
vvs-12-046-1,vvs-12-046-1-1-2-H-1-Special#64-31-140,vvs-12-046-1-1-2-H-1,2,RB46,Böblingen - Holzgerlingen - Dettenhausen (Schönbuchbahn)
