route_id,trip_id,shape_id,route_type,route_short_name,route_long_name
ddb-90-T87-1,ddb-90-T87-1-1-141-R-64-Special#5781-201-190,ddb-90-T87-1-1-141-R-64,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-108-R-31-Special#8810-151-191,ddb-90-T87-1-1-108-R-31,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-109-R-32-Special#1317-152-192,ddb-90-T87-1-1-109-R-32,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-110-R-33-Special#4862-154-193,ddb-90-T87-1-1-110-R-33,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-110-R-33-Special#8813-153-194,ddb-90-T87-1-1-110-R-33,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-108-R-31-Special#8810-155-195,ddb-90-T87-1-1-108-R-31,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-109-R-32-Special#1317-156-196,ddb-90-T87-1-1-109-R-32,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-110-R-33-Special#4862-158-197,ddb-90-T87-1-1-110-R-33,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-110-R-33-Special#8813-157-198,ddb-90-T87-1-1-110-R-33,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-111-R-34-Special#2831-159-199,ddb-90-T87-1-1-111-R-34,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-112-R-35-Special#1317-160-200,ddb-90-T87-1-1-112-R-35,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-113-R-36-Special#2725-161-201,ddb-90-T87-1-1-113-R-36,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-114-R-37-Special#4862-163-202,ddb-90-T87-1-1-114-R-37,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-114-R-37-Special#8813-162-203,ddb-90-T87-1-1-114-R-37,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-115-R-38-Special#8810-164-204,ddb-90-T87-1-1-115-R-38,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-116-R-39-Special#1317-165-205,ddb-90-T87-1-1-116-R-39,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-117-R-40-Special#4862-167-206,ddb-90-T87-1-1-117-R-40,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-117-R-40-Special#8813-166-207,ddb-90-T87-1-1-117-R-40,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-118-R-41-Special#8810-168-208,ddb-90-T87-1-1-118-R-41,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-119-R-42-Special#1317-169-209,ddb-90-T87-1-1-119-R-42,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-120-R-43-Special#4862-171-210,ddb-90-T87-1-1-120-R-43,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-120-R-43-Special#8813-170-211,ddb-90-T87-1-1-120-R-43,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-112-R-35-Special#1317-174-212,ddb-90-T87-1-1-112-R-35,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-113-R-36-Special#8814-172-213,ddb-90-T87-1-1-113-R-36,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-114-R-37-Special#4862-176-214,ddb-90-T87-1-1-114-R-37,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-114-R-37-Special#8813-175-215,ddb-90-T87-1-1-114-R-37,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-118-R-41-Special#2423-173-216,ddb-90-T87-1-1-118-R-41,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-76-R-0-Special#8815-94-217,ddb-90-T87-1-1-76-R-0,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-77-R-1-Special#1125-95-218,ddb-90-T87-1-1-77-R-1,2,RE 87,
ddb-90-T87-1,ddb-90-T87-1-1-78-R-2-Special#243-96-219,ddb-90-T87-1-1-78-R-2,2,RE 87,
ddb-90-T87W-1,ddb-90-T87W-1-1-7-H-2-Special#3-3-1,ddb-90-T87W-1-1-7-H-2,2,RB 87,
ddb-90-T87W-1,ddb-90-T87W-1-1-5-H-0-Special#8816-1-2,ddb-90-T87W-1-1-5-H-0,2,RB 87,
ddb-90-T87W-1,ddb-90-T87W-1-1-6-H-1-Special#2548-2-3,ddb-90-T87W-1-1-6-H-1,2,RB 87,
ddb-90-T87W-1,ddb-90-T87W-1-1-9-R-1-Special#3-5-4,ddb-90-T87W-1-1-9-R-1,2,RB 87,
ddb-90-T87W-1,ddb-90-T87W-1-1-8-R-0-Special#5-4-5,ddb-90-T87W-1-1-8-R-0,2,RB 87,
ddb-90-T88-1,ddb-90-T88-1-1-46-H-30-Special#8817-50-1,ddb-90-T88-1-1-46-H-30,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-47-H-31-Special#5104-53-2,ddb-90-T88-1-1-47-H-31,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-47-H-31-Special#681-51-3,ddb-90-T88-1-1-47-H-31,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-48-H-32-Special#5472-52-4,ddb-90-T88-1-1-48-H-32,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-16-H-0-Special#3-1-5,ddb-90-T88-1-1-16-H-0,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-34-H-18-Special#3133-31-6,ddb-90-T88-1-1-34-H-18,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-35-H-19-Special#2548-32-7,ddb-90-T88-1-1-35-H-19,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-34-H-18-Special#2548-34-8,ddb-90-T88-1-1-34-H-18,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-35-H-19-Special#8818-33-9,ddb-90-T88-1-1-35-H-19,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-36-H-20-Special#5104-35-10,ddb-90-T88-1-1-36-H-20,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-37-H-21-Special#3133-36-11,ddb-90-T88-1-1-37-H-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-38-H-22-Special#2548-37-12,ddb-90-T88-1-1-38-H-22,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-38-H-22-Special#3-38-13,ddb-90-T88-1-1-38-H-22,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-38-H-22-Special#3-39-14,ddb-90-T88-1-1-38-H-22,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-38-H-22-Special#3-40-15,ddb-90-T88-1-1-38-H-22,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-39-H-23-Special#3133-41-16,ddb-90-T88-1-1-39-H-23,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-40-H-24-Special#2548-42-17,ddb-90-T88-1-1-40-H-24,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-41-H-25-Special#8819-45-18,ddb-90-T88-1-1-41-H-25,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-42-H-26-Special#5472-46-19,ddb-90-T88-1-1-42-H-26,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-43-H-27-Special#2548-47-20,ddb-90-T88-1-1-43-H-27,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-28-H-12-Special#8815-25-21,ddb-90-T88-1-1-28-H-12,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-29-H-13-Special#1125-26-22,ddb-90-T88-1-1-29-H-13,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-30-H-14-Special#243-27-23,ddb-90-T88-1-1-30-H-14,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-23-H-7-Special#3133-8-24,ddb-90-T88-1-1-23-H-7,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-24-H-8-Special#2548-9-25,ddb-90-T88-1-1-24-H-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-25-H-9-Special#1280-10-26,ddb-90-T88-1-1-25-H-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-26-H-10-Special#8820-11-27,ddb-90-T88-1-1-26-H-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-19-H-3-Special#8816-4-28,ddb-90-T88-1-1-19-H-3,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-20-H-4-Special#2548-5-29,ddb-90-T88-1-1-20-H-4,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-26-H-10-Special#3133-13-30,ddb-90-T88-1-1-26-H-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-27-H-11-Special#2548-14-31,ddb-90-T88-1-1-27-H-11,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-26-H-10-Special#3133-15-32,ddb-90-T88-1-1-26-H-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-27-H-11-Special#2548-16-33,ddb-90-T88-1-1-27-H-11,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-26-H-10-Special#3133-17-34,ddb-90-T88-1-1-26-H-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-27-H-11-Special#2548-18-35,ddb-90-T88-1-1-27-H-11,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-49-H-33-Special#3-54-36,ddb-90-T88-1-1-49-H-33,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-50-H-34-Special#7071-55-37,ddb-90-T88-1-1-50-H-34,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-7-H-35-Special#1125-56-38,ddb-90-T88-1-1-7-H-35,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-49-H-33-Special#5-57-39,ddb-90-T88-1-1-49-H-33,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-44-H-28-Special#8821-48-40,ddb-90-T88-1-1-44-H-28,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-45-H-29-Special#6011-49-41,ddb-90-T88-1-1-45-H-29,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-51-H-36-Special#8815-58-42,ddb-90-T88-1-1-51-H-36,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-52-H-37-Special#1125-59-43,ddb-90-T88-1-1-52-H-37,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-53-H-38-Special#243-60-44,ddb-90-T88-1-1-53-H-38,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-31-H-15-Special#8815-28-45,ddb-90-T88-1-1-31-H-15,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-32-H-16-Special#1125-29-46,ddb-90-T88-1-1-32-H-16,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-33-H-17-Special#243-30-47,ddb-90-T88-1-1-33-H-17,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-25-H-9-Special#1125-20-48,ddb-90-T88-1-1-25-H-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-26-H-10-Special#8815-19-49,ddb-90-T88-1-1-26-H-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-27-H-11-Special#243-21-50,ddb-90-T88-1-1-27-H-11,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-25-H-9-Special#1125-23-51,ddb-90-T88-1-1-25-H-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-26-H-10-Special#8815-22-52,ddb-90-T88-1-1-26-H-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-27-H-11-Special#243-24-53,ddb-90-T88-1-1-27-H-11,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-17-H-1-Special#1821-2-54,ddb-90-T88-1-1-17-H-1,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-18-H-2-Special#243-3-55,ddb-90-T88-1-1-18-H-2,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-39-H-23-Special#3133-43-56,ddb-90-T88-1-1-39-H-23,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-40-H-24-Special#2548-44-57,ddb-90-T88-1-1-40-H-24,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-21-H-5-Special#8801-6-58,ddb-90-T88-1-1-21-H-5,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-22-H-6-Special#1317-7-59,ddb-90-T88-1-1-22-H-6,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-73-R-19-Special#3-91-60,ddb-90-T88-1-1-73-R-19,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-74-R-20-Special#8822-92-61,ddb-90-T88-1-1-74-R-20,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-75-R-21-Special#6-93-62,ddb-90-T88-1-1-75-R-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-75-R-21-Special#3133-95-63,ddb-90-T88-1-1-75-R-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-76-R-22-Special#2548-96-64,ddb-90-T88-1-1-76-R-22,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-71-R-17-Special#8816-89-65,ddb-90-T88-1-1-71-R-17,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-72-R-18-Special#2548-90-66,ddb-90-T88-1-1-72-R-18,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-57-R-3-Special#1826-64-67,ddb-90-T88-1-1-57-R-3,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-58-R-4-Special#8823-65-68,ddb-90-T88-1-1-58-R-4,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-75-R-21-Special#2548-98-69,ddb-90-T88-1-1-75-R-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-76-R-22-Special#3133-97-70,ddb-90-T88-1-1-76-R-22,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-75-R-21-Special#3-99-71,ddb-90-T88-1-1-75-R-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-75-R-21-Special#3-100-72,ddb-90-T88-1-1-75-R-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-75-R-21-Special#3-101-73,ddb-90-T88-1-1-75-R-21,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-59-R-5-Special#3-66-74,ddb-90-T88-1-1-59-R-5,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-60-R-6-Special#3133-67-75,ddb-90-T88-1-1-60-R-6,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-61-R-7-Special#2548-68-76,ddb-90-T88-1-1-61-R-7,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-62-R-8-Special#3133-69-77,ddb-90-T88-1-1-62-R-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-63-R-9-Special#2548-70-78,ddb-90-T88-1-1-63-R-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-62-R-8-Special#8820-72-79,ddb-90-T88-1-1-62-R-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-64-R-10-Special#1280-71-80,ddb-90-T88-1-1-64-R-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-77-R-23-Special#5-102-81,ddb-90-T88-1-1-77-R-23,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-62-R-8-Special#3133-74-82,ddb-90-T88-1-1-62-R-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-63-R-9-Special#2548-75-83,ddb-90-T88-1-1-63-R-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-62-R-8-Special#3133-76-84,ddb-90-T88-1-1-62-R-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-63-R-9-Special#2548-77-85,ddb-90-T88-1-1-63-R-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-62-R-8-Special#3133-78-86,ddb-90-T88-1-1-62-R-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-63-R-9-Special#2548-79-87,ddb-90-T88-1-1-63-R-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-54-R-0-Special#8824-61-88,ddb-90-T88-1-1-54-R-0,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-55-R-1-Special#6404-62-89,ddb-90-T88-1-1-55-R-1,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-56-R-2-Special#5473-63-90,ddb-90-T88-1-1-56-R-2,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-68-R-14-Special#8815-86-91,ddb-90-T88-1-1-68-R-14,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-69-R-15-Special#1125-87-92,ddb-90-T88-1-1-69-R-15,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-70-R-16-Special#243-88-93,ddb-90-T88-1-1-70-R-16,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-62-R-8-Special#8815-80-94,ddb-90-T88-1-1-62-R-8,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-63-R-9-Special#243-82-95,ddb-90-T88-1-1-63-R-9,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-64-R-10-Special#1125-81-96,ddb-90-T88-1-1-64-R-10,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-65-R-11-Special#8815-83-97,ddb-90-T88-1-1-65-R-11,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-66-R-12-Special#1125-84-98,ddb-90-T88-1-1-66-R-12,2,RB 88,
ddb-90-T88-1,ddb-90-T88-1-1-67-R-13-Special#243-85-99,ddb-90-T88-1-1-67-R-13,2,RB 88,
ddb-90-T90-1,ddb-90-T90-1-1-84-H-97-Special#6378-97-1,ddb-90-T90-1-1-84-H-97,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-76-H-89-Special#6378-82-2,ddb-90-T90-1-1-76-H-89,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-85-H-98-Special#6379-98-3,ddb-90-T90-1-1-85-H-98,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-86-H-99-Special#1343-100-4,ddb-90-T90-1-1-86-H-99,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-75-H-88-Special#149-81-5,ddb-90-T90-1-1-75-H-88,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-77-H-90-Special#4202-83-6,ddb-90-T90-1-1-77-H-90,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-78-H-91-Special#6381-84-7,ddb-90-T90-1-1-78-H-91,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-63-H-74-Special#6379-85-8,ddb-90-T90-1-1-63-H-74,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-64-H-76-Special#1343-87-9,ddb-90-T90-1-1-64-H-76,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-79-H-92-Special#6379-88-10,ddb-90-T90-1-1-79-H-92,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-80-H-93-Special#1343-90-11,ddb-90-T90-1-1-80-H-93,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-76-H-89-Special#6378-91-12,ddb-90-T90-1-1-76-H-89,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-28-H-23-Special#8825-20-13,ddb-90-T90-1-1-28-H-23,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-29-H-24-Special#5943-21-14,ddb-90-T90-1-1-29-H-24,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-30-H-25-Special#8826-22-15,ddb-90-T90-1-1-30-H-25,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-31-H-26-Special#8827-23-16,ddb-90-T90-1-1-31-H-26,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-32-H-27-Special#5198-25-17,ddb-90-T90-1-1-32-H-27,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-32-H-27-Special#566-24-18,ddb-90-T90-1-1-32-H-27,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-97-H-110-Special#651-114-19,ddb-90-T90-1-1-97-H-110,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-98-H-111-Special#8828-115-20,ddb-90-T90-1-1-98-H-111,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-61-H-71-Special#8829-64-21,ddb-90-T90-1-1-61-H-71,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-62-H-73-Special#8830-65-22,ddb-90-T90-1-1-62-H-73,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-63-H-75-Special#6379-66-23,ddb-90-T90-1-1-63-H-75,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-64-H-77-Special#4980-67-24,ddb-90-T90-1-1-64-H-77,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-65-H-79-Special#566-68-25,ddb-90-T90-1-1-65-H-79,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-66-H-81-Special#5198-69-26,ddb-90-T90-1-1-66-H-81,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-112-H-125-Special#305-133-27,ddb-90-T90-1-1-112-H-125,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-112-H-125-Special#185-132-28,ddb-90-T90-1-1-112-H-125,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-113-H-126-Special#8828-134-29,ddb-90-T90-1-1-113-H-126,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-34-H-29-Special#8831-27-30,ddb-90-T90-1-1-34-H-29,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-35-H-31-Special#1280-28-31,ddb-90-T90-1-1-35-H-31,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-36-H-33-Special#5198-30-32,ddb-90-T90-1-1-36-H-33,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-36-H-33-Special#566-29-33,ddb-90-T90-1-1-36-H-33,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-99-H-112-Special#651-116-34,ddb-90-T90-1-1-99-H-112,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-100-H-113-Special#8828-117-35,ddb-90-T90-1-1-100-H-113,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-38-H-35-Special#8832-32-36,ddb-90-T90-1-1-38-H-35,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-39-H-37-Special#6379-33-37,ddb-90-T90-1-1-39-H-37,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-40-H-39-Special#1616-34-38,ddb-90-T90-1-1-40-H-39,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-41-H-41-Special#5198-36-39,ddb-90-T90-1-1-41-H-41,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-41-H-41-Special#566-35-40,ddb-90-T90-1-1-41-H-41,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-101-H-114-Special#8828-119-41,ddb-90-T90-1-1-101-H-114,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-101-H-114-Special#651-118-42,ddb-90-T90-1-1-101-H-114,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-38-H-35-Special#8833-39-43,ddb-90-T90-1-1-38-H-35,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-42-H-43-Special#131-37-44,ddb-90-T90-1-1-42-H-43,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-43-H-45-Special#8834-38-45,ddb-90-T90-1-1-43-H-45,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-44-H-47-Special#5198-41-46,ddb-90-T90-1-1-44-H-47,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-44-H-47-Special#566-40-47,ddb-90-T90-1-1-44-H-47,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-102-H-115-Special#651-120-48,ddb-90-T90-1-1-102-H-115,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-103-H-116-Special#8828-121-49,ddb-90-T90-1-1-103-H-116,2,RE 90,
ddb-90-T90-1,ddb-90-T90-1-1-11-H-1-Special#8835-1-50,ddb-90-T90-1-1-11-H-1,2,RE 90,
