origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider
Torino Lingotto,Lecce,InterCity,45.02669,7.65695,40.34594,18.16583,2026-03-16 20:58:00,2026-03-16 10:10:00,,back_on_track,BackOnTrack
Torino Lingotto,Lecce,InterCity,45.02669,7.65695,40.34594,18.16583,2026-03-16 20:58:00,2026-03-16 10:10:00,,back_on_track,BackOnTrack
Torino Lingotto,Lecce,InterCity,45.02669,7.65695,40.34594,18.16583,2026-03-16 20:58:00,2026-03-16 10:10:00,,back_on_track,BackOnTrack
Torino Lingotto,Lecce,InterCity,45.02669,7.65695,40.34594,18.16583,2026-03-16 20:58:00,2026-03-16 10:10:00,,back_on_track,BackOnTrack
Lecce,Milano Centrale,InterCity,40.34594,18.16583,45.48727,9.20511,2026-03-16 18:31:00,2026-03-16 07:05:00,,back_on_track,BackOnTrack
Lecce,Milano Centrale,InterCity,40.34594,18.16583,45.48727,9.20511,2026-03-16 18:31:00,2026-03-16 07:05:00,,back_on_track,BackOnTrack
Lecce,Milano Centrale,InterCity,40.34594,18.16583,45.48727,9.20511,2026-03-16 18:31:00,2026-03-16 07:05:00,,back_on_track,BackOnTrack
Lecce,Milano Centrale,InterCity,40.34594,18.16583,45.48727,9.20511,2026-03-16 18:31:00,2026-03-16 07:05:00,,back_on_track,BackOnTrack
Milano Centrale,Bari Centrale,InterCity,45.48727,9.20511,41.11807,16.87061,2026-03-16 21:15:00,2026-03-16 07:00:00,,back_on_track,BackOnTrack
Milano Centrale,Bari Centrale,InterCity,45.48727,9.20511,41.11807,16.87061,2026-03-16 21:15:00,2026-03-16 07:00:00,,back_on_track,BackOnTrack
Milano Centrale,Bari Centrale,InterCity,45.48727,9.20511,41.11807,16.87061,2026-03-16 21:15:00,2026-03-16 07:00:00,,back_on_track,BackOnTrack
Milano Centrale,Bari Centrale,InterCity,45.48727,9.20511,41.11807,16.87061,2026-03-16 21:15:00,2026-03-16 07:00:00,,back_on_track,BackOnTrack
Bolzano / Bozen,Roma Termini,InterCity,46.49638,11.35879,41.90049,12.50279,2026-03-16 21:30:00,2026-03-16 06:06:00,,back_on_track,BackOnTrack
Bolzano / Bozen,Roma Termini,InterCity,46.49638,11.35879,41.90049,12.50279,2026-03-16 21:30:00,2026-03-16 06:06:00,,back_on_track,BackOnTrack
Roma Termini,Bolzano / Bozen,InterCity,41.90049,12.50279,46.49638,11.35879,2026-03-16 22:05:00,2026-03-16 06:28:00,,back_on_track,BackOnTrack
Roma Termini,Bolzano / Bozen,InterCity,41.90049,12.50279,46.49638,11.35879,2026-03-16 22:05:00,2026-03-16 06:28:00,,back_on_track,BackOnTrack
Trieste Centrale,Roma Termini,InterCity,45.65788,13.77251,41.90049,12.50279,2026-03-16 19:11:00,2026-03-16 06:35:00,,back_on_track,BackOnTrack
Trieste Centrale,Roma Termini,InterCity,45.65788,13.77251,41.90049,12.50279,2026-03-16 19:11:00,2026-03-16 06:35:00,,back_on_track,BackOnTrack
Trieste Centrale,Roma Termini,InterCity,45.65788,13.77251,41.90049,12.50279,2026-03-16 19:11:00,2026-03-16 06:35:00,,back_on_track,BackOnTrack
Trieste Centrale,Roma Termini,InterCity,45.65788,13.77251,41.90049,12.50279,2026-03-16 19:11:00,2026-03-16 06:35:00,,back_on_track,BackOnTrack
Roma Termini,Trieste Centrale,InterCity,41.90049,12.50279,45.65788,13.77251,2026-03-16 22:35:00,2026-03-16 09:55:00,,back_on_track,BackOnTrack
Roma Termini,Trieste Centrale,InterCity,41.90049,12.50279,45.65788,13.77251,2026-03-16 22:35:00,2026-03-16 09:55:00,,back_on_track,BackOnTrack
Roma Termini,Trieste Centrale,InterCity,41.90049,12.50279,45.65788,13.77251,2026-03-16 22:35:00,2026-03-16 09:55:00,,back_on_track,BackOnTrack
Roma Termini,Trieste Centrale,InterCity,41.90049,12.50279,45.65788,13.77251,2026-03-16 22:35:00,2026-03-16 09:55:00,,back_on_track,BackOnTrack
Lecce,Roma Termini,InterCity,40.34594,18.16583,41.90049,12.50279,2026-03-16 22:15:00,2026-03-16 06:10:00,,back_on_track,BackOnTrack
Lecce,Roma Termini,InterCity,40.34594,18.16583,41.90049,12.50279,2026-03-16 22:15:00,2026-03-16 06:10:00,,back_on_track,BackOnTrack
Lecce,Roma Termini,InterCity,40.34594,18.16583,41.90049,12.50279,2026-03-16 22:15:00,2026-03-16 06:10:00,,back_on_track,BackOnTrack
Lecce,Roma Termini,InterCity,40.34594,18.16583,41.90049,12.50279,2026-03-16 22:15:00,2026-03-16 06:10:00,,back_on_track,BackOnTrack
Roma Termini,Lecce,InterCity,41.90049,12.50279,40.34594,18.16583,2026-03-16 23:58:00,2026-03-16 08:10:00,,back_on_track,BackOnTrack
Roma Termini,Lecce,InterCity,41.90049,12.50279,40.34594,18.16583,2026-03-16 23:58:00,2026-03-16 08:10:00,,back_on_track,BackOnTrack
Roma Termini,Lecce,InterCity,41.90049,12.50279,40.34594,18.16583,2026-03-16 23:58:00,2026-03-16 08:10:00,,back_on_track,BackOnTrack
Roma Termini,Lecce,InterCity,41.90049,12.50279,40.34594,18.16583,2026-03-16 23:58:00,2026-03-16 08:10:00,,back_on_track,BackOnTrack
Reggio Calabria Centrale,Torino Lingotto,InterCity,38.10453,15.63646,45.02669,7.65695,2026-03-16 21:43:00,2026-03-16 14:32:00,,back_on_track,BackOnTrack
Reggio Calabria Centrale,Torino Lingotto,InterCity,38.10453,15.63646,45.02669,7.65695,2026-03-16 21:43:00,2026-03-16 14:32:00,,back_on_track,BackOnTrack
Reggio Calabria Centrale,Torino Lingotto,InterCity,38.10453,15.63646,45.02669,7.65695,2026-03-16 21:43:00,2026-03-16 14:32:00,,back_on_track,BackOnTrack
Reggio Calabria Centrale,Torino Lingotto,InterCity,38.10453,15.63646,45.02669,7.65695,2026-03-16 21:43:00,2026-03-16 14:32:00,,back_on_track,BackOnTrack
Torino Lingotto,Reggio Calabria Centrale,InterCity,45.02669,7.65695,38.10453,15.63646,2026-03-16 15:29:00,2026-03-16 08:45:00,,back_on_track,BackOnTrack
Torino Lingotto,Reggio Calabria Centrale,InterCity,45.02669,7.65695,38.10453,15.63646,2026-03-16 15:29:00,2026-03-16 08:45:00,,back_on_track,BackOnTrack
Torino Lingotto,Reggio Calabria Centrale,InterCity,45.02669,7.65695,38.10453,15.63646,2026-03-16 15:29:00,2026-03-16 08:45:00,,back_on_track,BackOnTrack
Torino Lingotto,Reggio Calabria Centrale,InterCity,45.02669,7.65695,38.10453,15.63646,2026-03-16 15:29:00,2026-03-16 08:45:00,,back_on_track,BackOnTrack
Salerno,Torino Lingotto,InterCity,40.67531,14.77256,45.02669,7.65695,2026-03-16 20:52:00,2026-03-16 10:32:00,,back_on_track,BackOnTrack
Salerno,Torino Lingotto,InterCity,40.67531,14.77256,45.02669,7.65695,2026-03-16 20:52:00,2026-03-16 10:32:00,,back_on_track,BackOnTrack
Torino Lingotto,Salerno,InterCity,45.02669,7.65695,40.67531,14.77256,2026-03-16 20:23:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack
Torino Lingotto,Salerno,InterCity,45.02669,7.65695,40.67531,14.77256,2026-03-16 20:23:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack
Torino Porta Susa,Salerno,InterCity,45.07176,7.66639,40.67531,14.77256,2026-03-16 20:40:00,2026-03-16 09:46:00,,back_on_track,BackOnTrack
Torino Porta Susa,Salerno,InterCity,45.07176,7.66639,40.67531,14.77256,2026-03-16 20:40:00,2026-03-16 09:46:00,,back_on_track,BackOnTrack
Salerno,Torino Porta Susa,InterCity,40.67531,14.77256,45.07176,7.66639,2026-03-16 20:38:00,2026-03-16 09:05:00,,back_on_track,BackOnTrack
Salerno,Torino Porta Susa,InterCity,40.67531,14.77256,45.07176,7.66639,2026-03-16 20:38:00,2026-03-16 09:05:00,,back_on_track,BackOnTrack
Oslo S,Stavanger,InterCity,59.9104,10.755,58.96654,5.7324,2026-03-16 22:25:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Oslo S,Stavanger,InterCity,59.9104,10.755,58.96654,5.7324,2026-03-16 22:25:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Oslo S,Stavanger,InterCity,59.9104,10.755,58.96654,5.7324,2026-03-16 22:25:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Oslo S,Stavanger,InterCity,59.9104,10.755,58.96654,5.7324,2026-03-16 22:25:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Stavanger,Oslo S,InterCity,58.96654,5.7324,59.9104,10.755,2026-03-16 22:15:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack
Stavanger,Oslo S,InterCity,58.96654,5.7324,59.9104,10.755,2026-03-16 22:15:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack
Stavanger,Oslo S,InterCity,58.96654,5.7324,59.9104,10.755,2026-03-16 22:15:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack
Stavanger,Oslo S,InterCity,58.96654,5.7324,59.9104,10.755,2026-03-16 22:15:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack
London Paddington,Penzance,EuroNight,51.51686,-0.1769,50.12245,-5.53191,2026-03-16 23:45:00,2026-03-16 07:50:00,,back_on_track,BackOnTrack
Penzance,London Paddington,InterCity,50.12245,-5.53191,51.51686,-0.1769,2026-03-16 21:45:00,2026-03-16 05:08:00,,back_on_track,BackOnTrack
Split,Zagreb Gl. K.,InterCity,43.50489,16.44279,45.80489,15.97961,2026-03-16 21:11:00,2026-03-16 05:49:00,,back_on_track,BackOnTrack
Split,Zagreb Gl. K.,InterCity,43.50489,16.44279,45.80489,15.97961,2026-03-16 21:11:00,2026-03-16 05:49:00,,back_on_track,BackOnTrack
Zagreb Gl. K.,Split,InterCity,45.80489,15.97961,43.50489,16.44279,2026-03-16 22:30:00,2026-03-16 07:01:00,,back_on_track,BackOnTrack
Zagreb Gl. K.,Split,InterCity,45.80489,15.97961,43.50489,16.44279,2026-03-16 22:30:00,2026-03-16 07:01:00,,back_on_track,BackOnTrack
Vukovar,Split,InterCity,45.36362,18.98981,43.50489,16.44279,2026-03-16 16:57:00,2026-03-16 06:51:00,,back_on_track,BackOnTrack
Vukovar,Split,InterCity,45.36362,18.98981,43.50489,16.44279,2026-03-16 16:57:00,2026-03-16 06:51:00,,back_on_track,BackOnTrack
Vukovar,Split,InterCity,45.36362,18.98981,43.50489,16.44279,2026-03-16 16:57:00,2026-03-16 06:51:00,,back_on_track,BackOnTrack
Vukovar,Split,InterCity,45.36362,18.98981,43.50489,16.44279,2026-03-16 16:57:00,2026-03-16 06:51:00,,back_on_track,BackOnTrack
Split,Vukovar,InterCity,43.50489,16.44279,45.36362,18.98981,2026-03-16 21:11:00,2026-03-16 11:11:00,,back_on_track,BackOnTrack
Split,Vukovar,InterCity,43.50489,16.44279,45.36362,18.98981,2026-03-16 21:11:00,2026-03-16 11:11:00,,back_on_track,BackOnTrack
Split,Vukovar,InterCity,43.50489,16.44279,45.36362,18.98981,2026-03-16 21:11:00,2026-03-16 11:11:00,,back_on_track,BackOnTrack
Split,Vukovar,InterCity,43.50489,16.44279,45.36362,18.98981,2026-03-16 21:11:00,2026-03-16 11:11:00,,back_on_track,BackOnTrack
Osijek,Split,InterCity,45.55269,18.68362,43.50489,16.44279,2026-03-16 19:48:00,2026-03-16 09:21:00,,back_on_track,BackOnTrack
Osijek,Split,InterCity,45.55269,18.68362,43.50489,16.44279,2026-03-16 19:48:00,2026-03-16 09:21:00,,back_on_track,BackOnTrack
Osijek,Split,InterCity,45.55269,18.68362,43.50489,16.44279,2026-03-16 19:48:00,2026-03-16 09:21:00,,back_on_track,BackOnTrack
Osijek,Split,InterCity,45.55269,18.68362,43.50489,16.44279,2026-03-16 19:48:00,2026-03-16 09:21:00,,back_on_track,BackOnTrack
Split,Osijek,InterCity,43.50489,16.44279,45.55269,18.68362,2026-03-16 22:23:00,2026-03-16 12:04:00,,back_on_track,BackOnTrack
Split,Osijek,InterCity,43.50489,16.44279,45.55269,18.68362,2026-03-16 22:23:00,2026-03-16 12:04:00,,back_on_track,BackOnTrack
Split,Osijek,InterCity,43.50489,16.44279,45.55269,18.68362,2026-03-16 22:23:00,2026-03-16 12:04:00,,back_on_track,BackOnTrack
Split,Osijek,InterCity,43.50489,16.44279,45.55269,18.68362,2026-03-16 22:23:00,2026-03-16 12:04:00,,back_on_track,BackOnTrack
Zagreb Gl. K.,Stuttgart Hbf,EuroNight,45.80489,15.97961,48.78408,9.18164,2026-03-16 19:38:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack
Stuttgart Hbf,Zagreb Gl. K.,EuroNight,48.78408,9.18164,45.80489,15.97961,2026-03-16 20:29:00,2026-03-16 10:39:00,,back_on_track,BackOnTrack
Zagreb Gl. K.,Zürich HB,EuroNight,45.80489,15.97961,47.37818,8.54021,2026-03-16 19:38:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack
Zagreb Gl. K.,Zürich HB,EuroNight,45.80489,15.97961,47.37818,8.54021,2026-03-16 19:38:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack
Zürich HB,Zagreb Gl. K.,EuroNight,47.37818,8.54021,45.80489,15.97961,2026-03-16 19:40:00,2026-03-16 10:39:00,,back_on_track,BackOnTrack
Zürich HB,Zagreb Gl. K.,EuroNight,47.37818,8.54021,45.80489,15.97961,2026-03-16 19:40:00,2026-03-16 10:39:00,,back_on_track,BackOnTrack
Berlin Hbf,Budapest Nyugati,EuroNight,52.52508,13.3694,47.51133,19.05866,2026-03-16 19:21:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Budapest Nyugati,Berlin Hbf,EuroNight,47.51133,19.05866,52.52508,13.3694,2026-03-16 19:30:00,2026-03-16 08:15:00,,back_on_track,BackOnTrack
Budapest Déli,Koper,InterCity,47.50043,19.02466,45.53913,13.73831,2026-03-16 20:30:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack
Budapest Déli,Koper,InterCity,47.50043,19.02466,45.53913,13.73831,2026-03-16 20:30:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack
Koper,Budapest Déli,InterCity,45.53913,13.73831,47.50043,19.02466,2026-03-16 20:15:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Koper,Budapest Déli,InterCity,45.53913,13.73831,47.50043,19.02466,2026-03-16 20:15:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Budapest Déli,Rijeka,InterCity,47.50043,19.02466,45.33032,14.43111,2026-03-16 20:30:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack
Budapest Déli,Rijeka,InterCity,47.50043,19.02466,45.33032,14.43111,2026-03-16 20:30:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack
Rijeka,Budapest Déli,InterCity,45.33032,14.43111,47.50043,19.02466,2026-03-16 20:50:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Rijeka,Budapest Déli,InterCity,45.33032,14.43111,47.50043,19.02466,2026-03-16 20:50:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Budapest Keleti,Split,InterCity,47.50059,19.08426,43.50489,16.44279,2026-03-16 18:53:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack
Budapest Keleti,Split,InterCity,47.50059,19.08426,43.50489,16.44279,2026-03-16 18:53:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack
Split,Budapest Keleti,InterCity,43.50489,16.44279,47.50059,19.08426,2026-03-16 18:28:00,2026-03-16 09:12:00,,back_on_track,BackOnTrack
Split,Budapest Keleti,InterCity,43.50489,16.44279,47.50059,19.08426,2026-03-16 18:28:00,2026-03-16 09:12:00,,back_on_track,BackOnTrack
Budapest Keleti,Zürich HB,EuroNight,47.50059,19.08426,47.37818,8.54021,2026-03-16 20:40:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack
Budapest Keleti,Zürich HB,EuroNight,47.50059,19.08426,47.37818,8.54021,2026-03-16 20:40:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack
Zürich HB,Budapest Keleti,EuroNight,47.37818,8.54021,47.50059,19.08426,2026-03-16 20:40:00,2026-03-16 09:19:00,,back_on_track,BackOnTrack
Zürich HB,Budapest Keleti,EuroNight,47.37818,8.54021,47.50059,19.08426,2026-03-16 20:40:00,2026-03-16 09:19:00,,back_on_track,BackOnTrack
Budapest Keleti,Stuttgart Hbf,EuroNight,47.50059,19.08426,48.78408,9.18164,2026-03-16 20:40:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack
Stuttgart Hbf,Budapest Keleti,EuroNight,48.78408,9.18164,47.50059,19.08426,2026-03-16 20:29:00,2026-03-16 09:19:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,Budapest Nyugati,EuroNight,52.25183,21.05204,47.51133,19.05866,2026-03-16 19:37:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,Budapest Nyugati,EuroNight,52.25183,21.05204,47.51133,19.05866,2026-03-16 19:37:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Budapest Nyugati,Warszawa Centralna,EuroNight,47.51133,19.05866,52.22886,21.00323,2026-03-16 19:29:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack
Budapest Nyugati,Warszawa Centralna,EuroNight,47.51133,19.05866,52.22886,21.00323,2026-03-16 19:29:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack
Venezia Santa Lucia,Stuttgart Hbf,Nightjet,45.44139,12.32046,48.78408,9.18164,2026-03-16 21:05:00,2026-03-16 09:26:00,,back_on_track,BackOnTrack
Venezia Santa Lucia,Stuttgart Hbf,Nightjet,45.44139,12.32046,48.78408,9.18164,2026-03-16 21:05:00,2026-03-16 09:26:00,,back_on_track,BackOnTrack
Stuttgart Hbf,Venezia Santa Lucia,Nightjet,48.78408,9.18164,45.44139,12.32046,2026-03-16 20:01:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack
Stuttgart Hbf,Venezia Santa Lucia,Nightjet,48.78408,9.18164,45.44139,12.32046,2026-03-16 20:01:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack
Roma Tiburtina,München Hbf,Nightjet,41.91107,12.53146,48.14161,11.55794,2026-03-16 18:10:00,2026-03-16 09:22:00,,back_on_track,BackOnTrack
Roma Tiburtina,München Hbf,Nightjet,41.91107,12.53146,48.14161,11.55794,2026-03-16 18:10:00,2026-03-16 09:22:00,,back_on_track,BackOnTrack
München Hbf,Roma Termini,Nightjet,48.14161,11.55794,41.90049,12.50279,2026-03-16 20:10:00,2026-03-16 09:10:00,,back_on_track,BackOnTrack
München Hbf,Roma Termini,Nightjet,48.14161,11.55794,41.90049,12.50279,2026-03-16 20:10:00,2026-03-16 09:10:00,,back_on_track,BackOnTrack
Zürich HB,Amsterdam Centraal,Nightjet,47.37818,8.54021,52.37921,4.90029,2026-03-16 21:34:00,2026-03-16 09:44:00,,back_on_track,BackOnTrack
Zürich HB,Amsterdam Centraal,Nightjet,47.37818,8.54021,52.37921,4.90029,2026-03-16 21:34:00,2026-03-16 09:44:00,,back_on_track,BackOnTrack
Amsterdam Centraal,Zürich HB,Nightjet,52.37921,4.90029,47.37818,8.54021,2026-03-16 20:15:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack
Amsterdam Centraal,Zürich HB,Nightjet,52.37921,4.90029,47.37818,8.54021,2026-03-16 20:15:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack
Wien Hbf,Roma Tiburtina,Nightjet,48.1851,16.37711,41.91107,12.53146,2026-03-16 19:18:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack
Wien Hbf,Roma Tiburtina,Nightjet,48.1851,16.37711,41.91107,12.53146,2026-03-16 19:18:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack
Roma Tiburtina,Wien Hbf,Nightjet,41.91107,12.53146,48.1851,16.37711,2026-03-16 18:10:00,2026-03-16 08:52:00,,back_on_track,BackOnTrack
Roma Tiburtina,Wien Hbf,Nightjet,41.91107,12.53146,48.1851,16.37711,2026-03-16 18:10:00,2026-03-16 08:52:00,,back_on_track,BackOnTrack
Venezia Santa Lucia,Wien Hbf,Nightjet,45.44139,12.32046,48.1851,16.37711,2026-03-16 21:05:00,2026-03-16 08:17:00,,back_on_track,BackOnTrack
Venezia Santa Lucia,Wien Hbf,Nightjet,45.44139,12.32046,48.1851,16.37711,2026-03-16 21:05:00,2026-03-16 08:17:00,,back_on_track,BackOnTrack
Wien Hbf,Venezia Santa Lucia,Nightjet,48.1851,16.37711,45.44139,12.32046,2026-03-16 21:39:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack
Wien Hbf,Venezia Santa Lucia,Nightjet,48.1851,16.37711,45.44139,12.32046,2026-03-16 21:39:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack
Innsbruck Hbf,Hamburg Altona,Nightjet,47.26337,11.40111,53.55225,9.93496,2026-03-16 20:46:00,2026-03-16 09:06:00,,back_on_track,BackOnTrack
Hamburg Altona,Innsbruck Hbf,Nightjet,53.55225,9.93496,47.26337,11.40111,2026-03-16 19:56:00,2026-03-16 09:14:00,,back_on_track,BackOnTrack
Amsterdam Centraal,Wien Hbf,Nightjet,52.37921,4.90029,48.1851,16.37711,2026-03-16 18:28:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack
Wien Hbf,Amsterdam Centraal,Nightjet,48.1851,16.37711,52.37921,4.90029,2026-03-16 20:10:00,2026-03-16 09:58:00,,back_on_track,BackOnTrack
Berlin Ostbahnhof,Paris Est,Nightjet,52.51101,13.43461,48.87698,2.35912,2026-03-16 18:55:00,2026-03-16 09:38:00,,back_on_track,BackOnTrack
Berlin Ostbahnhof,Paris Est,Nightjet,52.51101,13.43461,48.87698,2.35912,2026-03-16 18:55:00,2026-03-16 09:38:00,,back_on_track,BackOnTrack
Paris Est,Berlin Hbf,Nightjet,48.87698,2.35912,52.52508,13.3694,2026-03-16 19:12:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack
Paris Est,Berlin Hbf,Nightjet,48.87698,2.35912,52.52508,13.3694,2026-03-16 19:12:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack
Berlin Hbf,Zürich HB,Nightjet,52.52508,13.3694,47.37818,8.54021,2026-03-16 21:03:00,2026-03-16 09:04:00,,back_on_track,BackOnTrack
Berlin Hbf,Zürich HB,Nightjet,52.52508,13.3694,47.37818,8.54021,2026-03-16 21:03:00,2026-03-16 09:04:00,,back_on_track,BackOnTrack
Zürich HB,Berlin Hbf,Nightjet,47.37818,8.54021,52.52508,13.3694,2026-03-16 19:59:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Zürich HB,Berlin Hbf,Nightjet,47.37818,8.54021,52.52508,13.3694,2026-03-16 19:59:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack
Innsbruck Hbf,Amsterdam Centraal,Nightjet,47.26337,11.40111,52.37921,4.90029,2026-03-16 20:46:00,2026-03-16 09:58:00,,back_on_track,BackOnTrack
Amsterdam Centraal,Innsbruck Hbf,Nightjet,52.37921,4.90029,47.26337,11.40111,2026-03-16 18:28:00,2026-03-16 09:14:00,,back_on_track,BackOnTrack
Bruxelles Midi / Brussel Zuid,Wien Hbf,Nightjet,,,48.1851,16.37711,2026-03-16 19:06:00,2026-03-16 10:13:00,,back_on_track,BackOnTrack
Wien Hbf,Bruxelles Midi / Brussel Zuid,Nightjet,48.1851,16.37711,,,2026-03-16 18:08:00,2026-03-16 09:56:00,,back_on_track,BackOnTrack
Wien Hbf,Bregenz,Nightjet,48.1851,16.37711,47.503,9.73963,2026-03-16 22:55:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack
Bregenz,Wien Hbf (Autoreisezuganlage),Nightjet,47.503,9.73963,48.1851,16.37711,2026-03-16 21:40:00,2026-03-16 07:04:00,,back_on_track,BackOnTrack
Graz Hbf,Berlin Hbf,Nightjet,47.0723,15.41644,52.52508,13.3694,2026-03-16 19:20:00,2026-03-16 08:14:00,,back_on_track,BackOnTrack
Berlin Hbf,Graz Hbf,Nightjet,52.52508,13.3694,47.0723,15.41644,2026-03-16 19:20:00,2026-03-16 09:59:00,,back_on_track,BackOnTrack
Graz Hbf,Zürich HB,Nightjet,47.0723,15.41644,47.37818,8.54021,2026-03-16 22:25:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack
Graz Hbf,Zürich HB,Nightjet,47.0723,15.41644,47.37818,8.54021,2026-03-16 22:25:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack
Zürich HB,Graz Hbf,Nightjet,47.37818,8.54021,47.0723,15.41644,2026-03-16 20:40:00,2026-03-16 06:58:00,,back_on_track,BackOnTrack
Zürich HB,Graz Hbf,Nightjet,47.37818,8.54021,47.0723,15.41644,2026-03-16 20:40:00,2026-03-16 06:58:00,,back_on_track,BackOnTrack
Zürich HB,Hamburg Altona,Nightjet,47.37818,8.54021,53.55225,9.93496,2026-03-16 20:59:00,2026-03-16 08:09:00,,back_on_track,BackOnTrack
Zürich HB,Hamburg Altona,Nightjet,47.37818,8.54021,53.55225,9.93496,2026-03-16 20:59:00,2026-03-16 08:09:00,,back_on_track,BackOnTrack
Hamburg Altona,Zürich HB,Nightjet,53.55225,9.93496,47.37818,8.54021,2026-03-16 21:52:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack
Hamburg Altona,Zürich HB,Nightjet,53.55225,9.93496,47.37818,8.54021,2026-03-16 21:52:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack
Wien Hbf,Hamburg Altona,Nightjet,48.1851,16.37711,53.55225,9.93496,2026-03-16 20:10:00,2026-03-16 09:06:00,,back_on_track,BackOnTrack
Hamburg Altona,Wien Hbf,Nightjet,53.55225,9.93496,48.1851,16.37711,2026-03-16 19:56:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack
Villach Hbf,Edirne,InterCity,46.61862,13.84854,41.65543,26.5802,2026-03-16 21:59:00,2026-03-16 11:34:00,,back_on_track,BackOnTrack
Edirne,Villach Hbf,InterCity,41.65543,26.5802,46.61862,13.84854,2026-03-16 17:45:00,2026-03-16 08:19:00,,back_on_track,BackOnTrack
Chelm,Świnoujście,InterCity,51.1412,23.49404,53.90482,14.26663,2026-03-16 18:29:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack
Chelm,Świnoujście,InterCity,51.1412,23.49404,53.90482,14.26663,2026-03-16 18:29:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack
Świnoujście,Chelm,InterCity,53.90482,14.26663,51.1412,23.49404,2026-03-16 21:26:00,2026-03-16 09:27:00,,back_on_track,BackOnTrack
Świnoujście,Chelm,InterCity,53.90482,14.26663,51.1412,23.49404,2026-03-16 21:26:00,2026-03-16 09:27:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Świnoujście,EuroNight,49.78366,22.77636,53.90482,14.26663,2026-03-16 18:49:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Świnoujście,EuroNight,49.78366,22.77636,53.90482,14.26663,2026-03-16 18:49:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack
Świnoujście,Przemyśl Gł.,InterCity,53.90482,14.26663,49.78366,22.77636,2026-03-16 21:26:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack
Świnoujście,Przemyśl Gł.,InterCity,53.90482,14.26663,49.78366,22.77636,2026-03-16 21:26:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack
