station_lat,station_long,airport_name,aero_lat,aero_long,iata_code,country_code,station_airport_km,station_name
47.9944564,-4.092103,Quimper-Cornouaille Airport,47.973031,-4.169655,UIP,FR,6.244332686728523,Gare de Quimper
47.8693755,-3.552693,Mellac Ultralight Airfield,47.912079,-3.565698,,FR,4.8464093051701385,Gare de Quimperlé
48.2484813,-2.1452205,Queneleuc Airfield,48.098333,-2.076389,,FR,17.458496493765555,Gare de Quédillac
48.6437724,1.83154,La Fontaine au Berger Airfield,48.582222,1.728889,,FR,10.187760849567495,Gare de Rambouillet
47.6520047,-2.08777,Redon Bains-sur-Oust Airfield,47.699402,-2.03667,,FR,6.512589971421517,Gare de Redon
48.1035178,-1.6727439,Rennes-Saint-Jacques Airport,48.0695,-1.73479,RNS,FR,5.962254214828355,Gare de Rennes
49.0039198,0.854862,Cesseville Ferme des Moulins Private Airfield,49.177837,0.9953,,FR,21.87607461035462,Gare de Romilly-la-Puthenaye
47.9602252,-3.8327024,Guiscriff Scaer Airfield,48.052502,-3.66472,,FR,16.169638753756193,Gare de Rosporden
49.4486637,1.0941026,Rouen Vallée de Seine Airport,49.384887,1.179142,URO,FR,9.387940247380568,Gare de Rouen Rive Droite
47.8417564,-0.3419969,Solib'Ailes Airfield,47.7775,-0.514167,,FR,14.709237324952094,Gare de Sablé-sur-Sarthe
47.5036124,0.6163317,Neuvy le Roi Airfield,47.586667,0.628611,,FR,9.281125583943805,Gare de Saint-Antoine-du-Rocher
48.5075822,-2.765,Saint-Brieuc-Armor Airport,48.538628,-2.853518,SBK,FR,7.3766527597303115,Gare de Saint-Brieuc
47.3710642,0.5969105,Tours Val de Loire Airport,47.432201,0.727606,TUF,FR,11.957054305894392,Gare de Saint-Genouph
49.1169738,-1.0995247,Mosles Airfield,49.30083,-0.81183,,FR,29.23576390213441,Gare de Saint-Lô
48.0285279,0.3657048,Le Mans-Arnage Airport,47.948604,0.201702,LME,FR,15.097907268573643,Gare de Saint-Mars-la-Brière
47.2864903,-2.211079,Saint-Nazaire-Montoir Airport,47.31142,-2.152634,SNR,FR,5.206592928679207,Gare de Saint-Nazaire
47.2856616,0.3096418,Hommes Volants Ultralight Airfield,47.418534,0.323495,,FR,14.81154848851109,Gare de Saint-Patrice
48.5429525,1.5904886,Bailleau Armenonville Airfield,48.5158,1.64,,FR,4.733726345205314,Gare de Saint-Piat
47.3861437,0.7235445,Tours Val de Loire Airport,47.432201,0.727606,TUF,FR,5.130450018851892,Gare de Saint-Pierre-des-Corps
49.0231056,-0.0405856,Rouvres Airfield,49.02,-0.198333,,FR,11.507941299530145,Gare de Saint-Pierre-sur-Dives
48.7172834,0.4281636,L'Aigle-Saint-Michel Airfield,48.758502,0.656632,,FR,17.36998631104667,Gare de Sainte-Gauburge
47.2689958,-0.0714032,Aérodrome de Saumur - Saint-Florent,47.256802,-0.115142,,FR,3.5682161115290234,Gare de Saumur
47.3586008,-1.951011,Campbon La Berthelière Airfield,47.420833,-2.011944,,FR,8.302162259728446,Gare de Savenay
47.3605776,0.5441793,Tours Sorigny Airfield,47.266071,0.698691,,FR,15.688162802012219,Gare de Savonnières
48.1222299,0.5722332,BELLEME St Germain de la Coudr Airfield,48.300556,0.581111,,FR,19.8398664610217,Gare de Sceaux - Boëssé
49.6315502,1.5394027,Saint-Thibault Airfield,49.693374,1.81118,,FR,20.734042476350183,Gare de Serqueux
49.107754,0.7192894,Bernay-Saint-Martin Airfield,49.102351,0.565882,,FR,11.183660199979263,Gare de Serquigny
48.1122139,-1.4652101,La Baillée sous Champ Fleu Airfield,48.1875,-1.496389,,FR,8.685116193842722,Gare de Servon
48.1817965,-0.1288914,Courcité Airfield,48.29,-0.259167,,FR,15.422609661226296,Gare de Sillé-le-Guillaume
48.6647706,0.1344098,Argentan Airfield,48.709456,0.002856,,FR,10.860362632083264,Gare de Surdon
48.5999675,0.1664085,Argentan Airfield,48.709456,0.002856,,FR,17.104073508805026,Gare de Sées
48.1813392,0.1914474,Assé le Riboul Airfield,48.195278,0.099444,,FR,6.994282452916823,Gare de Teillé
47.6175243,-0.4694093,Aérodrome privé de Soucelles,47.580399,-0.412269,,FR,5.949598977721124,Gare de Tiercé
47.3898771,0.6928408,Tours Val de Loire Airport,47.432201,0.727606,TUF,FR,5.384432877747413,Gare de Tours
49.3600056,0.0841671,Deauville Normandie airport,49.365237,0.154481,DOL,FR,5.125100724717889,Gare de Trouville - Deauville
49.5054544,-1.4798601,Cherbourg Manche airport,49.650101,-1.47028,CER,FR,16.09879298211537,Gare de Valognes
47.6651702,-2.75245,Vannes-Meucon Airport,47.723301,-2.71856,VNE,FR,6.94370034311414,Gare de Vannes
47.3745616,-1.01982,Chesnaie ULM Airfield,47.339444,-0.925,,FR,8.140211463976456,Gare de Varades - Saint-Florent-le-Vieil
48.7424865,0.9291927,Le Buternay Airfield,48.611944,0.841944,,FR,15.866346859752793,Gare de Verneuil-sur-Avre
49.0915726,1.4782972,Mantes-Chérence Airfield,49.078814,1.68829,,FR,15.358505064840953,Gare de Vernon - Giverny
48.795829,2.1358823,Saint-Cyr-l'École Airport,48.812459,2.067533,,FR,5.336324280718643,Gare de Versailles Chantiers
48.8341501,-1.2254182,Avranches Le Val-Saint-Père Airfield,48.662255,-1.403685,,FR,23.15536123130603,Gare de Villedieu-les-Poêles
48.8463297,-0.8828841,Aérodrome de Flers Saint-Paul,48.749964,-0.593927,,FR,23.722751317111175,Gare de Vire
48.1226727,-1.2117541,Moulins le Haut Bois Airfield,48.001667,-1.352222,,FR,17.029694282908746,Gare de Vitré
48.2301948,0.1448486,Assé le Riboul Airfield,48.195278,0.099444,,FR,5.137416532628825,Gare de Vivoin - Beaumont
47.9305033,0.0852852,Le Mans-Arnage Airport,47.948604,0.201702,LME,FR,8.902513712985243,Gare de Voivres
48.4700837,-2.6524471,Saint-Brieuc-Armor Airport,48.538628,-2.853518,SBK,FR,16.659376885137085,Gare de Yffiniac
49.6221158,0.7501387,Yvetot Lucien Camu Airfield,49.638316,0.728467,,FR,2.3835383522285087,Gare de Yvetot
47.8245481,0.2690699,Le Mans-Arnage Airport,47.948604,0.201702,LME,FR,14.680602016733053,Gare de Écommoy
48.6052007,1.681363,La Fontaine au Berger Airfield,48.582222,1.728889,,FR,4.329583299391698,Gare de Épernon
47.6567338,-0.460868,Aérodrome privé de Soucelles,47.580399,-0.412269,,FR,9.23663753871766,Gare de Étriché - Châteauneuf
49.0187469,1.1496289,Évreux-Fauville (BA 105) Air Base,49.028702,1.21986,EVX,FR,5.2392235952216035,Gare de Évreux Normandie
54.52084,18.52956,Oksywie Air Base / Gdynia-Kosakowo Airfield,54.5797,18.5172,,PL,6.593295851985388,Gdynia Gł.
47.9214268,8.6523841,Blumberg Airfield,47.843676,8.564344,,DE,10.855845950005659,Geisingen Bahnhof
48.6192303,9.8417176,Donzdorf Airfield,48.678177,9.845909,,DE,6.56180248832397,Geislingen (Steige) Gleis 2
48.6192481,9.8418793,Donzdorf Airfield,48.678177,9.845909,,DE,6.559278532498661,Geislingen (Steige) Gleis 3
48.1060563,11.03804,Jesenwang Airfield,48.174366,11.125363,,DE,9.983906368610558,Geltendorf
48.3518617,10.0371012,Erbach Airfield,48.34222,9.916111,,DE,9.005468559544417,Gerlenhofen
48.619741,10.2380274,Giengen/Brenz Airfield,48.634253,10.216484,,DE,2.260720349766081,Giengen (Brenz)
48.6607998,9.7880702,Donzdorf Airfield,48.678177,9.845909,,DE,4.666168184014422,Gingen (F) Gleis 2
55.85858,-4.25838,Glasgow Airport,55.871899,-4.43306,GLA,GB,10.999500441226921,Glasgow Central
47.0723,15.41644,Graz Airport,46.9911,15.4396,GRZ,AT,9.198064493457341,Graz Hbf
47.5509596,7.6593864,Herten-Rheinfelden Airfield,47.56028,7.748333,,DE,6.754761704511632,Grenzach Bahnhof Bstg 2
48.700094,9.6520653,Göppingen-Bezgenriet Airfield,48.658611,9.624167,,DE,5.04701652730638,Göppingen Gleis 4
48.699928,9.6519395,Göppingen-Bezgenriet Airfield,48.658611,9.624167,,DE,5.02639969721492,Göppingen Gleis 6
48.4606403,10.2791882,Günzburg-Donauried Airfield,48.486668,10.283333,,DE,2.9102324694893618,Günzburg
53.55225,9.93496,Hamburg-Finkenwerder Airport,53.5352783203125,9.835556030273438,XFW,DE,6.83366018393049,Hamburg Altona
53.5527529,10.0079239,Hamburg Helmut Schmidt Airport,53.630402,9.98823,HAM,DE,8.73146914150655,Hamburg Hbf
48.6803766,10.1565142,Schäfhalde Airfield,48.6922,10.0995,,DE,4.386975902121094,Heidenheim (Brenz)
47.6288722,9.9022551,Isny Glider Field,47.7002,10.0207,,DE,11.898772023452958,Heimenkirch
54.61104,18.80089,Jastarnia Airfield,54.710281,18.645281,,PL,14.897640035972017,Hel
47.6466438,9.827147,Wildberg Airfield,47.600278,9.741944,,DE,8.207078789976327,Hergatz
48.4176719,9.8974491,Blaubeuren Airfield,48.419724,9.798333,,DE,7.3181363453356125,Herrlingen
47.549365,7.7389322,Herten-Rheinfelden Airfield,47.56028,7.748333,,DE,1.4038301899571544,Herten (Baden) Bahnhof
48.93017,21.90117,Udavské Airstrip,48.97872,21.947888,,SK,6.385947931515322,Humenné
47.15723,27.60345,Iaşi Sud,47.15778,27.6375,,RO,2.575277963210578,Iași
47.9362701,8.7294236,Neuhausen ob Eck Airfield,47.976665,8.903889,,DE,13.746410058581828,Immendingen Bahnhof
47.9326951,8.7131192,Blumberg Airfield,47.843676,8.564344,,DE,14.867541582861074,Immendingen Zimmern
47.5590288,10.214249,Agathazell Airfield,47.554788,10.272868,,DE,4.424016303045151,Immenstadt
48.7446713,11.4376825,Etting-Adelmannsberg Glider Field,48.81028,11.42096,,DE,7.397546347240227,Ingolstadt Hbf
48.7741565,11.4319153,Etting-Adelmannsberg Glider Field,48.81028,11.42096,,DE,4.096135082329487,Ingolstadt Nord
48.311699,10.8691118,Augsburg Airport,48.425278,10.931667,AGB,DE,13.44825924633701,Inningen
47.26337,11.40111,Innsbruck Airport,47.260201,11.344,INN,AT,4.324039615052907,Innsbruck Hbf
48.993367,8.401278,Rheinstetten Glider Field,48.9777,8.3425,,DE,4.629414770693646,Karlsruhe Hauptbahnhof
40.60528,43.10639,Kars Airport,40.562198638916016,43.1150016784668,KSY,TR,4.845315272477671,Kars
48.0811623,10.8551251,Geratshof Airfield,47.992923,10.843688,,DE,9.848542246727861,Kaufering
66.72411,27.40363,Kemijärvi Airfield,66.712898,27.156799,,FI,10.919537512728624,Kemijärvi
47.7117827,10.317699,Kempten-Durach Airfield,47.691944,10.338056,,DE,2.6808465473891525,Kempten (Allgäu) Hbf
47.7117585,10.3162706,Kempten-Durach Airfield,47.691944,10.338056,,DE,2.7408340102973363,Kempten (Allgäu) Hbf Bstg SEV
47.7935597,9.8821328,Wangen-Kißlegg Airfield,47.753962,9.86219,,DE,4.648442191029384,Kißlegg Bahnhof
67.34896,23.83575,Aavahelukka Airfield,67.6036,23.971701,,FI,28.90075378646099,Kolari
47.60088,21.23744,Hajdúszoboszló Airfield,47.459717,21.390904,,HU,19.47144980985815,Konya
45.53913,13.73831,Portorož Airport,45.47201,13.615951,POW,SI,12.108943921318849,Koper
54.18238,15.57209,Kołobrzeg-Bagicz Airfield,54.200077,15.683752,,PL,7.526324157288968,Kołobrzeg
50.06719,19.94742,Kraków John Paul II International Airport,50.077702,19.7848,KRK,PL,11.664406803549367,Kraków Gł.
47.5940803,9.5989479,Wildberg Airfield,47.600278,9.741944,,DE,10.744405878317746,Kressbronn Bahnhof
48.6403726,9.803683,Donzdorf Airfield,48.678177,9.845909,,DE,5.223941237294113,Kuchen Gleis 2
47.5830959,12.1655874,Kufstein-Langkampfen Airfield,47.564713,12.127576,,AT,3.508448635908047,Kufstein Bahnhof
37.92809,41.69722,Siirt Airport,37.97890090942383,41.84040069580078,SXZ,TR,13.766644607047237,Kurtalan
47.5994777,9.5445998,Bodensee Airport Friedrichshafen,47.671299,9.51149,FDH,DE,8.362624094747266,Langenargen Bahnhof
48.4932982,10.1258817,Günzburg-Donauried Airfield,48.486668,10.283333,,DE,11.626697771444393,Langenau (Württ)
47.4364373,10.2760441,Agathazell Airfield,47.554788,10.272868,,DE,13.162160498646786,Langenwang (Schwab)
47.5641389,8.0590379,Fricktal-Schupfart Airfield,47.5089,7.95,,CH,10.23374429280373,Laufenburg (Baden) Bahnhof
47.5661998,8.0730696,Fricktal-Schupfart Airfield,47.5089,7.95,,CH,11.22264912268403,Laufenburg (Baden) Ost Bahnhof
40.34594,18.16583,Fondone Airfield,40.355883,18.232425,,IT,5.75060385726276,Lecce
48.4503694,10.2157671,Günzburg-Donauried Airfield,48.486668,10.283333,,DE,6.411308130494847,Leipheim
47.8262466,10.0160177,Leutkirch-Unterzeil Airfield,47.858891,10.014167,,DE,3.6325184588159973,Leutkirch Bahnhof
47.5592531,9.684746,Wildberg Airfield,47.600278,9.741944,,DE,6.2622995053015424,Lindau-Aeschach
47.5453752,9.6806677,Wildberg Airfield,47.600278,9.741944,,DE,7.642036520390361,Lindau-Insel
47.5524814,9.7029189,Wildberg Airfield,47.600278,9.741944,,DE,6.067621403206088,Lindau-Reutin
47.5527784,9.7024518,Wildberg Airfield,47.600278,9.741944,,DE,6.055774344454909,Lindau-Reutin Bstg 2
51.52817,-0.13308,London City Airport,51.505299,0.055278,LCY,GB,13.279233367190674,London Euston
51.51686,-0.1769,London City Airport,51.505299,0.055278,LCY,GB,16.11889965209518,London Paddington
47.8155463,9.0531316,Radolfzell-Stahlringen Airfield,47.802587,8.979378,,DE,5.69322114784136,Ludwigshafen(Bodensee) Bahnhof
65.58417,22.16527,Luleå Airport,65.5438,22.122,LLA,SE,4.91041042118562,Luleå C
47.62011,7.66874,Herten-Rheinfelden Airfield,47.56028,7.748333,,DE,8.937989838869623,Lörrach Autoreisezug Terminal
47.6614629,9.4994415,Bodensee Airport Friedrichshafen,47.671299,9.51149,FDH,DE,1.4178384959160206,Löwental Bahnhof
38.3768,38.32295,Malatya Tulga Airport,38.353699,38.253899,,TR,6.545296862393782,Malatya
55.60944,13.00084,Väster Private Airstrip,55.52905,12.92175,,SE,10.228889234476057,Malmö C
43.82291,28.58205,Costinești Aerodrome,43.926686,28.629548,,RO,12.151209994653334,Mangalia
47.7168416,9.3884457,Markdorf Glider Field,47.7072,9.391,,DE,1.0889969795998347,Markdorf Bahnhof
47.6290357,10.2736635,Agathazell Airfield,47.554788,10.272868,,DE,8.25618307625273,Martinszell (Allgäu)
47.6998799,9.5584339,Bodensee Airport Friedrichshafen,47.671299,9.51149,FDH,DE,4.73798668046757,Meckenbeuren Bahnhof
47.985693,10.187057,Memmingen Allgau Airport,47.988092,10.238248,FMM,DE,3.8191066491598,Memmingen
45.48727,9.20511,Milano-Bresso Airfield,45.541389,9.202222,,IT,6.021964050507388,Milano Centrale
45.4846,9.18776,Milano-Bresso Airfield,45.541389,9.202222,,IT,6.4144079875198505,Milano Porta Garibaldi
48.2379025,9.6455615,Schlechtenfeld Glider Strip,48.284722,9.673333,,DE,5.597301186581908,Munderkingen Gleis
47.5534878,8.0183712,Fricktal-Schupfart Airfield,47.5089,7.95,,CH,7.136545931972527,Murg (Baden) Bahnhof
48.14161,11.55794,Schleissheim Airfield,48.239166,11.559334,,DE,10.848224441237697,München Hbf
48.1401586,11.5538976,Schleissheim Airfield,48.239166,11.559334,,DE,11.016494222605772,München Hbf Gleis 10
48.1398829,11.5574908,Schleissheim Airfield,48.239166,11.559334,,DE,11.040622548833598,München Hbf Gleis 11
48.1399368,11.5574908,Schleissheim Airfield,48.239166,11.559334,,DE,11.03462960064321,München Hbf Gleis 12
48.1400267,11.5575178,Schleissheim Airfield,48.239166,11.559334,,DE,11.024609317785309,München Hbf Gleis 13
48.1400807,11.5575178,Schleissheim Airfield,48.239166,11.559334,,DE,11.018605238894239,München Hbf Gleis 14
48.1401826,11.5575268,Schleissheim Airfield,48.239166,11.559334,,DE,11.00726718076008,München Hbf Gleis 15
48.1402366,11.5575447,Schleissheim Airfield,48.239166,11.559334,,DE,11.00124702027164,München Hbf Gleis 16
48.1403325,11.5575717,Schleissheim Airfield,48.239166,11.559334,,DE,10.990560228111347,München Hbf Gleis 17
48.1403864,11.5575717,Schleissheim Airfield,48.239166,11.559334,,DE,10.98456724439416,München Hbf Gleis 18
48.1405003,11.5575896,Schleissheim Airfield,48.239166,11.559334,,DE,10.971887318296805,München Hbf Gleis 19
48.1405543,11.5576076,Schleissheim Airfield,48.239166,11.559334,,DE,10.965867555177736,München Hbf Gleis 20
48.140812,11.5576435,Schleissheim Airfield,48.239166,11.559334,,DE,10.937183759693987,München Hbf Gleis 23
48.14086,11.5576615,Schleissheim Airfield,48.239166,11.559334,,DE,10.931831538577223,München Hbf Gleis 24
48.1409679,11.5576705,Schleissheim Airfield,48.239166,11.559334,,DE,10.919826822552023,München Hbf Gleis 25
48.1399548,11.5537988,Schleissheim Airfield,48.239166,11.559334,,DE,11.039410443143998,München Hbf Gleis 7
48.12157,11.55297,Schleissheim Airfield,48.239166,11.559334,,DE,13.084589113982593,München Süd
48.1412496,11.5614075,Schleissheim Airfield,48.239166,11.559334,,DE,10.88889182627256,"München, Hauptbahnhof (U, Tram)"
48.14985,11.46187,Dachau-Gröbenried Airfield,48.228675,11.422134,,DE,9.246676916799528,München-Pasing
51.9566277,7.6353295,Münster-Telgte Airfield,51.944745,7.773621,,DE,9.569302587651633,Münster (Westf) Hauptbahnhof
68.4417,17.44142,Ballangen Airfield,68.33635,16.830884,,NO,27.611483008040384,Narvik
48.4300596,10.1178597,Günzburg-Donauried Airfield,48.486668,10.283333,,DE,13.72997647306809,Nersingen
48.3936212,10.0056961,Erbach Airfield,48.34222,9.916111,,DE,8.7443085402707,Neu-Ulm
43.70484,7.26197,Nice-Côte d'Azur Airport,43.658401,7.21587,NCE,FR,6.356683807582711,Nice Ville
47.5752,9.6126293,Wildberg Airfield,47.600278,9.741944,,DE,10.091098076939966,Nonnenhorn
49.4458253,11.0821383,Nuremberg Airport,49.498699,11.078056,NUE,DE,5.886682102070589,Nürnberg Hbf
48.7824026,10.10761,Bartholomä-Amalienhof Airfield,48.746666,10.005,,DE,8.506025542168771,"Oberkochen, Bahnhof"
47.5539364,10.0255039,Isny Glider Field,47.7002,10.0207,,DE,16.26775420695204,Oberstaufen
47.4113971,10.2785324,Agathazell Airfield,47.554788,10.272868,,DE,15.950021402342113,Oberstdorf
47.07012,21.93653,Oradea International Airport,47.025299,21.9025,OMR,RO,5.611312968591374,Oradea
45.55269,18.68362,Osijek-Čepin Airfield,45.542778,18.631944,,HR,4.172292741493359,Osijek
59.9104,10.755,"Lillestrøm Airfield, Kjeller",59.969089,11.040482,,NO,17.18802187341559,Oslo S
48.1274186,11.6053531,Schleissheim Airfield,48.239166,11.559334,,DE,12.88563559777641,Ostbahnhof Gleis 6
48.1273886,11.605407,Schleissheim Airfield,48.239166,11.559334,,DE,12.889911069255483,Ostbahnhof Gleis 7
48.1273047,11.6055327,Schleissheim Airfield,48.239166,11.559334,,DE,12.90137878133232,Ostbahnhof Gleis 8
38.10942,13.36747,Palermo-Boccadifalco Airport,38.115919,13.31337,,IT,4.787951353457648,Palermo Centrale
48.84185,2.36646,Paris-Orly Airport,48.729499,2.358963,ORY,FR,12.50492966999025,Paris Austerlitz
48.87698,2.35912,Paris-Le Bourget International Airport,48.962276,2.436539,LBG,FR,11.043342655351612,Paris Est
48.8785739,2.3603054,Paris-Le Bourget International Airport,48.962276,2.436539,LBG,FR,10.846726170499577,Paris Gare de l'Est
48.88085,2.3555,Paris-Le Bourget International Airport,48.962276,2.436539,LBG,FR,10.818391084827654,Paris Gare du Nord
48.1501865,11.4620269,Dachau-Gröbenried Airfield,48.228675,11.422134,,DE,9.21493988082527,Pasing
48.1495992,11.4617933,Dachau-Gröbenried Airfield,48.228675,11.422134,,DE,9.2713136772962,Pasing Gleis 2
48.1496771,11.4616496,Dachau-Gröbenried Airfield,48.228675,11.422134,,DE,9.259722876068789,Pasing Gleis 3
48.149779,11.4617214,Dachau-Gröbenried Airfield,48.228675,11.422134,,DE,9.250660939112583,Pasing Gleis 4
48.1500966,11.461955,Dachau-Gröbenried Airfield,48.228675,11.422134,,DE,9.22270157399963,Pasing Gleis 9
48.5736385,13.450331,Fürstenzell Airfield,48.518055,13.345833,,DE,9.867803122234134,Passau Hbf
50.12245,-5.53191,Lower Botrea,50.112529,-5.629546,,GB,7.0483028956968,Penzance
48.7130825,9.4116941,Esslingen-Jägerhaus Airfield,48.762222,9.333889,,DE,7.900100887663274,Plochingen Gleis 1
48.7130529,9.4115773,Esslingen-Jägerhaus Airfield,48.762222,9.333889,,DE,7.896196662933841,Plochingen Gleis 3
48.7129581,9.4113527,Esslingen-Jägerhaus Airfield,48.762222,9.333889,,DE,7.891638377584177,Plochingen Gleis 4
50.08321,14.43531,Letňany Airfield,50.131401,14.5256,,CZ,8.377095099885183,Praha hl.n.
49.78366,22.77636,Arłamów Airfield,49.657501,22.514298,,PL,23.488618813019105,Przemyśl Gł.
47.735852,8.969157,Radolfzell-Stahlringen Airfield,47.802587,8.979378,,DE,7.459806743050267,Radolfzell Bahnhof
47.78441,9.6059638,Berg Airfield,47.830746,9.539587,,DE,7.149768820490586,Ravensburg Bahnhof
38.10453,15.63646,Reggio Calabria Airport,38.071201,15.6516,REG,IT,3.935762363825061,Reggio Calabria Centrale
48.7080085,9.4644522,Hahnweide Airfield,48.631841,9.429201,,DE,8.856195558895164,Reichenbach (F) Gleis 2
47.5569071,7.784378,Herten-Rheinfelden Airfield,47.56028,7.748333,,DE,2.7306353435424335,Rheinfelden (Baden) Bahnhof
45.33032,14.43111,Grobničko Polje Airfield,45.379501,14.5038,,HR,7.884621140032957,Rijeka
44.36277,2.58039,Rodez–Aveyron Airport,44.407902,2.48267,RDZ,FR,9.245863269300896,Rodez
48.7212676,11.2588908,Neuburg Air Base,48.710999,11.2115,,DE,3.659530825293859,Rohrenfeld
41.90049,12.50279,Rome Urbe Airport,41.952096,12.502231,,IT,5.738511731653124,Roma Termini
41.91107,12.53146,Rome Urbe Airport,41.952096,12.502231,,IT,5.163044476177162,Roma Tiburtina
47.8498652,12.1191625,Brannenburg Airfield,47.74075,12.11548,,DE,12.13617450532909,Rosenheim
66.49809,25.70537,Rovaniemi Airport,66.563327,25.829751,RVN,FI,9.108244543517202,Rovaniemi
47.6205715,9.9535579,Isny Glider Field,47.7002,10.0207,,DE,10.18250950282665,Röthenbach (Allgäu)
47.7577,9.2969523,Heiligenberg Glider Field,47.83291,9.30127,,DE,8.369187398180408,"Salem, Bahnhof"
40.67531,14.77256,Aviosuperficie del Sole,40.624425,14.845842,,IT,8.380715780621117,Salerno
47.8131273,13.0457926,Salzburg Airport,47.793301,13.0043,SZG,AT,3.8031311664065117,Salzburg Hauptbahnhof
47.79629,22.8946,Satu Mare International Airport,47.7033,22.8857,SUJ,RO,10.361403989931167,Satu Mare
47.6982838,8.6327559,Schmerlat Airfield,47.690203,8.526178,,CH,8.027147814894526,Schaffhausen
48.3715701,9.7350607,Seißen UL,48.413081,9.766288,,DE,5.159643590898144,Schelklingen
48.1785813,10.7677998,Schwabmünchen Airfield,48.179169,10.702778,,DE,4.821522243389679,Schwabmünchen
47.5908634,7.8693766,Hütten Glider Field,47.6333,7.9412,,DE,7.15918570587215,Schwörstadt Bahnhof
48.3239811,10.050531,Weißenhorn Airfield,48.289444,10.140278,,DE,7.668624015679717,Senden
47.93573,23.88554,Rona de Sus Airfield,47.91088,24.01891,,RO,10.31498724119902,Sighetu Marmației
47.7590769,8.8412729,Hilzingen Airfield,47.7604,8.7683,,DE,5.4566922191060145,Singen (Htw) Bahnhof
47.7955392,9.0956039,Radolfzell-Stahlringen Airfield,47.802587,8.979378,,DE,8.716592011684813,Sipplingen Bahnhof
37.06891,15.28173,Rinaura Airfield,37.028647,15.243509,,IT,5.616904030237408,Siracusa
48.5591633,10.2849464,Gundelfingen Airfield,48.569343,10.358541,,DE,5.532602630367474,Sontheim (Brenz)
47.5134038,10.2721813,Agathazell Airfield,47.554788,10.272868,,DE,4.602001847257368,Sonthofen
43.50489,16.44279,Split Saint Jerome Airport,43.538898,16.298,SPU,HR,12.271407492997495,Split
48.1242106,8.3428606,Schwenningen am Neckar Airfield,48.065834,8.571389,,DE,18.17102729461163,St. Georgen Bahnhof
58.96654,5.7324,"Stavanger Airport, Sola",58.876701,5.63778,SVG,NO,11.370603400657698,Stavanger
59.33001,18.05763,Stockholm-Bromma Airport,59.354401,17.9417,BMA,SE,7.110705020068391,Stockholm C
63.31589,12.10065,Meråker Airfield Øian,63.370834,11.8125,,NO,15.619301174811639,Storlien
48.5851086,7.7338837,Strasbourg Neuhof Airfield,48.553263,7.776604,,FR,4.734945675308925,Strasbourg Gare Centrale
48.7856758,9.1822195,Pattonville Airfield,48.864166,9.224722,,DE,9.265750702224267,Stuttgart Hauptbahnhof (oben) Gleis 1
48.7851371,9.1833513,Pattonville Airfield,48.864166,9.224722,,DE,9.29487381595111,Stuttgart Hauptbahnhof (oben) Gleis 11
48.785078,9.1834861,Pattonville Airfield,48.864166,9.224722,,DE,9.297878987337493,Stuttgart Hauptbahnhof (oben) Gleis 12
48.7850424,9.1835849,Pattonville Airfield,48.864166,9.224722,,DE,9.299278680346887,Stuttgart Hauptbahnhof (oben) Gleis 13
48.7849833,9.1837017,Pattonville Airfield,48.864166,9.224722,,DE,9.302733282447825,Stuttgart Hauptbahnhof (oben) Gleis 14
48.78493,9.1838005,Pattonville Airfield,48.864166,9.224722,,DE,9.306012518595772,Stuttgart Hauptbahnhof (oben) Gleis 15
48.7848826,9.1839532,Pattonville Airfield,48.864166,9.224722,,DE,9.307412556018301,Stuttgart Hauptbahnhof (oben) Gleis 16
48.7855574,9.182444,Pattonville Airfield,48.864166,9.224722,,DE,9.272655410200484,Stuttgart Hauptbahnhof (oben) Gleis 3
48.7852318,9.1831178,Pattonville Airfield,48.864166,9.224722,,DE,9.290507855622232,Stuttgart Hauptbahnhof (oben) Gleis 9
48.78408,9.18164,Pattonville Airfield,48.864166,9.224722,,DE,9.447174718394042,Stuttgart Hbf
47.67639,26.23626,Suceava Ștefan cel Mare International Airport,47.6875,26.354099,SCV,RO,8.907683086736842,Suceava Nord
50.83167,15.52059,Jestřabí v Krkonoších ULM,50.68215,15.48237,,CZ,16.841838097926985,Szklarska Poręba Górna
48.6838225,9.7597733,Donzdorf Airfield,48.678177,9.845909,,DE,6.3548657889466025,Süßen Gleis 3
47.9948974,10.0967763,Tannheim Airfield,48.009998,10.098611,,DE,1.6846494195635144,Tannheim (Württ)
43.23997,0.06939,Aérodrome de Tarbes Laloubère,43.215269,0.077304,,FR,2.8204769988767486,Tarbes
38.50882,42.2762,Tatvan Airport,38.54180145263672,42.332401275634766,,TR,6.111647172804763,Tatvan
47.635513,8.2723429,Bohlhof Glider Field,47.6509,8.3867,,DE,8.736472484896828,Tiengen (Hochrhein) Bahnhof
45.7509,21.20805,Cioca Airfield,45.78567,21.188104,,RO,4.164306052899375,Timişoara Nord
45.02669,7.65695,Torino-Aeritalia Airport,45.084444,7.603056,,IT,7.6917547672149515,Torino Lingotto
45.07176,7.66639,Torino-Aeritalia Airport,45.084444,7.603056,,IT,5.169085698380201,Torino Porta Susa
43.61121,1.45369,Toulouse-Lasbordes Airfield,43.58677,1.49924,,FR,4.564992710541929,Toulouse Matabiau
48.1398769,8.2367336,Winzeln-Schramberg Airfield,48.279167,8.428333,,DE,21.011062443782635,Triberg Bahnhof
45.65788,13.77251,Prosecco Airfield,45.703333,13.759722,,IT,5.150857308122535,Trieste Centrale
48.708702,9.5846737,Göppingen-Bezgenriet Airfield,48.658611,9.624167,,DE,6.279282029119643,Uhingen Gleis 2
