route_id,agency_id,agency_1,agency_2,agency_3,route_short_name,route_long_name,route_desc,route_type,version,is_active,origin_trip_0,destination_trip_0,distance,emissions,classes,countries,source,source_interrail,picture,emissions_relation
151,UZ,UZ,,,112 L = 112 P,,112 L: Lviv - Kyiv Pasazhyrskyi - Lubny - Myrhorod - Poltava - Kharkiv - Izyum // 112 P: Izyum - Kharkiv - Poltava - Myrhorod - Lubny - Kyiv Pasazhyrskyi - Lviv,2,,Y,Lviv,Izyum,1242.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
157,UZ,UZ,,,113 = 114,,113: Kharkiv - Sumy - Konotop - Kyiv Pasazhyrskyi - Fastiv - Korosten - Kovel - Chervonohrad - Lviv // 114: Lviv - Chervonohrad - Kovel - Korosten - Fastiv - Kyiv Pasazhyrskyi - Konotop - Sumy - Kharkiv,2,,Y,Kharkiv,Lviv,1108.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
200,UZ,UZ,,,121 = 122,,121: Kherson - Mykolaiv - Kyiv Pasazhyrskyi // 122: Kyiv Pasazhyrskyi - Mykolaiv - Kherson,2,,Y,Kherson,Kyiv,677.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
212,UZ,UZ,,,128 L = 128 P,,128 L: Lviv - Lviv Pidzamche - Ternopil - Khmelnytskyi - Zhmerynka - Oleksandriia - Kryvyi Rih - Dnipro Holovny - Zaporizhzhia 1 // 128 P: Zaporizhzhia 1 - Dnipro Holovny - Kryvyi Rih - Oleksandriia - Zhmerynka - Khmelnytskyi - Ternopil - Lviv Pidzamche - Lviv Pidzamche,2,,Y,Lviv,Zaporizhzhia,1209.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
219,UZ,UZ,,,136 L = 136 Š,,136 L: Chernivtsi - Ivano-Frankivsk - Lviv - Ternopil - Khmelnytskyi - Zhmerynka - Podilsk - Odesa Holovna // 136 Š: Odesa Holovna - Podilsk - Zhmerynka - Khmelnytskyi - Ternopil - Lviv - Ivano-Frankivsk - Chernivtsi,2,,Y,Chernivtsi,Odesa,1011.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
180,UZ,UZ,,,139 = 140,,139: Kyiv Pasazhyrskyi - Fastiv - Kamianets-Podilskyi // 140: Kamianets-Podilskyi - Fastiv - Kyiv Pasazhyrskyi,2,,Y,Kyiv,Kamianets-Podilskyi,458.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
166,UZ,UZ,,,141 = 142,,141: Ivano-Frankivsk - Lviv - Ternopil - Khmelnytskyi - Vinnytsia - Kyiv Pasazhyrskyi - Chernihiv // 142: Chernihiv - Kyiv Pasazhyrskyi - Vinnytsia - Khmelnytskyi - Ternopil - Lviv - Ivano-Frankivsk,2,,Y,Ivano-Frankivsk,Chernihiv,961.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
177,UZ,UZ,,,143 = 144,,143: Sumy - Konotop - Kyiv Pasazhyrskyi - Vinnytsia - Khmelnytskyi - Ternopil - Lviv - Ivano-Frankivsk - Yasinia - Rakhiv // 144: Rakhiv - Yasinia - Ivano-Frankivsk - Lviv - Ternopil - Khmelnytskyi - Vinnytsia - Kyiv Pasazhyrskyi - Konotop - Sumy,2,,Y,Sumy,Rakhiv,1243.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
167,UZ,UZ,,,149 = 150,,149: Poltava - Myrhorod - Lubny - Kyiv Pasazhyrskyi - Lviv - Ivano-Frankivsk - Chernivtsi // 150: Chernivtsi - Ivano-Frankivsk - Lviv - Kyiv Pasazhyrskyi - Lubny - Myrhorod - Poltava,2,,Y,Poltava,Chernivtsi,1073.0,20.6,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
175,UZ,UZ,,,181 L = 181 P,,181 L: Ivano-Frankivsk - Lviv - Ternopil - Khmelnytskyi - Vinnytsia - Oleksandriia - Dnipro Holovny // 181 P: Dnipro Holovny - Oleksandriia - Vinnytsia - Khmelnytskyi - Ternopil - Lviv - Ivano-Frankivsk,2,,Y,Ivano-Frankivsk,Dnipro,1221.0,21.9,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
210,UZ,UZ,,,192 P = 192 Š,,192 P: Kramatorsk - Sloviansk - Dnipro Holovny - Oleksandriia - Podilsk - Odesa Holovna // 192 Š: Odesa Holovna - Podilsk - Oleksandriia - Dnipro Holovny - Sloviansk - Kramatorsk,2,,Y,Kramatorsk,Odesa,1278.0,19.9,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
201,UZ,UZ,,,194 L = 194 P,,194 L: Yasinia - Vorokhta - Ivano-Frankivsk - Lviv - Kyiv Pasazhyrskyi - Oleksandriia - Kryvyi Rih // 194 P: Kryvyi Rih - Oleksandriia - Kyiv Pasazhyrskyi - Lviv - Ivano-Frankivsk - Vorokhta - Yasinia,2,,Y,Yasinia,Kryvyi Rih,1288.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
196,UZ,UZ,,,357 = 358,,357: Kyiv Pasazhyrskyi - Fastiv - Vinnytsia - Khmelnytskyi - Ternopil - Vorokhta - Yasinia // 358: Yasinia - Vorokhta - Ternopil - Khmelnytskyi - Vinnytsia - Fastiv - Kyiv Pasazhyrskyi,2,,Y,Kyiv,Yasinia,872.0,,"bunkbed, couchette, sleeper",UA,https://booking.uz.gov.ua/en/,,,
195,UZ/CFM,UZ,CFM,,351 K = 351 L,,351 K: Kyiv Pasazhyrskyi - Vinnytsia - Zhmerynka - Ungheni - Chişinău // 351 L: Chişinău - Ungheni - Zhmerynka - Vinnytsia - Kyiv Pasazhyrskyi,2,,Y,Kyiv,Chişinău,720.0,,"bunkbed, couchette, sleeper","UA, MD",https://booking.uz.gov.ua/en/,,,
60,UZ/ÖBB,UZ,ÖBB,,40149 = 40749,,40149: Wien Hbf - Hegyeshalom - Győr - Budapest Kelenföld - Budapest Keleti - Szolnok - Debrecen - Nyíregyháza - Chop - Mukacheve - Stryj - Lviv - Kyiv Pasazhyrskyi // 40749: Kyiv Pasazhyrskyi - Lviv - Stryj - Mukacheve - Chop - Nyíregyháza - Debrecen - Szolnok - Budapest Keleti - Budapest Kelenföld - Győr - Hegyeshalom - Wien Hbf,2,,Y,Wien,Kyiv,1477.0,25.8,sleeper,"AT, HU, UA",https://booking.uz.gov.ua/en/,,,
72,VR,VR,,,IC 265 = IC 274,,IC 265: Helsinki / Helsingfors - Tampere - Oulu - Rovaniemi - Kemijärvi // IC 274: Kemijärvi - Rovaniemi - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kemijärvi,983.0,13.8,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
91,VR,VR,,,IC 266 (H) = IC 273,,IC 266 (H): Rovaniemi - Oulu - Helsinki / Helsingfors // IC 273: Helsinki / Helsingfors - Oulu - Rovaniemi,2,,Y,Rovaniemi,Helsinki,899.0,12.1,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
90,VR,VR,,,IC 266 (T) = IC 933,,IC 266 (T): Rovaniemi - Oulu - Tampere - Turku / Åbo // IC 933: Turku / Åbo - Tampere - Oulu - Rovaniemi,2,,Y,Rovaniemi,Turku,899.0,11.3,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
98,VR,VR,,,P 269 = P 276,,P 269: Helsinki / Helsingfors - Tampere - Oulu - Kolari // P 276: Kolari - Oulu - Tampere - Helsinki / Helsingfors,2,,Y,Helsinki,Kolari,989.0,13.9,"seat, sleeper",FI,https://www.vr.fi/en/,,https://back-on-track.eu/wp-content/uploads/2025/03/800_CC-BY_back-on-track_eu_VR_New.jpeg,
69,VY,VY,,,605 = 606,F4,605: Oslo S - Drammen - Bergen // 606: Bergen - Drammen - Oslo S,2,,Y,Oslo,Bergen,482.0,0.16,"seat, couchette, sleeper",NO,https://www.vy.se/,,,
130,ŽS/ŽPCG,ŽS,ŽPCG,,433 = 1130 / 432,Lovćen,433: Beograd Centar - Rakovica - Lazarevac - Lajkovac - Valjevo - Kosjerić - Požega - Užice - Priboj - Kolašin - Podgorica - Golubovci - Sutomore - Sutomore - Bar // 1130 / 432: Bar - Sutomore - Golubovci - Podgorica - Kolašin - Mojkovac - Bijelo Polje - Prijepolje teretna - Prijepolje - Valjevo - Lajkovac - Lazarevac - Rakovica - Rakovica - Beograd Centar,2,,Y,Beograd,Bar,469.0,13.7,"couchette, sleeper","RS, ME",http://www.zcg-prevoz.me/search,,,
123,ZSSK,ZSSK,,,R 614 = R 615,Zemplín,R 614: Strážske - Košice - Poprad Tatry - Trnava - Bratislava hl.st. // R 615: Bratislava hl.st. - Trnava - Košice - Strážske,2,,Y,Strážske,Bratislava,529.0,4.7,"seat, couchette, sleeper",SK,https://www.zssk.sk/en/night-trains/,,,
8,ZSSK,ZSSK,,,R800 / EC282 = EC 283 / R801,Metropolitan / Poľana,R800 / EC282: Košice - Zvolen - Bratislava hl.st. - Nové Zámky - Bratislava hl.st. - Břeclav - Brno hl.n. - Pardubice hl.n. - Praha hl.n. // EC 283 / R801: Praha hl.n. - Pardubice hl.n. - Brno hl.n. - Břeclav - Bratislava hl.st. - Nové Zámky - Zvolen - Košice,2,,Y,Košice,Praha,852.0,11.8,"seat, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
6,ZSSK,ZSSK,,,EN 442 = EN 443,,EN 442: Michalovce - Košice - Poprad Tatry - Olomouc hl.n. - Pardubice hl.n. - Praha hl.n. // EN 443: Praha hl.n. - Pardubice hl.n. - Olomouc hl.n. - Poprad Tatry - Košice - Michalovce,2,,Y,Michalovce,Praha,745.0,12.6,"seat, couchette, sleeper","SK, CZ",https://www.zssk.sk/en/night-trains/,,,
115,ZSSK,ZSSK,,,EN 1152 = EN 1153,,EN 1152: Split - Knin - Zagreb Gl. K. - Maribor - Graz Hbf - Bruck an der Mur - Wiener Neustadt Hbf - Wien Meidling - Wien Hbf - Wien Hbf (Autoreisezuganlage) - Bratislava Petržalka - Bratislava Nové Mesto // EN 1153: Bratislava Nové Mesto - Bratislava Petržalka - Wien Hbf - Wien Meidling - Wiener Neustadt Hbf - Bruck an der Mur - Graz Hbf - Maribor - Zagreb Gl. K. - Knin - Split,2,,Y,Split,Bratislava,931.0,7.2,"seat, couchette, sleeper","SK, AT, SI, HR",https://www.nightjet.com/,,,
