trip_id,stop_id,stop_sequence,departure_time,arrival_time,route_type,route_short_name,route_long_name
bus-1-A000-1-1-16-H-3-Special#10675-11-5,de:11000:900058101:4:57,8,11:55:00,11:53:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10675-11-5,de:11000:900003200:1:50,9,12:00:00,12:00:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:08111:6115:3:6,1,12:14:00,12:14:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:08221:1160:1:1,2,13:06:00,12:59:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:06411:4734:41:5,3,13:40:00,13:38:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:06412:912:2:3,4,13:58:00,13:55:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:06631:11049:4:4,5,14:56:00,14:52:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:16051:8010101::3,6,16:09:00,16:07:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:15002:8010159:6:11,7,16:46:00,16:44:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:11000:900058101:4:57,8,17:55:00,17:53:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10676-22-6,de:11000:900003200:1:50,9,18:00:00,18:00:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:08111:6115:3:6,1,16:14:00,16:14:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:08221:1160:1:1,2,17:06:00,16:59:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:06411:4734:41:5,3,17:40:00,17:38:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:06412:912:2:3,4,17:58:00,17:55:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:06631:11049:4:4,5,18:56:00,18:53:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:16051:8010101::3,6,20:09:00,20:07:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:15002:8010159:6:11,7,20:46:00,20:44:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:11000:900058101:4:57,8,21:55:00,21:53:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10677-23-7,de:11000:900003200:1:50,9,22:00:00,22:00:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:08111:6115:3:6,1,16:14:00,16:14:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:08221:1160:1:1,2,17:06:00,16:59:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:06411:4734:41:5,3,17:40:00,17:38:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:06412:912:2:3,4,17:58:00,17:55:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:06631:11049:4:4,5,18:56:00,18:53:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:16051:8010101::3,6,20:10:00,20:07:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:15002:8010159:6:11,7,20:46:00,20:44:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:11000:900058101:4:57,8,21:55:00,21:53:00,2,FLX10,
bus-1-A000-1-1-16-H-3-Special#10678-24-8,de:11000:900003200:1:50,9,22:00:00,22:00:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:08111:6115:3:6,1,08:14:00,08:14:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:08221:1160:1:1,2,09:06:00,08:59:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:06411:4734:41:5,3,09:40:00,09:38:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:06412:912:2:3,4,09:58:00,09:55:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:06631:11049:4:4,5,10:56:00,10:53:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:16051:8010101::3,6,12:09:00,12:07:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:15002:8010159:6:11,7,12:46:00,12:44:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:11000:900058101:4:57,8,13:55:00,13:53:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:11000:900003200:1:50,9,14:08:00,14:00:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:15090:8010334:2:3,10,14:56:00,14:51:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10679-43-9,de:02000:10950:3:12,11,16:34:00,16:34:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:08111:6115:3:6,1,12:14:00,12:14:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:08221:1160:1:1,2,13:06:00,12:59:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:06411:4734:41:5,3,13:40:00,13:38:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:06412:912:2:3,4,13:58:00,13:55:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:06631:11049:4:4,5,14:56:00,14:52:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:16051:8010101::3,6,16:09:00,16:07:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:15002:8010159:6:11,7,16:46:00,16:44:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:11000:900058101:4:57,8,17:55:00,17:53:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:11000:900003200:1:50,9,18:06:00,18:00:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:15090:8010334:2:3,10,18:56:00,18:51:00,2,FLX10,
bus-1-A000-1-1-24-H-4-Special#10680-42-10,de:02000:10950:3:12,11,20:34:00,20:34:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:11000:900003200:1:50,1,09:18:00,09:18:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:11000:900058101:4:57,2,09:26:00,09:24:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:15002:8010159:6:11,3,11:12:00,11:10:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:16051:8010101::3,4,11:47:00,11:45:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:06631:11049:4:4,5,13:05:00,13:03:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:06412:912:2:3,6,14:03:00,14:00:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:06411:4734:41:5,7,14:21:00,14:19:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:08221:1160:1:1,8,14:59:00,14:57:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:08212:90:5:8,9,15:29:00,15:26:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,de:08311:6508:5:6,10,16:39:00,16:37:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10681-47-11,ch:23005:6:4:72,11,17:11:00,17:11:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:11000:900003200:1:50,1,09:57:00,09:57:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:11000:900058101:4:57,2,10:04:00,10:02:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:15002:8010159:6:11,3,11:09:00,11:07:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:16051:8010101::3,4,11:47:00,11:45:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:06631:11049:4:4,5,13:05:00,13:03:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:06412:912:2:3,6,14:03:00,14:00:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:06411:4734:41:5,7,14:21:00,14:19:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:08221:1160:1:1,8,14:59:00,14:57:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:08212:90:5:8,9,15:29:00,15:26:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,de:08311:6508:5:6,10,16:39:00,16:37:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10682-44-12,ch:23005:6:4:72,11,17:11:00,17:11:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:11000:900003200:1:50,1,13:53:00,13:53:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:11000:900058101:4:57,2,14:00:00,13:58:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:15002:8010159:6:11,3,15:09:00,15:05:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:16051:8010101::3,4,15:47:00,15:45:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:06631:11049:4:4,5,17:05:00,17:03:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:06412:912:2:3,6,18:03:00,18:00:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:06411:4734:41:5,7,18:21:00,18:19:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:08221:1160:1:1,8,18:59:00,18:57:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:08212:90:5:8,9,19:29:00,19:27:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,de:08311:6508:5:6,10,20:38:00,20:36:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10683-46-13,ch:23005:6:4:72,11,21:11:00,21:11:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:11000:900003200:1:50,1,13:57:00,13:57:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:11000:900058101:4:57,2,14:04:00,14:02:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:15002:8010159:6:11,3,15:09:00,15:07:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:16051:8010101::3,4,15:47:00,15:45:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:06631:11049:4:4,5,17:05:00,17:03:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:06412:912:2:3,6,18:03:00,18:00:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:06411:4734:41:5,7,18:21:00,18:19:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:08221:1160:1:1,8,18:59:00,18:57:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:08212:90:5:8,9,19:29:00,19:27:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,de:08311:6508:5:6,10,20:38:00,20:36:00,2,FLX10,
bus-1-A000-1-1-25-H-5-Special#10684-45-14,ch:23005:6:4:72,11,21:09:00,21:09:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,ch:23005:6:4:72,1,08:44:00,08:44:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:08311:6508:5:6,2,09:21:00,09:19:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:08212:90:5:8,3,10:26:00,10:23:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:08221:1160:1:1,4,11:06:00,10:56:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:06411:4734:41:5,5,11:40:00,11:38:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:06412:912:2:3,6,11:58:00,11:55:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:06631:11049:4:4,7,12:56:00,12:54:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:16051:8010101::3,8,14:09:00,14:07:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:15002:8010159:6:11,9,14:46:00,14:44:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:11000:900058101:4:57,10,15:55:00,15:53:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10685-54-15,de:11000:900003200:1:50,11,16:00:00,16:00:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,ch:23005:6:4:72,1,12:30:00,12:30:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:08311:6508:5:6,2,13:21:00,13:12:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:08212:90:5:8,3,14:23:00,14:21:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:08221:1160:1:1,4,15:06:00,14:59:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:06411:4734:41:5,5,15:40:00,15:38:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:06412:912:2:3,6,15:58:00,15:55:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:06631:11049:4:4,7,16:56:00,16:54:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:16051:8010101::3,8,18:09:00,18:07:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:15002:8010159:6:11,9,18:46:00,18:44:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:11000:900058101:4:57,10,19:55:00,19:53:00,2,FLX10,
bus-1-A000-1-1-28-H-6-Special#10686-55-16,de:11000:900003200:1:50,11,20:00:00,20:00:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:02000:10950:3:12,1,13:19:00,13:19:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:15090:8010334:2:3,2,14:59:00,14:57:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:11000:900029101:2:53,3,15:40:00,15:38:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:11000:900003200:1:50,4,15:57:00,15:49:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:11000:900058101:4:57,5,16:04:00,16:02:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:15002:8010159:6:11,6,17:09:00,17:07:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:16051:8010101::3,7,17:47:00,17:45:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:06631:11049:4:4,8,19:05:00,19:03:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:06412:912:2:3,9,20:03:00,20:00:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:08222:2417:5:5,10,20:45:00,20:43:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:08221:1160:1:1,11,21:02:00,20:58:00,2,FLX10,
bus-1-A000-1-1-29-H-7-Special#10687-59-17,de:08111:6115:3:6,12,21:45:00,21:45:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:02000:10950:3:12,1,09:18:00,09:18:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:15090:8010334:2:3,2,10:59:00,10:57:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:11000:900029101:2:53,3,11:40:00,11:38:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:11000:900003200:1:50,4,11:57:00,11:49:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:11000:900058101:4:57,5,12:04:00,12:02:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:15002:8010159:6:11,6,13:09:00,13:07:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:16051:8010101::3,7,13:47:00,13:45:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:06631:11049:4:4,8,15:05:00,15:03:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:06412:912:2:3,9,16:03:00,16:00:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:06411:4734:41:5,10,16:21:00,16:19:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:08221:1160:1:1,11,17:00:00,16:57:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10688-57-18,de:08111:6115:3:6,12,17:42:00,17:42:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:02000:10950:3:12,1,13:19:00,13:19:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:15090:8010334:2:3,2,14:59:00,14:57:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:11000:900029101:2:53,3,15:40:00,15:38:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:11000:900003200:1:50,4,15:57:00,15:49:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:11000:900058101:4:57,5,16:04:00,16:02:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:15002:8010159:6:11,6,17:09:00,17:07:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:16051:8010101::3,7,17:47:00,17:45:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:06631:11049:4:4,8,19:05:00,19:03:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:06412:912:2:3,9,20:03:00,20:00:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:06411:4734:41:5,10,20:21:00,20:19:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:08221:1160:1:1,11,21:02:00,20:58:00,2,FLX10,
bus-1-A000-1-1-30-H-8-Special#10689-56-19,de:08111:6115:3:6,12,21:45:00,21:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:11000:900003200:1:50,1,07:57:00,07:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:11000:900058101:4:57,2,08:04:00,08:02:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:15002:8010159:6:11,3,09:09:00,09:07:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:16051:8010101::3,4,09:47:00,09:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:06631:11049:4:4,5,11:05:00,11:03:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:06412:912:2:3,6,12:03:00,12:00:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:06411:4734:41:5,7,12:21:00,12:19:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:08221:1160:1:1,8,13:00:00,12:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10690-27-20,de:08111:6115:3:6,9,13:45:00,13:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:11000:900003200:1:50,1,07:57:00,07:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:11000:900058101:4:57,2,08:04:00,08:02:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:15002:8010159:6:11,3,09:09:00,09:07:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:16051:8010101::3,4,09:47:00,09:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:06631:11049:4:4,5,11:05:00,11:03:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:06412:912:2:3,6,12:03:00,12:00:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:06411:4734:41:5,7,12:21:00,12:19:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:08221:1160:1:1,8,13:00:00,12:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10691-28-21,de:08111:6115:3:6,9,13:46:00,13:46:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:11000:900003200:1:50,1,11:57:00,11:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:11000:900058101:4:57,2,12:04:00,12:02:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:15002:8010159:6:11,3,13:09:00,13:07:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:16051:8010101::3,4,13:47:00,13:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:06631:11049:4:4,5,15:05:00,15:03:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:06412:912:2:3,6,16:03:00,16:00:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:06411:4734:41:5,7,16:21:00,16:19:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:08221:1160:1:1,8,17:00:00,16:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10692-26-22,de:08111:6115:3:6,9,17:42:00,17:42:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:11000:900003200:1:50,1,15:57:00,15:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:11000:900058101:4:57,2,16:04:00,16:02:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:15002:8010159:6:11,3,17:09:00,17:07:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:16051:8010101::3,4,17:47:00,17:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:06631:11049:4:4,5,19:05:00,19:03:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:06412:912:2:3,6,20:03:00,20:00:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:06411:4734:41:5,7,20:21:00,20:19:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:08221:1160:1:1,8,21:02:00,20:58:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#5151-29-23,de:08111:6115:3:6,9,21:45:00,21:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:11000:900003200:1:50,1,17:57:00,17:57:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:11000:900058101:4:57,2,18:04:00,18:02:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:15002:8010159:6:11,3,19:09:00,19:07:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:16051:8010101::3,4,19:47:00,19:45:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:06631:11049:4:4,5,21:05:00,21:03:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:06412:912:2:3,6,22:03:00,22:00:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:06411:4734:41:5,7,22:21:00,22:19:00,2,FLX10,
bus-1-A000-1-1-17-H-9-Special#10693-25-24,de:08221:1160:1:1,8,23:02:00,22:55:00,2,FLX10,
