trip_id,stop_id,stop_sequence,departure_time,arrival_time,route_type,route_short_name,route_long_name
vvs-61-065-1-1-3-H-0-Special#1433-2-2,de:08116:2931:2:3,6,15:41:00,15:41:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-3-H-0-Special#1433-3-3,de:08116:5794:1:1,1,17:15:00,17:15:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-3-H-0-Special#1433-3-3,de:08116:4433:1:1,2,17:21:00,17:21:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-3-H-0-Special#1433-3-3,de:08116:5793:1:1,3,17:27:00,17:27:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-3-H-0-Special#1433-3-3,de:08116:5858:0:1,4,17:32:00,17:32:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-3-H-0-Special#1433-3-3,de:08116:5863:1:1,5,17:36:00,17:36:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-3-H-0-Special#1433-3-3,de:08116:2931:2:3,6,17:41:00,17:41:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-12-4,de:08116:2931:2:3,1,11:07:00,11:07:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-12-4,de:08116:5863:1:1,2,11:10:00,11:10:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-12-4,de:08116:5858:0:1,3,11:14:00,11:14:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-12-4,de:08116:5793:1:1,4,11:20:00,11:20:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-12-4,de:08116:4433:1:1,5,11:27:00,11:27:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-12-4,de:08116:5794:1:1,6,11:35:00,11:35:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-4-5,de:08116:2931:2:3,1,13:07:00,13:07:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-4-5,de:08116:5863:1:1,2,13:10:00,13:10:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-4-5,de:08116:5858:0:1,3,13:14:00,13:14:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-4-5,de:08116:5793:1:1,4,13:20:00,13:20:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-4-5,de:08116:4433:1:1,5,13:27:00,13:27:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-4-5,de:08116:5794:1:1,6,13:35:00,13:35:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-5-6,de:08116:2931:2:3,1,16:07:00,16:07:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-5-6,de:08116:5863:1:1,2,16:10:00,16:10:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-5-6,de:08116:5858:0:1,3,16:14:00,16:14:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-5-6,de:08116:5793:1:1,4,16:20:00,16:20:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-5-6,de:08116:4433:1:1,5,16:27:00,16:27:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
vvs-61-065-1-1-2-R-0-Special#1433-5-6,de:08116:5794:1:1,6,16:35:00,16:35:00,2,SZ,Neuffen - Nürtingen (Tälesbahn)
