trip_id,stop_id,stop_sequence,departure_time,arrival_time,route_type,route_short_name,route_long_name
vvs-11-040-1-1-3-R-0-Special#3-4-1,de:08237:1050:3:2,1,15:43:00,15:43:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-3-R-0-Special#3-4-1,de:08237:1913:2:1,2,15:47:00,15:46:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-3-R-0-Special#3-4-1,de:08237:8009:2:1,3,15:51:00,15:50:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-3-R-0-Special#3-4-1,de:08237:4001:2:1,4,15:53:00,15:53:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-3-R-0-Special#3-4-1,de:08237:9604:2:2,5,15:57:00,15:57:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08115:4512:4:101,1,06:20:00,06:20:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08115:5776:1:1,2,06:24:00,06:24:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08115:4510:1:3,3,06:27:00,06:27:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08416:2052:3:2,4,06:31:00,06:30:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:7965:3:2,5,06:36:00,06:33:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:8006:2:1,6,06:38:00,06:38:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08235:9070:2:2,7,06:42:00,06:41:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:5022:1:1,8,06:47:00,06:46:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:4322:2:1,9,06:53:00,06:52:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:9604:2:2,10,06:56:00,06:56:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:4001:2:1,11,07:00:00,07:00:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:8009:2:1,12,07:02:00,07:02:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:1913:2:1,13,07:06:00,07:06:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-1-H-1-Special#3-2-2,de:08237:1050:3:2,14,07:10:00,07:10:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-2-H-0-Special#3-6-3,de:08237:9604:2:2,1,16:02:00,16:02:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-2-H-0-Special#3-6-3,de:08237:4001:2:1,2,16:06:00,16:05:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-2-H-0-Special#3-6-3,de:08237:8009:2:1,3,16:08:00,16:07:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-2-H-0-Special#3-6-3,de:08237:1913:2:1,4,16:12:00,16:12:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-040-1-1-2-H-0-Special#3-6-3,de:08237:1050:3:2,5,16:16:00,16:16:00,2,RE40,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:1050:3:2,1,05:11:00,05:11:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:1913:2:1,2,05:15:00,05:15:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:8009:2:1,3,05:19:00,05:19:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:4001:2:1,4,05:22:00,05:21:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:9604:2:1,5,05:26:00,05:25:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:4322:2:1,6,05:29:00,05:29:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:5022:1:1,7,05:35:00,05:35:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08235:9070:2:2,8,05:41:00,05:40:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:8006:2:1,9,05:43:00,05:43:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08237:7965:3:2,10,05:48:00,05:46:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08416:2052:2:1,11,05:52:00,05:51:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08115:4510:1:2,12,05:56:00,05:55:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08115:5776:1:2,13,06:00:00,05:59:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-2-R-0-Special#3-1-1,de:08115:4512:4:101,14,06:04:00,06:04:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-5-R-1-Special#3-3-2,de:08237:1050:3:2,1,05:34:00,05:34:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-5-R-1-Special#3-3-2,de:08237:1913:2:1,2,05:38:00,05:37:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-5-R-1-Special#3-3-2,de:08237:8009:2:1,3,05:42:00,05:42:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-5-R-1-Special#3-3-2,de:08237:4001:2:1,4,05:44:00,05:44:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-5-R-1-Special#3-3-2,de:08237:9604:2:2,5,05:48:00,05:48:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-4-H-0-Special#3-5-3,de:08237:9604:2:2,1,05:54:00,05:54:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-4-H-0-Special#3-5-3,de:08237:4001:2:1,2,05:58:00,05:57:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-4-H-0-Special#3-5-3,de:08237:8009:2:1,3,06:00:00,06:00:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-4-H-0-Special#3-5-3,de:08237:1913:2:1,4,06:04:00,06:04:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-041-1-1-4-H-0-Special#3-5-3,de:08237:1050:3:2,5,06:08:00,06:08:00,2,RB41,Freudenstadt - Herrenberg
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08111:6115:3:5,1,07:30:00,07:30:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08115:7301:2:2,2,07:50:00,07:49:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08115:7100:1:5,3,08:22:00,08:18:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08237:5001:3:2,13,08:48:00,08:46:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08325:6584:2:3,16,09:23:00,09:17:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08327:1748:12:5,18,09:45:00,09:44:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08335:6551:2:3,19,10:02:00,09:58:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08335:6588:2:2,20,10:18:00,10:11:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08335:6560:4:6,21,10:29:00,10:28:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08335:6549:2:2,22,10:39:00,10:34:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-9-H-0-Special#63-2-1,de:08335:6554:1:1,23,10:59:00,10:59:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08335:6554:1:1,1,17:18:00,17:18:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08335:6549:1:1,2,17:27:00,17:26:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08335:6560:3:5,3,17:38:00,17:34:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08335:6588:1:1,4,17:50:00,17:47:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08335:6551:2:2,5,18:01:00,17:59:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08327:1748:11:2,6,18:22:00,18:17:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08325:6584:3:5,8,18:54:00,18:53:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08237:5001:3:3,11,19:25:00,19:24:00,2,SVG,Stuttgart - Horb - Konstanz
vvs-11-SVG-1-1-8-R-0-Special#63-1-2,de:08115:4512:2:1,15,19:42:00,19:42:00,2,SVG,Stuttgart - Horb - Konstanz
