trip_id,stop_id,stop_sequence,departure_time,arrival_time,route_type,route_short_name,route_long_name
obb-12-D17-1-1-20-R-14-Special#4782-31-7,de:09163:9:15:1,5,31:46:00,31:46:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-20-R-14-Special#4782-31-7,at:47:2184:0:13,6,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,nl:84058:0:1,1,18:01:00,18:01:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,de:05913:131:90:10,2,21:05:00,21:03:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,de:09564:510:2,3,28:17:00,26:51:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,de:09161:9000:3:3,4,29:09:00,29:07:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,de:09163:9:17:4,6,31:32:00,31:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-21-R-15-Special#5104-32-8,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,nl:84058:0:1,1,18:01:00,18:01:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,de:05913:131:90:10,2,21:05:00,21:03:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,de:09564:510:1:1,3,28:17:00,26:51:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,de:09161:9000:3:3,4,29:09:00,29:07:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,de:09163:9:17:4,6,31:32:00,31:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-22-R-16-Special#4914-35-9,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,nl:84058:0:1,1,17:30:00,17:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,de:05913:131:91:16,2,20:35:00,20:31:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5105-38-10,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,nl:84058:0:1,1,17:30:00,17:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,de:05913:131:91:16,2,20:35:00,20:31:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-23-R-17-Special#5106-394-11,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,de:05515:41000:91:3,2,21:30:00,21:27:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,de:09564:510:2,3,28:37:00,27:39:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,de:09161:9000:3:3,4,29:23:00,29:21:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,de:09162:100:5:10,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1367-40-12,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,nl:84058:0:1,1,18:59:00,18:59:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,de:09162:100:5:10,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#5048-39-13,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,nl:84058:0:1,1,18:59:00,18:59:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,de:09162:100:5:10,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-24-R-18-Special#1373-391-14,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-25-R-19-Special#1265-41-15,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-25-R-19-Special#1265-41-15,de:05515:41000:91:3,2,21:30:00,21:27:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-25-R-19-Special#1265-41-15,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-25-R-19-Special#1265-41-15,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-25-R-19-Special#1265-41-15,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-25-R-19-Special#1265-41-15,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,de:09564:510:2,3,29:00:00,28:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,de:09161:9000:3:3,4,29:40:00,29:38:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,de:09162:100:11:14,5,30:47:00,30:27:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,de:09163:9:15:1,6,31:24:00,31:22:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#148-43-16,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,nl:84058:0:1,1,18:59:00,18:59:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,de:09564:510:2,3,29:17:00,28:17:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,de:09161:9000:3:3,4,29:57:00,29:55:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,de:09162:100:11:14,5,30:53:00,30:33:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,de:09163:9:15:1,6,31:31:00,31:29:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-26-R-20-Special#1380-42-17,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,de:05515:41000:91:3,2,21:30:00,21:27:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5107-76-18,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,de:05515:41000:91:3,2,21:30:00,21:27:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,de:09564:510:2,3,28:27:00,27:43:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,de:09161:9000:3:3,4,29:15:00,29:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5108-78-19,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,de:05515:41000:91:3,2,21:30:00,21:27:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,de:09564:510:2,3,28:46:00,27:55:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,de:09161:9000:3:3,4,29:35:00,29:33:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5109-79-20,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,nl:84058:0:1,1,18:30:00,18:30:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5110-80-21,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,nl:84058:0:1,1,18:59:00,18:59:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,de:09161:9000:3:3,4,29:08:00,29:06:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,de:09162:100:11:14,5,30:33:00,30:13:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,de:09163:9:17:4,6,31:22:00,31:20:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#1180-68-22,at:47:2184:0:13,7,31:53:00,31:53:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5111-47-23,nl:84058:0:1,1,18:59:00,18:59:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5111-47-23,de:05515:41000:91:3,2,21:53:00,21:50:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
obb-12-D17-1-1-27-R-21-Special#5111-47-23,de:09564:510:2,3,28:17:00,27:28:00,2,,Lindau - Bregenz - Bludenz - Innsbruck - Kufstein - Salzburg - Wien
