origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km
Bad Schussenried,Badischer Bahnhof,Train Longue Distance,47.9937673,9.668244,47.5677212,7.6082453,17:53:00,21:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Schussenried,Badischer Bahnhof,161.04183767989701
Bad Schussenried,Rheinfelden (Baden) Bahnhof,Train Longue Distance,47.9937673,9.668244,47.5569071,7.784378,17:53:00,20:59:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Schussenried,Rheinfelden (Baden) Bahnhof,148.91691417246983
Bad Schussenried,Tiengen (Hochrhein) Bahnhof,Train Longue Distance,47.9937673,9.668244,47.635513,8.2723429,17:53:00,20:23:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Schussenried,Tiengen (Hochrhein) Bahnhof,111.58405707204211
Bad Schussenried,Waldshut Bahnhof,Train Longue Distance,47.9937673,9.668244,47.6215161,8.2193782,17:53:00,20:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Schussenried,Waldshut Bahnhof,115.84737542074684
Bad Säckingen Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5558643,7.9487338,47.7305231,9.3448325,05:57:00,08:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Säckingen Bahnhof,Bermatingen-Ahausen Bahnhof,106.3779034002627
Bad Säckingen Bahnhof,Friedrichshafen Hafenbahnhof,Train Longue Distance,47.5558643,7.9487338,47.6515396,9.4824544,08:09:00,10:16:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Säckingen Bahnhof,Friedrichshafen Hafenbahnhof,115.47786749335746
Bad Säckingen Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5558643,7.9487338,47.6533671,9.473588,05:57:00,08:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Säckingen Bahnhof,Friedrichshafen Stadtbahnhof,114.8330132311778
Bad Säckingen Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.5558643,7.9487338,47.7168416,9.3884457,05:57:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Säckingen Bahnhof,Markdorf Bahnhof,109.34646291011283
Bad Säckingen Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.5558643,7.9487338,47.7577,9.2969523,05:57:00,08:07:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bad Säckingen Bahnhof,"Salem, Bahnhof",103.44084341055547
Badischer Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,47.5677212,7.6082453,47.7689677,9.1630584,05:26:00,07:55:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Bahnhof Überlingen,118.55481153186875
Badischer Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5677212,7.6082453,47.7305231,9.3448325,05:26:00,08:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Bermatingen-Ahausen Bahnhof,131.33593947129498
Badischer Bahnhof,Friedrichshafen Hafenbahnhof,Train Longue Distance,47.5677212,7.6082453,47.6515396,9.4824544,07:37:00,10:16:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Friedrichshafen Hafenbahnhof,140.80578682797096
Badischer Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5677212,7.6082453,47.6533671,9.473588,05:26:00,08:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Friedrichshafen Stadtbahnhof,140.1538494064175
Badischer Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.5677212,7.6082453,47.8155463,9.0531316,05:26:00,07:40:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Ludwigshafen(Bodensee) Bahnhof,111.60004778222017
Badischer Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.5677212,7.6082453,47.7168416,9.3884457,05:26:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Markdorf Bahnhof,134.39347265618358
Badischer Bahnhof,Radolfzell Bahnhof,Train Longue Distance Nuit,47.5677212,7.6082453,47.7356829,8.9691391,05:26:00,07:29:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Radolfzell Bahnhof,103.63291535438728
Badischer Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.5677212,7.6082453,47.7577,9.2969523,05:26:00,08:07:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,"Salem, Bahnhof",128.21517661356825
Badischer Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,47.5677212,7.6082453,47.7369576,9.248578,05:26:00,08:01:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Badischer Bahnhof,Uhldingen-Mühlhofen Bahnhof,124.29768754706564
Bahnhof Überlingen,Badischer Bahnhof,Train Longue Distance,47.7689677,9.1630584,47.5677212,7.6082453,07:10:00,09:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bahnhof Überlingen,Badischer Bahnhof,118.55481153186875
Bahnhof Überlingen,Rheinfelden (Baden) Bahnhof,Train Longue Distance,47.7689677,9.1630584,47.5569071,7.784378,07:10:00,09:00:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Bahnhof Überlingen,Rheinfelden (Baden) Bahnhof,105.90449980612748
Beuggen Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,47.5819992,7.8110041,47.7689677,9.1630584,05:44:00,07:55:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Beuggen Bahnhof,Bahnhof Überlingen,103.34069068019238
Beuggen Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5819992,7.8110041,47.7305231,9.3448325,05:44:00,08:11:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Beuggen Bahnhof,Bermatingen-Ahausen Bahnhof,116.06021655749642
Beuggen Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5819992,7.8110041,47.6533671,9.473588,05:44:00,08:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Beuggen Bahnhof,Friedrichshafen Stadtbahnhof,124.86675182147685
Beuggen Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.5819992,7.8110041,47.7168416,9.3884457,05:44:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Beuggen Bahnhof,Markdorf Bahnhof,119.10857217464434
Beuggen Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.5819992,7.8110041,47.7577,9.2969523,05:44:00,08:07:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Beuggen Bahnhof,"Salem, Bahnhof",112.96642633726766
Beuggen Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,47.5819992,7.8110041,47.7369576,9.248578,05:44:00,08:01:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Beuggen Bahnhof,Uhldingen-Mühlhofen Bahnhof,109.03365099008492
Biberach (Riß),Bad Säckingen Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.5559371,7.9487877,09:41:00,12:48:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Bad Säckingen Bahnhof,150.4562075366277
Biberach (Riß),Badischer Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.5677212,7.6082453,09:41:00,13:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Badischer Bahnhof,173.5461380227689
Biberach (Riß),Erzingen (Baden) Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.6601803,8.430635,09:41:00,12:13:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Erzingen (Baden) Bahnhof,112.84597270039654
Biberach (Riß),Lauchringen Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.6289993,8.3224329,09:41:00,12:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Lauchringen Bahnhof,121.64964230646076
Biberach (Riß),Rheinfelden (Baden) Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.5569071,7.784378,09:41:00,12:59:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Rheinfelden (Baden) Bahnhof,161.71879064058683
Biberach (Riß),Tiengen (Hochrhein) Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.635513,8.2723429,09:41:00,12:23:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Tiengen (Hochrhein) Bahnhof,124.71989843888687
Biberach (Riß),Waldshut Bahnhof,Train Longue Distance,48.1019531,9.7929571,47.6215161,8.2193782,09:41:00,12:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach (Riß),Waldshut Bahnhof,128.9744224828118
Biberach Süd,Bad Säckingen Bahnhof,Train Longue Distance,48.0869954,9.8032518,47.5559371,7.9487877,17:42:00,20:48:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach Süd,Bad Säckingen Bahnhof,150.51775081417196
Biberach Süd,Badischer Bahnhof,Train Longue Distance,48.0869954,9.8032518,47.5677212,7.6082453,17:42:00,21:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach Süd,Badischer Bahnhof,173.73075011803837
Biberach Süd,Erzingen (Baden) Bahnhof,Train Longue Distance,48.0869954,9.8032518,47.6601803,8.430635,17:42:00,20:13:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach Süd,Erzingen (Baden) Bahnhof,112.84144032805317
Biberach Süd,Rheinfelden (Baden) Bahnhof,Train Longue Distance,48.0869954,9.8032518,47.5569071,7.784378,17:42:00,20:59:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach Süd,Rheinfelden (Baden) Bahnhof,161.83859727396987
Biberach Süd,Tiengen (Hochrhein) Bahnhof,Train Longue Distance,48.0869954,9.8032518,47.635513,8.2723429,17:42:00,20:23:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach Süd,Tiengen (Hochrhein) Bahnhof,124.7551768822576
Biberach Süd,Waldshut Bahnhof,Train Longue Distance,48.0869954,9.8032518,47.6215161,8.2193782,17:42:00,20:28:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Biberach Süd,Waldshut Bahnhof,129.01320728621693
Blaubeuren,Donaueschingen Bahnhof,Train Longue Distance,48.4038201,9.7919599,47.947842,8.4989429,08:29:00,10:35:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Blaubeuren,Donaueschingen Bahnhof,108.45611309388235
Blaubeuren,Geisingen Bahnhof,Train Longue Distance,48.4038201,9.7919599,47.9214569,8.6523841,08:29:00,10:25:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Blaubeuren,Geisingen Bahnhof,100.10180726261356
Blaubeuren,Villingen Bahnhof/ZOB,Train Longue Distance,48.4038201,9.7919599,48.0574872,8.4655974,17:29:00,19:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Blaubeuren,Villingen Bahnhof/ZOB,105.52094275011439
Blaustein Gleis 1,Donaueschingen Bahnhof,Train Longue Distance Nuit,48.4149353,9.9188829,47.947842,8.4989429,06:07:00,08:35:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Blaustein Gleis 1,Donaueschingen Bahnhof,117.38936892916776
Blaustein Gleis 1,Geisingen Bahnhof,Train Longue Distance Nuit,48.4149353,9.9188829,47.9214569,8.6523841,06:07:00,08:25:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Blaustein Gleis 1,Geisingen Bahnhof,108.7767856272184
Blaustein Gleis 1,Immendingen Bahnhof,Train Longue Distance Nuit,48.4149353,9.9188829,47.9362701,8.7294236,06:07:00,08:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Blaustein Gleis 1,Immendingen Bahnhof,103.0124840263309
Donaueschingen Bahnhof,Allmendingen,Train Longue Distance,47.947842,8.4989429,48.3277261,9.7223495,11:21:00,13:17:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Allmendingen,100.12758278176761
Donaueschingen Bahnhof,Blaubeuren,Train Longue Distance,47.947842,8.4989429,48.4038261,9.7919599,11:21:00,13:26:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Blaubeuren,108.45642000521117
Donaueschingen Bahnhof,Blaustein Gleis 2,Train Longue Distance,47.9478781,8.4989609,48.4142257,9.919898,21:21:00,23:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Blaustein Gleis 2,117.41964956453032
Donaueschingen Bahnhof,Gerhausen,Train Longue Distance,47.947842,8.4989429,48.3998243,9.8057311,11:21:00,13:34:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Gerhausen,109.15787487983289
Donaueschingen Bahnhof,Herrlingen,Train Longue Distance,47.947842,8.4989429,48.4176719,9.8974491,11:21:00,13:36:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Herrlingen,116.10056117368684
Donaueschingen Bahnhof,Schelklingen,Train Longue Distance,47.947842,8.4989429,48.37123,9.7344678,11:21:00,13:20:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Schelklingen,103.02680024371261
Donaueschingen Bahnhof,Schmiechen,Train Longue Distance,47.947842,8.4989429,48.3624331,9.720499,11:21:00,13:21:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Schmiechen,101.66597883186908
Donaueschingen Bahnhof,Ulm Hbf,Train Longue Distance,47.947842,8.4989429,48.3993472,9.9823129,11:21:00,13:41:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Donaueschingen Bahnhof,Ulm Hbf,120.90965713213525
Enzisweiler,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.5641874,9.6651987,48.7386467,9.3006623,05:36:00,08:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Enzisweiler,Esslingen (N) Gleis 3,133.36410621718568
Enzisweiler,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.5641874,9.6651987,48.6192303,9.8417176,05:36:00,07:39:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Enzisweiler,Geislingen (Steige) Gleis 2,118.04560621159715
Enzisweiler,Göppingen Gleis 4,Train Longue Distance Nuit,47.5641874,9.6651987,48.700094,9.6520653,05:36:00,07:50:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Enzisweiler,Göppingen Gleis 4,126.31081103480665
Enzisweiler,Plochingen Gleis 1,Train Longue Distance Nuit,47.5641874,9.6651987,48.7130825,9.4116941,05:36:00,08:02:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Enzisweiler,Plochingen Gleis 1,129.12859241131721
Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.5641874,9.6651987,48.7847465,9.1832166,05:36:00,08:23:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 11,140.3460764464158
Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.5641874,9.6651987,48.7847465,9.1832166,05:36:00,08:25:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 13,140.3460764464158
Eriskirch Bahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.6285453,9.5265886,48.7386467,9.3006623,05:52:00,08:12:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Eriskirch Bahnhof,Esslingen (N) Gleis 3,124.56873208110314
Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.6285453,9.5265886,48.6192303,9.8417176,05:52:00,07:39:00,,mobility_db,FR_BBS_Schapfl_mdb-770,Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,112.61477023983745
