trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
300|26287730:T1|6:04:00,06:04:00,06:04:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T1|6:04:00,06:06:00,06:06:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T1|6:04:00,06:08:00,06:08:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T1|6:04:00,06:10:00,06:10:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T1|6:04:00,06:11:00,06:11:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T1|6:04:00,06:15:00,06:15:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T1|6:04:00,06:16:00,06:16:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T1|6:04:00,06:20:00,06:20:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T1|6:04:00,06:24:00,06:24:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T1|6:04:00,06:28:00,06:28:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T1|6:04:00,06:31:00,06:31:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T1|6:04:00,06:34:00,06:34:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T1|6:04:00,06:35:00,06:35:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T1|6:04:00,06:36:00,06:36:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T1|6:04:00,06:37:00,06:37:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T1|6:04:00,06:38:00,06:38:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T1|6:04:00,06:39:00,06:39:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T1|6:04:00,06:41:00,06:41:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T1|6:04:00,06:45:00,06:45:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T1|6:04:00,06:49:00,06:49:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26287730:T2|6:04:00,06:04:00,06:04:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T2|6:04:00,06:06:00,06:06:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T2|6:04:00,06:08:00,06:08:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T2|6:04:00,06:10:00,06:10:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T2|6:04:00,06:11:00,06:11:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T2|6:04:00,06:15:00,06:15:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T2|6:04:00,06:16:00,06:16:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T2|6:04:00,06:20:00,06:20:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T2|6:04:00,06:24:00,06:24:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T2|6:04:00,06:28:00,06:28:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T2|6:04:00,06:31:00,06:31:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T2|6:04:00,06:34:00,06:34:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T2|6:04:00,06:35:00,06:35:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T2|6:04:00,06:36:00,06:36:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T2|6:04:00,06:37:00,06:37:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T2|6:04:00,06:38:00,06:38:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T2|6:04:00,06:39:00,06:39:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T2|6:04:00,06:41:00,06:41:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T2|6:04:00,06:45:00,06:45:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T2|6:04:00,06:49:00,06:49:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26287730:T3|6:19:00,06:19:00,06:19:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T3|6:19:00,06:21:00,06:21:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T3|6:19:00,06:23:00,06:23:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T3|6:19:00,06:25:00,06:25:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T3|6:19:00,06:26:00,06:26:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T3|6:19:00,06:30:00,06:30:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T3|6:19:00,06:31:00,06:31:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T3|6:19:00,06:35:00,06:35:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T3|6:19:00,06:39:00,06:39:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T3|6:19:00,06:43:00,06:43:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T3|6:19:00,06:46:00,06:46:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T3|6:19:00,06:49:00,06:49:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T3|6:19:00,06:50:00,06:50:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T3|6:19:00,06:51:00,06:51:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T3|6:19:00,06:52:00,06:52:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T3|6:19:00,06:53:00,06:53:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T3|6:19:00,06:54:00,06:54:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T3|6:19:00,06:56:00,06:56:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T3|6:19:00,07:00:00,07:00:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T3|6:19:00,07:04:00,07:04:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26287730:T4|6:19:00,06:19:00,06:19:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T4|6:19:00,06:21:00,06:21:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T4|6:19:00,06:23:00,06:23:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T4|6:19:00,06:25:00,06:25:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T4|6:19:00,06:26:00,06:26:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T4|6:19:00,06:30:00,06:30:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T4|6:19:00,06:31:00,06:31:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T4|6:19:00,06:35:00,06:35:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T4|6:19:00,06:39:00,06:39:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T4|6:19:00,06:43:00,06:43:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T4|6:19:00,06:46:00,06:46:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T4|6:19:00,06:49:00,06:49:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T4|6:19:00,06:50:00,06:50:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T4|6:19:00,06:51:00,06:51:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T4|6:19:00,06:52:00,06:52:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T4|6:19:00,06:53:00,06:53:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T4|6:19:00,06:54:00,06:54:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T4|6:19:00,06:56:00,06:56:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T4|6:19:00,07:00:00,07:00:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T4|6:19:00,07:04:00,07:04:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26288441:T1|6:19:00,06:19:00,06:19:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T1|6:19:00,06:21:00,06:21:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T1|6:19:00,06:23:00,06:23:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T1|6:19:00,06:25:00,06:25:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T1|6:19:00,06:26:00,06:26:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T1|6:19:00,06:30:00,06:30:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T1|6:19:00,06:31:00,06:31:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T1|6:19:00,06:35:00,06:35:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T1|6:19:00,06:39:00,06:39:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T1|6:19:00,06:43:00,06:43:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T1|6:19:00,06:46:00,06:46:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T1|6:19:00,06:49:00,06:49:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T1|6:19:00,06:50:00,06:50:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T1|6:19:00,06:51:00,06:51:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T1|6:19:00,06:52:00,06:52:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T1|6:19:00,06:53:00,06:53:00,44NANTairbA,16,,1,3,19238.070313,1
300|26288441:T1|6:19:00,06:54:00,06:54:00,44NANTtaleA,17,,1,3,19780.435547,1
300|26288441:T1|6:19:00,06:56:00,06:56:00,44NANTcirqA,18,,1,3,20418.271484,1
300|26288441:T1|6:19:00,07:00:00,07:00:00,44NANTdieuA,19,,1,3,21023.142578,1
300|26288441:T1|6:19:00,07:04:00,07:04:00,44NANTsncfU,20,,1,3,22208.908203,1
300|26288441:T2|6:19:00,06:19:00,06:19:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T2|6:19:00,06:21:00,06:21:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T2|6:19:00,06:23:00,06:23:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T2|6:19:00,06:25:00,06:25:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T2|6:19:00,06:26:00,06:26:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T2|6:19:00,06:30:00,06:30:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T2|6:19:00,06:31:00,06:31:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T2|6:19:00,06:35:00,06:35:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T2|6:19:00,06:39:00,06:39:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T2|6:19:00,06:43:00,06:43:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T2|6:19:00,06:46:00,06:46:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T2|6:19:00,06:49:00,06:49:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T2|6:19:00,06:50:00,06:50:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T2|6:19:00,06:51:00,06:51:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T2|6:19:00,06:52:00,06:52:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T2|6:19:00,06:53:00,06:53:00,44NANTairbA,16,,1,3,19238.070313,1
300|26288441:T2|6:19:00,06:54:00,06:54:00,44NANTtaleA,17,,1,3,19780.435547,1
300|26288441:T2|6:19:00,06:56:00,06:56:00,44NANTcirqA,18,,1,3,20418.271484,1
300|26288441:T2|6:19:00,07:00:00,07:00:00,44NANTdieuA,19,,1,3,21023.142578,1
300|26288441:T2|6:19:00,07:04:00,07:04:00,44NANTsncfU,20,,1,3,22208.908203,1
300|26288441:T3|6:29:00,06:29:00,06:29:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T3|6:29:00,06:31:00,06:31:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T3|6:29:00,06:33:00,06:33:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T3|6:29:00,06:35:00,06:35:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T3|6:29:00,06:36:00,06:36:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T3|6:29:00,06:40:00,06:40:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T3|6:29:00,06:41:00,06:41:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T3|6:29:00,06:45:00,06:45:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T3|6:29:00,06:49:00,06:49:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T3|6:29:00,06:53:00,06:53:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T3|6:29:00,06:56:00,06:56:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T3|6:29:00,06:59:00,06:59:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T3|6:29:00,07:00:00,07:00:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T3|6:29:00,07:01:00,07:01:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T3|6:29:00,07:02:00,07:02:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T3|6:29:00,07:03:00,07:03:00,44NANTairbA,16,,1,3,19238.070313,1
300|26288441:T3|6:29:00,07:04:00,07:04:00,44NANTtaleA,17,,1,3,19780.435547,1
300|26288441:T3|6:29:00,07:06:00,07:06:00,44NANTcirqA,18,,1,3,20418.271484,1
300|26288441:T3|6:29:00,07:10:00,07:10:00,44NANTdieuA,19,,1,3,21023.142578,1
300|26288441:T3|6:29:00,07:14:00,07:14:00,44NANTsncfU,20,,1,3,22208.908203,1
300|26288441:T4|6:29:00,06:29:00,06:29:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T4|6:29:00,06:31:00,06:31:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T4|6:29:00,06:33:00,06:33:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T4|6:29:00,06:35:00,06:35:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T4|6:29:00,06:36:00,06:36:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T4|6:29:00,06:40:00,06:40:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T4|6:29:00,06:41:00,06:41:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T4|6:29:00,06:45:00,06:45:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T4|6:29:00,06:49:00,06:49:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T4|6:29:00,06:53:00,06:53:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T4|6:29:00,06:56:00,06:56:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T4|6:29:00,06:59:00,06:59:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T4|6:29:00,07:00:00,07:00:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T4|6:29:00,07:01:00,07:01:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T4|6:29:00,07:02:00,07:02:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T4|6:29:00,07:03:00,07:03:00,44NANTairbA,16,,1,3,19238.070313,1
300|26288441:T4|6:29:00,07:04:00,07:04:00,44NANTtaleA,17,,1,3,19780.435547,1
300|26288441:T4|6:29:00,07:06:00,07:06:00,44NANTcirqA,18,,1,3,20418.271484,1
300|26288441:T4|6:29:00,07:10:00,07:10:00,44NANTdieuA,19,,1,3,21023.142578,1
300|26288441:T4|6:29:00,07:14:00,07:14:00,44NANTsncfU,20,,1,3,22208.908203,1
300|26287730:T5|6:34:00,06:34:00,06:34:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T5|6:34:00,06:36:00,06:36:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T5|6:34:00,06:38:00,06:38:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T5|6:34:00,06:40:00,06:40:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T5|6:34:00,06:41:00,06:41:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T5|6:34:00,06:45:00,06:45:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T5|6:34:00,06:46:00,06:46:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T5|6:34:00,06:50:00,06:50:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T5|6:34:00,06:54:00,06:54:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T5|6:34:00,06:58:00,06:58:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T5|6:34:00,07:01:00,07:01:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T5|6:34:00,07:04:00,07:04:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T5|6:34:00,07:05:00,07:05:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T5|6:34:00,07:06:00,07:06:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T5|6:34:00,07:07:00,07:07:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T5|6:34:00,07:08:00,07:08:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T5|6:34:00,07:09:00,07:09:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T5|6:34:00,07:11:00,07:11:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T5|6:34:00,07:15:00,07:15:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T5|6:34:00,07:19:00,07:19:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26288441:T5|6:39:00,06:39:00,06:39:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T5|6:39:00,06:41:00,06:41:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T5|6:39:00,06:43:00,06:43:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T5|6:39:00,06:45:00,06:45:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T5|6:39:00,06:46:00,06:46:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T5|6:39:00,06:50:00,06:50:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T5|6:39:00,06:51:00,06:51:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T5|6:39:00,06:55:00,06:55:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T5|6:39:00,06:59:00,06:59:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T5|6:39:00,07:03:00,07:03:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T5|6:39:00,07:06:00,07:06:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T5|6:39:00,07:09:00,07:09:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T5|6:39:00,07:10:00,07:10:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T5|6:39:00,07:11:00,07:11:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T5|6:39:00,07:12:00,07:12:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T5|6:39:00,07:13:00,07:13:00,44NANTairbA,16,,1,3,19238.070313,1
300|26288441:T5|6:39:00,07:14:00,07:14:00,44NANTtaleA,17,,1,3,19780.435547,1
300|26288441:T5|6:39:00,07:16:00,07:16:00,44NANTcirqA,18,,1,3,20418.271484,1
300|26288441:T5|6:39:00,07:20:00,07:20:00,44NANTdieuA,19,,1,3,21023.142578,1
300|26288441:T5|6:39:00,07:24:00,07:24:00,44NANTsncfU,20,,1,3,22208.908203,1
300|26287730:T6|6:48:00,06:48:00,06:48:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T6|6:48:00,06:50:00,06:50:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T6|6:48:00,06:52:00,06:52:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T6|6:48:00,06:54:00,06:54:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T6|6:48:00,06:56:00,06:56:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T6|6:48:00,07:00:00,07:00:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T6|6:48:00,07:01:00,07:01:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T6|6:48:00,07:05:00,07:05:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T6|6:48:00,07:09:00,07:09:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T6|6:48:00,07:16:00,07:16:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T6|6:48:00,07:20:00,07:20:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T6|6:48:00,07:25:00,07:25:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T6|6:48:00,07:27:00,07:27:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T6|6:48:00,07:29:00,07:29:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T6|6:48:00,07:30:00,07:30:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T6|6:48:00,07:32:00,07:32:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T6|6:48:00,07:34:00,07:34:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T6|6:48:00,07:37:00,07:37:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T6|6:48:00,07:41:00,07:41:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T6|6:48:00,07:46:00,07:46:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26287730:T7|6:48:00,06:48:00,06:48:00,44FONTcentA,1,,3,3,0.000000,1
300|26287730:T7|6:48:00,06:50:00,06:50:00,44FONTbuttA,2,,3,3,541.334717,1
300|26287730:T7|6:48:00,06:52:00,06:52:00,44FONTmairA,3,,3,3,1112.194336,1
300|26287730:T7|6:48:00,06:54:00,06:54:00,44FONTbellA,4,,3,3,2014.932373,1
300|26287730:T7|6:48:00,06:56:00,06:56:00,44FONTrochA,5,,3,3,3231.410400,1
300|26287730:T7|6:48:00,07:00:00,07:00:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26287730:T7|6:48:00,07:01:00,07:01:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26287730:T7|6:48:00,07:05:00,07:05:00,44TREImenaA,8,,3,3,8130.990723,1
300|26287730:T7|6:48:00,07:09:00,07:09:00,44TREItourA,9,,3,3,11635.724609,1
300|26287730:T7|6:48:00,07:16:00,07:16:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26287730:T7|6:48:00,07:20:00,07:20:00,44ORVApaveA,11,,1,3,15846.975586,1
300|26287730:T7|6:48:00,07:25:00,07:25:00,44NANTberlA,12,,1,3,17432.808594,1
300|26287730:T7|6:48:00,07:27:00,07:27:00,44NANTamerA,13,,1,3,17908.074219,1
300|26287730:T7|6:48:00,07:29:00,07:29:00,44NANTrennA,14,,1,3,18371.939453,1
300|26287730:T7|6:48:00,07:30:00,07:30:00,44NANTgoffA,15,,1,3,18693.705078,1
300|26287730:T7|6:48:00,07:32:00,07:32:00,44NANTairbA,16,,1,3,19236.093750,1
300|26287730:T7|6:48:00,07:34:00,07:34:00,44NANTtaleA,17,,1,3,19778.458984,1
300|26287730:T7|6:48:00,07:37:00,07:37:00,44NANTcirqA,18,,1,3,20416.294922,1
300|26287730:T7|6:48:00,07:41:00,07:41:00,44NANTdieuA,19,,1,3,21021.166016,1
300|26287730:T7|6:48:00,07:46:00,07:46:00,44NANTsncfU,20,,1,3,22206.931641,1
300|26288441:T6|6:48:00,06:48:00,06:48:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T6|6:48:00,06:50:00,06:50:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T6|6:48:00,06:52:00,06:52:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T6|6:48:00,06:54:00,06:54:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T6|6:48:00,06:56:00,06:56:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T6|6:48:00,07:00:00,07:00:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T6|6:48:00,07:01:00,07:01:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T6|6:48:00,07:05:00,07:05:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T6|6:48:00,07:09:00,07:09:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T6|6:48:00,07:16:00,07:16:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T6|6:48:00,07:20:00,07:20:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T6|6:48:00,07:25:00,07:25:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T6|6:48:00,07:27:00,07:27:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T6|6:48:00,07:29:00,07:29:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T6|6:48:00,07:30:00,07:30:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T6|6:48:00,07:32:00,07:32:00,44NANTairbA,16,,1,3,19238.070313,1
300|26288441:T6|6:48:00,07:34:00,07:34:00,44NANTtaleA,17,,1,3,19780.435547,1
300|26288441:T6|6:48:00,07:37:00,07:37:00,44NANTcirqA,18,,1,3,20418.271484,1
300|26288441:T6|6:48:00,07:41:00,07:41:00,44NANTdieuA,19,,1,3,21023.142578,1
300|26288441:T6|6:48:00,07:46:00,07:46:00,44NANTsncfU,20,,1,3,22208.908203,1
300|26288441:T7|6:48:00,06:48:00,06:48:00,44FONTcentA,1,,3,3,0.000000,1
300|26288441:T7|6:48:00,06:50:00,06:50:00,44FONTbuttA,2,,3,3,541.334717,1
300|26288441:T7|6:48:00,06:52:00,06:52:00,44FONTmairA,3,,3,3,1112.194336,1
300|26288441:T7|6:48:00,06:54:00,06:54:00,44FONTbellA,4,,3,3,2014.932373,1
300|26288441:T7|6:48:00,06:56:00,06:56:00,44FONTrochA,5,,3,3,3231.410400,1
300|26288441:T7|6:48:00,07:00:00,07:00:00,44TREIetoiA,6,,3,3,5382.643555,1
300|26288441:T7|6:48:00,07:01:00,07:01:00,44TREIgesvA,7,,3,3,5707.038574,1
300|26288441:T7|6:48:00,07:05:00,07:05:00,44TREImenaA,8,,3,3,8130.990723,1
300|26288441:T7|6:48:00,07:09:00,07:09:00,44TREItourA,9,,3,3,11635.724609,1
300|26288441:T7|6:48:00,07:16:00,07:16:00,44ORVAcardA,10,,1,3,14427.645508,1
300|26288441:T7|6:48:00,07:20:00,07:20:00,44ORVApicaA,11,,1,3,15645.160156,1
300|26288441:T7|6:48:00,07:25:00,07:25:00,44NANTberlA,12,,1,3,17434.785156,1
300|26288441:T7|6:48:00,07:27:00,07:27:00,44NANTamerA,13,,1,3,17910.050781,1
300|26288441:T7|6:48:00,07:29:00,07:29:00,44NANTrennA,14,,1,3,18373.916016,1
300|26288441:T7|6:48:00,07:30:00,07:30:00,44NANTgoffA,15,,1,3,18695.681641,1
300|26288441:T7|6:48:00,07:32:00,07:32:00,44NANTairbA,16,,1,3,19238.070313,1
